datetime,San Diego_broken clouds,San Diego_drizzle,San Diego_few clouds,San Diego_fog,San Diego_haze,San Diego_heavy intensity rain,San Diego_light intensity drizzle,San Diego_light intensity shower rain,San Diego_light rain,San Diego_mist,San Diego_moderate rain,San Diego_overcast clouds,San Diego_proximity thunderstorm,San Diego_scattered clouds,San Diego_shower rain,San Diego_sky is clear,San Diego_smoke,San Diego_squalls,San Diego_thunderstorm,San Diego_thunderstorm with light rain,San Diego_thunderstorm with rain,San Diego_very heavy rain,San Diego_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-16,0.0,0.0,0.022328933119788074,0.011794747081991318,0.011255897504178929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424856143570489,0.0,0.23899069322969593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16672893536931518,0.10542001313079406,0.19716735545707864,0.1999082243259687,0.012156639345484258
2012-10-17,0.0,0.0,0.025901188347192378,0.06425047358806324,0.04070592102758855,0.0,0.0,0.0,0.0,0.08270187957991461,0.0,0.0,0.0,0.0,0.0,0.09387602941710275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225286609939815,0.1323558014126894,0.1797772449242118,0.1771160450082286,0.014090481201211293
2012-10-18,0.04813895089608155,0.0,0.07283440152771525,0.01441257328778013,0.050990064219251195,0.0,0.0,0.0,0.0,0.02996383927132647,0.0,0.0,0.0,0.07851722361618875,0.0,0.015605735155363688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624542101024232,0.14570237441536935,0.1969302536397649,0.17112487342109386,0.013325500447641622
2012-10-19,0.17760654992145677,0.0,0.0,0.0,0.011368277685284894,0.0,0.0,0.0,0.0,0.0,0.0,0.011211981963562474,0.0,0.09437088325858066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637396436395633,0.1300492425941135,0.1922484373840253,0.18322399280866095,0.036180990744752096
2012-10-20,0.08525901457624308,0.0,0.1409936497465458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010866661577177722,0.0,0.04232518287205441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034924103079696,0.1593711577361072,0.1584760740603923,0.18333512822144457,0.015880720902065337
2012-10-21,0.04360024338137879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200768077321206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113928624129203,0.19062785704535115,0.14859975699893838,0.16314036845693777,0.02063123093126151
2012-10-22,0.05777009283694784,0.02287249425587144,0.0,0.0,0.0,0.0,0.06960145010321576,0.0,0.022430115996436666,0.023300084943601408,0.0,0.023646161641888888,0.0,0.046071156839321135,0.0,0.011899129825943896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367731351411294,0.1448482412942599,0.1478449659540371,0.16995854399552157,0.026080248798841396
2012-10-23,0.17443791315446036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09665552416398554,0.0,0.0,0.0,0.018495534144210634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015139753097376,0.17171427153759852,0.15394189662414573,0.18066685306683675,0.018498233181382124
2012-10-24,0.17213167720211328,0.0,0.05920195385641089,0.0,0.014710257566764272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358871650754222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19717058629629713,0.11946908036340126,0.15484676338592224,0.20315006864737553,0.015730896174173194
2012-10-25,0.22072315605639367,0.0,0.06995697347156644,0.0,0.0,0.0,0.0138224078016896,0.0,0.0,0.0,0.0,0.0,0.0,0.0152168289212443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18207121799498505,0.11181799292249013,0.15610201163636314,0.21211543351651077,0.018173977678756847
2012-10-26,0.0,0.0,0.032689340638491014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893650682841189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932382095665114,0.09268170428686788,0.15799680170521782,0.2189894823735151,0.015039393145277885
2012-10-27,0.0,0.0,0.0,0.0,0.012081847861266969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151715880583685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551761089720476,0.11526268792074308,0.1825198587456038,0.21032181505271222,0.015931764596426496
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36054839322326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491176431857909,0.1194902038439114,0.21123888090134413,0.22114098169461135,0.012669776018294112
2012-10-29,0.08275437461617925,0.0,0.0545343708198626,0.0,0.01211504973495897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04933445760648184,0.0,0.15097790455991547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13277386985613823,0.09126048514214131,0.19728827929254555,0.21919666043444144,0.009764547937335305
2012-10-30,0.0,0.0,0.13746354038095587,0.011777206825516973,0.011715672719235432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11126487591611882,0.0,0.07335691365191128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500734254147882,0.08007854335542657,0.185146950642337,0.23197521727728043,0.007147653816429442
2012-10-31,0.0,0.0,0.0,0.0583426915513379,0.0564374995849263,0.0,0.0,0.0,0.010670310204651793,0.08831022841572396,0.0,0.0,0.0,0.06531859830534094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336123292574993,0.14452318637808026,0.1395860448820461,0.19030741082006689,0.012891700600326518
2012-11-01,0.0,0.0,0.021438601221488246,0.05462400512068158,0.1300406836998366,0.0,0.0,0.0,0.0,0.03987483201287463,0.0,0.0,0.0,0.04269894595065552,0.0,0.011094862243427423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23097906199266602,0.1078077337423521,0.14837765533033162,0.20081731228657215,0.012246306399114122
2012-11-02,0.08426960515314119,0.0,0.0,0.0,0.10180809447013356,0.0,0.0,0.0,0.0,0.014531742435343295,0.0,0.05315222176965325,0.0,0.05611597907200511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21351730211222722,0.09874964658534745,0.15804407381339236,0.2056004331809417,0.014210901407814865
2012-11-03,0.12065050269008691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09533234859648504,0.0,0.03695743573953748,0.0,0.04570696353600564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18234514561243298,0.1503672639632088,0.15085384316648343,0.1962269051423875,0.021559591553372216
2012-11-04,0.029202153177268708,0.0,0.058843284062658874,0.0,0.014208213017312546,0.0,0.0,0.0,0.0,0.05782085180276709,0.0,0.0,0.0,0.13181550094221237,0.0,0.022214496828650353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254497133188629,0.0910061862105261,0.14952878689137086,0.20755247755499392,0.012358336193376231
2012-11-05,0.0,0.0,0.0,0.0,0.010725368370260427,0.0,0.0,0.0,0.0,0.14770303633288664,0.0,0.0,0.0,0.010625960439508959,0.0,0.15891889761039082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19702151039386778,0.11613344299910816,0.17876829398939129,0.21548968642582406,0.007968473441478769
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32446174910494513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05206024684316444,0.16002672478617183,0.2254669108889574,0.20273301882343675,0.03525134955332446
2012-11-07,0.0,0.0,0.0,0.08550263117392971,0.011125470119856465,0.0,0.0,0.0,0.0,0.04919791670530808,0.0,0.0,0.0,0.0,0.0,0.16148661654496568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160315228908015,0.08657016141728514,0.16664629396460054,0.20985448395777465,0.01358490322547829
2012-11-08,0.0,0.0,0.01054978367514735,0.1747452472686597,0.01392905023897129,0.0,0.0,0.0,0.0,0.0451491961464264,0.0,0.0,0.0,0.010781246211431022,0.0,0.036238067828949984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465669516310682,0.1059162623410949,0.14559077424411893,0.1986554596972503,0.011877960716881948
2012-11-09,0.07876866808782522,0.0,0.03182663520289083,0.0,0.011713793229366748,0.0,0.013455029406618128,0.0,0.012996730229296318,0.10240229753027764,0.0,0.014527482673884777,0.0,0.01223329746803775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20750545773409768,0.16768255617481553,0.1396164650494534,0.18276704670919255,0.02450454050424344
2012-11-10,0.10352587824262664,0.0,0.0,0.0,0.011485036194885792,0.0,0.0,0.0,0.0689774376603882,0.04600549967262855,0.0,0.045554772295334056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700967517236384,0.20788790985051117,0.1323899592343894,0.17322708773167703,0.04084966739392077
2012-11-11,0.10759297182283324,0.0,0.011972577007307346,0.0,0.0,0.0,0.0,0.0,0.045788604714122556,0.0,0.0,0.0,0.0,0.09284596146938168,0.0,0.027172902387574666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16209768558333637,0.19826377895598682,0.12501897413231347,0.19056114223071896,0.03868540169642484
2012-11-12,0.0,0.0,0.014181141901787016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03463897547780298,0.0,0.27916064331234386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14808974315426546,0.15495243328304184,0.13984180287492465,0.21955023885578198,0.034051280342795136
2012-11-13,0.0,0.0,0.08930874907667385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023501031053281708,0.0,0.21435799850230397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13681788437078088,0.17903094323099591,0.13508606353661357,0.23843406025183456,0.014734265362733484
2012-11-14,0.0,0.0,0.13698729813962826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21294263701465185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11309304764078101,0.1428407728276507,0.1589962342910317,0.2427209794806475,0.016669035705733578
2012-11-15,0.11302772701981811,0.0,0.10336288597383121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03252427737150738,0.0,0.10841689583635389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16088739983290742,0.06976254203215176,0.1673606178982255,0.2424991030082697,0.008862192686639457
2012-11-16,0.046114058410743945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014066657899004647,0.0,0.24795780687804583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159137039063257,0.16798531540951564,0.15832173175405798,0.1938703457100267,0.012547044875348254
2012-11-17,0.0785775916791921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023578416986591483,0.0,0.0,0.14150422062235354,0.0,0.08629291047123255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14924789716119416,0.11390727415260493,0.17224962852887005,0.21923410118531686,0.015407959212644326
2012-11-18,0.09041631074333217,0.0,0.026722902627497335,0.0,0.043059367278705095,0.0,0.0,0.0,0.0,0.043786099540304,0.0,0.01091351519269257,0.0,0.10154150531378313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21377543724073186,0.08188571682928242,0.15987847964269,0.21942990859347677,0.008590756997504652
2012-11-19,0.11835377348069731,0.013742257752897733,0.0,0.0,0.011896879873887586,0.0,0.0,0.0,0.024846078340698418,0.05423257136967521,0.0,0.04185176727516381,0.0,0.011338768000028214,0.0,0.0,0.0,0.022235599134797005,0.0,0.0,0.0,0.0,0.0,0.2278211401987522,0.10049862471409744,0.14983703026230613,0.2103031824670828,0.013042327129916145
2012-11-20,0.08343639150442828,0.0,0.09132264840628453,0.0,0.0,0.0,0.0,0.0,0.0,0.04206621691529766,0.0,0.0,0.0,0.0,0.0,0.08033336082407865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22424283455782457,0.10650135078011534,0.13491717632095357,0.21945795735654747,0.017722063334469945
2012-11-21,0.02759636098468472,0.0,0.045299100825803955,0.014099599803817428,0.0,0.0,0.0,0.0,0.0,0.09416493381894021,0.0,0.0,0.0,0.1018290618324561,0.0,0.010936888621086042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23086931347581877,0.11347052774425158,0.13337906752621798,0.21293982431369848,0.015415321053224752
2012-11-22,0.0,0.0,0.0,0.08568976874516794,0.010344996322572285,0.0,0.0,0.0,0.0,0.07127042994448407,0.0,0.0,0.0,0.14316573173359678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429444015589821,0.08487272019931463,0.13645017972317194,0.21627419952019386,0.008987572252516377
2012-11-23,0.0,0.0,0.047177483959569506,0.0681424193475877,0.014378205673828809,0.0,0.0,0.0,0.0,0.11332059418169212,0.0,0.0,0.0,0.04695441906618992,0.0,0.021784601326513497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24986239189811846,0.0731809904598394,0.13915480156639598,0.21563675367001578,0.010407338850248787
2012-11-24,0.0,0.0,0.05706111367782612,0.10657166003619294,0.010556673065348667,0.0,0.0,0.0,0.0,0.07897255367607385,0.0,0.0,0.0,0.0,0.0,0.04874221250820313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24364186609565255,0.09450437995292815,0.1366081396240427,0.21385713358124173,0.009484267782490166
2012-11-25,0.0313440099073342,0.0,0.010534074130038243,0.10569301740393855,0.010568562190928226,0.0,0.0,0.0,0.0,0.03886299563112836,0.0,0.010262661616351742,0.0,0.0,0.0,0.05728122083881157,0.0,0.010552947588999308,0.0,0.0,0.0,0.0,0.0,0.21461083560143843,0.1772561621338529,0.13137718240684207,0.18780047095246752,0.013855859597868897
2012-11-26,0.025632042423930423,0.0,0.0,0.1542652619656848,0.05818864189880638,0.0,0.0,0.0,0.0,0.03516371118961816,0.0,0.0,0.0,0.0,0.0,0.03207935570800622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25274657387608374,0.12439044833702063,0.1385652822260733,0.1914355098091696,0.01401723896120767
2012-11-27,0.014154711626727904,0.0,0.022276163429998358,0.0,0.025556292910146508,0.0,0.0,0.0,0.0,0.19811538583138866,0.0,0.0,0.0,0.04985860412583871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23625787144728375,0.09396727276616508,0.14261135487408705,0.20537055608246965,0.011831786905894292
2012-11-28,0.10109119650772831,0.0,0.0,0.0,0.024658052162050498,0.0,0.0,0.0,0.0,0.14861847818354845,0.0,0.0,0.0,0.022095478388210976,0.0,0.0,0.0,0.01111875136779851,0.0,0.0,0.0,0.0,0.0,0.2424064115752493,0.08889960620316965,0.1326881372609716,0.2169369686284176,0.011486919722855067
2012-11-29,0.010664387197128691,0.0,0.02258962927522089,0.0,0.03754685950162964,0.0,0.0,0.0,0.0,0.20978449138393604,0.0,0.0,0.0,0.0,0.0,0.02457294637880189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21295936621158554,0.10480026205266474,0.14516341325668547,0.22003559993163377,0.011883044810713284
2012-11-30,0.09755694621376156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01156462616368535,0.0,0.15362702168936285,0.0,0.046561852557149265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21380164676266067,0.10709052181909322,0.14962531470715898,0.20551319995713677,0.014658870129991383
2012-12-01,0.030840948013979175,0.0,0.0,0.06395261253950302,0.03531376812314669,0.0,0.0,0.0,0.02211931262898102,0.10439324572983723,0.0,0.013661195255089511,0.0,0.013192517027894743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24329904631736912,0.11190302614152249,0.14453097823135677,0.2058899349511394,0.010903415040180825
2012-12-02,0.07516129221861614,0.0,0.0,0.030814806217200102,0.011269298491252654,0.0,0.011352003218098811,0.0,0.046247479403798,0.05171366327991131,0.0,0.0,0.0,0.03790257953903333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289049200526628,0.16508849032279974,0.13486129111393244,0.18689720825805053,0.019786967884644194
2012-12-03,0.1381588964957737,0.0,0.021926243740601332,0.0,0.0,0.0,0.0,0.0,0.0,0.05722842147123932,0.0,0.04456042693578908,0.0,0.010569172542883658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096270496342163,0.16562287140755358,0.1385144143125908,0.19391112843424763,0.019881375025104623
2012-12-04,0.10856332278144772,0.0,0.0,0.0,0.0,0.0,0.02436550624271966,0.0,0.021714572114967048,0.11958429039200434,0.0,0.01134000183917737,0.0,0.011095433246348499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23624628275650714,0.09954564123740293,0.1443438450265912,0.21489601965525615,0.008305084707577903
2012-12-05,0.08726737779365758,0.0,0.0,0.01030263308155976,0.0,0.0,0.010137086243866219,0.0,0.0,0.1393272313615588,0.0,0.010267420985672349,0.0,0.010497271455548204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21900272957355202,0.1594106382338718,0.13434461841065617,0.19817821614566525,0.021264776714391854
2012-12-06,0.010802530250456617,0.0,0.0,0.06902987916433685,0.023952759051232175,0.0,0.0,0.0,0.0,0.1711654216980841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21741978272517648,0.16028195330149064,0.13224182044322677,0.19673661937621845,0.018369233989777894
2012-12-07,0.054147594646620466,0.0,0.0,0.0,0.05555706170449651,0.0,0.0,0.0,0.0,0.1347188605793577,0.0,0.027567509003572622,0.0,0.03552353176839903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409763345367102,0.09280660937936262,0.14398304467174963,0.20473270040743483,0.009986753302296454
2012-12-08,0.010575316941608744,0.0,0.013879521931096463,0.08023544849834939,0.013967588495427286,0.0,0.0,0.0,0.0,0.13111528249445195,0.0,0.0,0.0,0.055019504408551155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568364674370344,0.0913661238341917,0.14235265991133098,0.1932009292739897,0.011451156773968131
2012-12-09,0.0,0.0,0.011243412406779995,0.0,0.033077203684238755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24719973099236478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20784643252162546,0.1795873286108655,0.14020719437550191,0.16843403116439284,0.012404666244230714
2012-12-10,0.0,0.0,0.0,0.12664929534975597,0.09684132744776407,0.0,0.0,0.0,0.0,0.09130475475733214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24239553015196624,0.08906736685697175,0.1359958889001003,0.20746219443405126,0.010283642102058241
2012-12-11,0.0,0.0,0.0,0.0,0.05399513245172897,0.0,0.0,0.0,0.0,0.1689664663791907,0.0,0.0,0.0,0.0,0.0,0.08629475499819951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213678537995524,0.10628169008016151,0.1346501726064631,0.21780183053006033,0.010642099154643453
2012-12-12,0.0,0.0,0.07072320477213008,0.0,0.08297169613309595,0.0,0.0,0.0,0.0,0.07646079727202837,0.0,0.0,0.0,0.02829304299320447,0.0,0.09492219880579257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19332018694358005,0.14375196456981534,0.15716195576415773,0.2230982262423067,0.007995554794965954
2012-12-13,0.05532617712534018,0.0,0.013981380161791344,0.012469848345040585,0.026891200594256214,0.018425856357557387,0.0,0.0,0.0,0.13815669152526158,0.0,0.0,0.0,0.04964472105765136,0.0,0.019758654534295605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24790891190950812,0.08760343937387459,0.1445323812902971,0.21021473841345079,0.013262970171921766
2012-12-14,0.0853278537903742,0.0,0.0,0.0,0.011562699085245744,0.01419323281365367,0.023845979801378665,0.0,0.07545854253423166,0.0,0.06745118379986019,0.011639951025473974,0.0,0.012636993751404728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326605782345146,0.11921559137277817,0.1350605067960306,0.17983630746636148,0.031110579528692284
2012-12-15,0.22059372019625703,0.0,0.0,0.0,0.0,0.0,0.011600515031577463,0.0,0.061017042300883416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14762487276303202,0.22674187943466348,0.11990784953832412,0.17537503556276623,0.03713908517249626
2012-12-16,0.021464634575769415,0.040061454366636114,0.03536005555112436,0.0,0.0,0.01363717190242105,0.06564606254037735,0.0,0.05400945619847841,0.013880102395427306,0.02707781768370346,0.02543614781499864,0.0,0.011290136366253235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388839082602352,0.11832806531731044,0.11864096188181124,0.20312801207804412,0.02815153050162134
2012-12-17,0.08353258365501337,0.0,0.013046906901839683,0.0,0.01390186474299959,0.0,0.0,0.0,0.023903784954093007,0.0,0.0,0.090289017234717,0.0,0.09693464911224857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19790060275005494,0.10718083730470997,0.1292938404021013,0.22942887862827951,0.014587034313943039
2012-12-18,0.06412640429674649,0.026049971258638366,0.0,0.0,0.0,0.0,0.07897820667335032,0.0,0.02613120405242951,0.08618956171107772,0.0,0.0,0.0,0.023525886582402095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24822733449758316,0.07745819706581832,0.13564437954884526,0.22028964209400614,0.01337921221910264
