datetime,Haifa_broken clouds,Haifa_drizzle,Haifa_dust,Haifa_few clouds,Haifa_fog,Haifa_haze,Haifa_heavy intensity rain,Haifa_heavy intensity shower rain,Haifa_light rain,Haifa_mist,Haifa_moderate rain,Haifa_overcast clouds,Haifa_proximity thunderstorm,Haifa_scattered clouds,Haifa_shower rain,Haifa_sky is clear,Haifa_thunderstorm,Haifa_thunderstorm with heavy rain,Haifa_thunderstorm with light rain,Haifa_thunderstorm with rain,Haifa_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650753366198242,0.0,0.02883320526049739,0.0,0.0,0.0,0.0,0.21217647653896612,0.0,0.0,0.0,0.0,0.0,0.31055557494576874,0.07958631624723805,0.10357851718599209,0.14198877198581958,0.03677360417373571
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070635936156917,0.0,0.04262697682915079,0.0,0.0,0.01091170193874321,0.0,0.20903497401043206,0.0,0.0,0.0,0.0,0.0,0.30774952911179243,0.09772012846386502,0.08698247420760412,0.14621323510574527,0.028125044175750184
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31705353796172425,0.0,0.0,0.0,0.0,0.0,0.28761299237871873,0.05180003770150921,0.11169091929537882,0.19784401313021185,0.03399849953245726
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35672361236304306,0.0,0.0,0.0,0.0,0.0,0.1937088332962186,0.0901076450773378,0.09041331733680229,0.21288448297281581,0.05616210895378245
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422310238193902,0.0,0.0,0.0,0.0,0.0,0.2018817949546746,0.11535065780576925,0.1002973210342259,0.1969249029431661,0.04331429944277399
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336678132251874,0.0,0.0,0.0,0.0,0.0,0.23270636169990025,0.09508438652667917,0.10686384829752421,0.19910535378714556,0.029561917436876833
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287678837471023,0.0,0.0,0.0,0.0,0.0,0.20486871938274534,0.10296708931011851,0.09699625237895441,0.2275341366158342,0.038865918565245225
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32343329918534364,0.0,0.0,0.0,0.0,0.0,0.21525069610732397,0.10080594592167419,0.09956019788310982,0.22855350156762907,0.03239635933491939
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32847846499593397,0.0,0.0,0.0,0.0,0.0,0.22822487700774416,0.09079776752053527,0.09794183147791029,0.2247973235238685,0.029759735474007832
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34331835558576884,0.0,0.0,0.0,0.0,0.0,0.17750498369977233,0.09480403411233478,0.09648809047579233,0.2391404542168243,0.048744081909507464
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34717922057710204,0.0,0.0,0.0,0.0,0.0,0.13382960967546445,0.09801626291724337,0.11281629039423251,0.24315406872753412,0.06500454770842352
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742714888831166,0.0,0.3022886788689672,0.0,0.0,0.0,0.0,0.0,0.1111819769916738,0.13551349760223258,0.10950198536692658,0.21251698836386745,0.09156972391802069
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34630924736384444,0.0,0.0,0.0,0.0,0.0,0.1357093517038915,0.13440386701174456,0.1147688796712637,0.18562898953595908,0.08317966471329673
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33664928444457426,0.0,0.0,0.0,0.0,0.0,0.1508570221561488,0.13675099788572734,0.12362811109542222,0.17988746120838006,0.07222712320974731
2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01582588192986437,0.0,0.0,0.0,0.0,0.012955604789498018,0.0,0.3090593050874197,0.0,0.0,0.0,0.0,0.0,0.17680721131951613,0.1301728451000772,0.12664948230727197,0.15680855176787659,0.07172111769847604
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052857629767331736,0.0,0.0,0.0,0.0,0.01294260535124194,0.0,0.2816725779603745,0.0,0.0,0.0,0.0,0.0,0.23909338390692245,0.10938091823250966,0.10784482408487073,0.16100079730273123,0.035207263394017786
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06333899290695358,0.0,0.0,0.0,0.0,0.0,0.0,0.2712079326623877,0.0,0.0,0.0,0.0,0.0,0.2771078690144329,0.1157781417368103,0.09452880662053703,0.14783313014976945,0.030205126909109092
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32886825854846,0.0,0.0,0.0,0.0,0.0,0.2620696381779944,0.09792958215103152,0.10659071206013111,0.17530301595354666,0.029238793108836324
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259009670506908,0.0,0.30282467062007984,0.0,0.0,0.0,0.0,0.0,0.2597130078669348,0.10608455954342287,0.10062142680043785,0.18126226971759943,0.026903968746456175
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342066733066699,0.0,0.0,0.0,0.0,0.0,0.2421944888190769,0.08384823118302594,0.11130678126497735,0.19394243458340896,0.03450139084284098
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012959878491709273,0.0,0.31865072595192473,0.0,0.0,0.0,0.0,0.0,0.20002772727393814,0.11201950474192408,0.11225889980500268,0.18801104331849816,0.05607222041700297
2014-01-04,0.0,0.0,0.0,0.012593949025636257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06405907479579852,0.0,0.2585873614877859,0.0,0.0,0.0,0.0,0.0,0.21088490656436865,0.10459607871186881,0.11956645240756582,0.18236438878269567,0.04734778822428043
2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321826913616802,0.0,0.0,0.0,0.0,0.0,0.2115134356246832,0.13239393582658673,0.0993374765849435,0.18580964063184066,0.04911859771514394
2014-01-06,0.0,0.0,0.0,0.011232045880000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013205398041282172,0.0,0.30273890668791487,0.0,0.0,0.0,0.0,0.0,0.2342240316505583,0.12758524066757718,0.09101144557136043,0.19216833126737728,0.027834600233928756
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012797797274291317,0.0,0.34613457430242284,0.0,0.0,0.0,0.0,0.0,0.21424877190524835,0.08613758827258648,0.10339733334474226,0.19831587987283342,0.038968055027875335
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537022604612104,0.0,0.0,0.0,0.0,0.0,0.136871671869352,0.15298911667480802,0.1101576325085432,0.1721580482667493,0.07412127021933705
2014-01-09,0.0,0.0,0.0,0.012810478993441335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03928916023530232,0.0,0.28584315783282627,0.0,0.0,0.0,0.0,0.0,0.19009490533580975,0.10354775174581064,0.11004190678753745,0.16907009876653692,0.08930254030273532
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03624722127071083,0.0,0.29406061961039925,0.0,0.0,0.0,0.0,0.0,0.22139625113396524,0.13444030093429862,0.09832434871717248,0.17913201534806536,0.036399242985388214
2014-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019659622390108603,0.0,0.0,0.0,0.3031778726407987,0.0,0.0,0.0,0.0,0.0,0.23912025388713512,0.10282989693820753,0.1019570736516971,0.2105266269478688,0.022728653544184175
2014-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07773251355045514,0.0,0.014146797442565891,0.0,0.0,0.0,0.0,0.22640837888007845,0.0,0.0,0.0,0.0,0.0,0.2741416267325503,0.0678624652505999,0.10508217446766786,0.20471035916629765,0.029915684509784806
2014-01-13,0.0,0.0,0.0,0.01133702234776912,0.0,0.0,0.0,0.0,0.025443720676307735,0.0,0.0,0.0,0.0,0.0,0.0,0.28389025834385057,0.0,0.0,0.0,0.0,0.0,0.26280512652937055,0.09470014072604699,0.11117093627449592,0.18603032503637204,0.024622470065787053
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169126288199639,0.0,0.0,0.0,0.0,0.0,0.2868883751870865,0.05640825338381298,0.11358675901693839,0.1830078346807514,0.04319614891144687
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197948118677348,0.0,0.0,0.0,0.0,0.0,0.2444508568049367,0.10038241247812248,0.12066227547988435,0.18459221269015524,0.030117430679166512
2014-01-16,0.0,0.0,0.0,0.0350339270643009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786084062831834,0.0,0.0,0.0,0.0,0.0,0.19585143008087433,0.12963325846949536,0.11265588699052038,0.16821915289118738,0.07999793822043826
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.0,0.0,0.0,0.0,0.0,0.3158534257631174,0.02807586006783266,0.12333384672526108,0.183635712652975,0.03324772902769657
2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141123787796394,0.0,0.0,0.0,0.0,0.0,0.2825520349451985,0.07404167682863522,0.11305743490474858,0.1877487384475157,0.028487736094262778
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179525264068393,0.0,0.0,0.0,0.0,0.0,0.25881401418464584,0.09442699609097417,0.1046177146277842,0.1920929687742036,0.03209577991555292
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200766147061433,0.0,0.0,0.0,0.0,0.0,0.20915432445050028,0.1570638219816591,0.10666895884904108,0.1821286373436163,0.024907642669039904
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407805691307992,0.0,0.0,0.0,0.0,0.0,0.2355112830091697,0.11627149971755797,0.10944616312515267,0.17028580623943104,0.027704678777889496
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012866394363296181,0.0,0.0,0.0,0.0,0.04577509789708398,0.0,0.25382064280980576,0.0,0.0,0.0,0.0,0.0,0.2559184437632106,0.1282576327172537,0.10423111844399902,0.17477435548782694,0.02435631451752381
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156070399752136,0.0,0.0,0.0,0.0,0.0,0.2495884048585515,0.12587968881781245,0.10506776506134523,0.17961620390010322,0.024240897386974016
2014-01-25,0.0,0.0,0.0,0.01329011633418341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33637486016952217,0.0,0.0,0.0,0.0,0.0,0.22132380749921057,0.11462575492176087,0.1313248357875065,0.14860159718110086,0.03445902810671566
2014-01-26,0.06689308655993569,0.0,0.0,0.01400886217020112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04771602726103554,0.0,0.19706251718331372,0.0,0.0,0.0,0.0,0.0,0.21329943634354123,0.13660048142536207,0.13044945650487913,0.11513931304040416,0.07883081951132735
2014-01-27,0.02196393641461003,0.0,0.0,0.055298209013864674,0.0,0.0,0.0,0.0,0.0,0.0,0.03321174254952236,0.0,0.0,0.15405778219965574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642967533425774,0.15940795483405992,0.10329306254474524,0.12561942833178086,0.08285113076918375
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217347413200845,0.0,0.031500193280675326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532349346007598,0.16141481308109754,0.09339745686700486,0.14171040146114666,0.09700745938923126
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010584228891418676,0.0,0.03189676955476236,0.0,0.0,0.0,0.0,0.21462246473078525,0.0,0.0,0.0,0.0,0.0,0.2560791977292976,0.141564135874536,0.10132447460248595,0.1853985261731558,0.05853020244355838
2014-01-30,0.0,0.0,0.0,0.023619138696300186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22976695548021997,0.0,0.0,0.0,0.0,0.0,0.25273394916440395,0.14217177152479527,0.09985885988122135,0.20735562268601956,0.04449370256703974
2014-01-31,0.13095672381589657,0.0,0.0,0.035982282275964166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940625036445053,0.0,0.10704741409278862,0.0,0.0,0.0,0.0,0.0,0.2819138433211643,0.02108294800308919,0.11437342407446767,0.2271828342956412,0.06951990508454321
2014-02-01,0.08337238216066654,0.0,0.0,0.048315060834636415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011258110316269979,0.0,0.07239259371500432,0.0,0.07270692641790164,0.0,0.0,0.0,0.0,0.0,0.2837531309316847,0.022902643323420763,0.11598541226027587,0.2035772160871054,0.08573652395303437
2014-02-02,0.12629372370957045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09124267072503643,0.0,0.05851752442243758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27507515835208374,0.07557262600990565,0.1068999173290134,0.16148674231749563,0.10491163713445713
2014-02-03,0.02482459838312089,0.0,0.0,0.1114500689184213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09069547650200467,0.0,0.04572477750542155,0.0,0.0,0.0,0.0,0.0,0.27269492130896844,0.1423072008069714,0.09804220383309435,0.15517595897724687,0.05908479376475054
2014-02-04,0.0,0.0,0.0,0.009972170748383784,0.0,0.0,0.0,0.0,0.21725744826064833,0.0,0.0,0.0,0.0,0.019849925067202855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24707954407623497,0.1611277547706311,0.08002542158031589,0.18329319007742398,0.08139454541915904
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19172553051531985,0.0,0.0,0.0,0.0,0.0,0.0,0.09859238525836768,0.0,0.0,0.0,0.0,0.0,0.29031791577368754,0.06111016458290547,0.08937934972840995,0.2317393767643987,0.037135277376910795
2014-02-06,0.02346072621305408,0.0,0.0,0.023402880028413103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07034864913379811,0.0,0.15621975607676805,0.0,0.0,0.0,0.0,0.0,0.2734320114520334,0.13453655728745448,0.08408252227480084,0.20728985314589457,0.027227044387783395
2014-02-07,0.07804686331285339,0.0,0.0,0.010779058418656886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011579731994862237,0.0,0.03173627571017596,0.0,0.13693307155952647,0.0,0.0,0.0,0.0,0.0,0.26907500099607495,0.1279690164332989,0.08705539568489577,0.21198908706007838,0.03483649882957706
2014-02-08,0.03685266940006418,0.0,0.0,0.011795943307347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03584908528716729,0.0,0.1951926057340244,0.0,0.0,0.0,0.0,0.0,0.27969030372860354,0.060955481143211775,0.09575511676080524,0.2419322297446194,0.04197656489415652
2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26894521923127096,0.0,0.0,0.0,0.0,0.0,0.26894521923127096,0.0933238673324651,0.0924805395944775,0.24389004098181952,0.03241511362869602
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867064691744198,0.0,0.0,0.0,0.0,0.0,0.2867064691744198,0.045801923575122104,0.10047921786404868,0.24949741360828845,0.03080850660370125
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28075483170832655,0.0,0.0,0.0,0.0,0.0,0.28075483170832655,0.08048995958826964,0.0977301121615089,0.23071712465374464,0.029553140179823842
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27139612836098276,0.0,0.0,0.0,0.0,0.0,0.27139612836098276,0.1118118654160586,0.09387958757744119,0.20988312705163037,0.04163316323290435
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26561219667051433,0.0,0.0,0.0,0.0,0.0,0.26561219667051433,0.14274540305103836,0.09129805837776074,0.19279337733482785,0.04193876789534437
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595026828458323,0.0,0.0,0.0,0.0,0.0,0.2595026828458323,0.17197857020145735,0.08863173376083093,0.17605390493615236,0.04433042540989476
2014-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520140655587364,0.0,0.0,0.0,0.0,0.0,0.2520140655587364,0.19864691817774072,0.08552262627197164,0.1587467316836072,0.05305559274920766
2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24755042325540025,0.0,0.0,0.0,0.0,0.0,0.24755042325540025,0.22531150709556225,0.08343497015846751,0.14513010623382364,0.05102257000134614
2014-02-17,0.06390548620390749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893117766891932,0.0,0.0,0.0,0.0,0.0,0.23703373095674082,0.21866635575242588,0.0919821710846377,0.16576138311008828,0.03333909620300664
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701027343732619,0.0,0.0,0.0,0.0,0.0,0.25717859057642867,0.14857892542064197,0.09323541705936843,0.1962089085130194,0.03469542405727974
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952851402913345,0.0,0.0,0.0,0.0,0.0,0.28022738259319385,0.07264119615381684,0.10277803584774116,0.2043293396139636,0.04473890549995003
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30013643441514065,0.0,0.0,0.0,0.0,0.0,0.26308042245935387,0.11088484898112787,0.1156853852761933,0.1769438831433314,0.03326902572485296
2014-02-21,0.09160320751806444,0.0,0.0,0.06287630127749472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276912127800642,0.0,0.09074137831034423,0.0,0.052241694893913816,0.0,0.0,0.0,0.0,0.0,0.2641072651995152,0.11023357173662905,0.12558864876305725,0.16559389807941685,0.02424491294355798
2014-02-22,0.010507047429256025,0.0,0.0,0.012788213341050523,0.0,0.0,0.0,0.0,0.0315771324071997,0.0,0.0,0.04637572402755083,0.0,0.032312022042398414,0.0,0.15264711356670257,0.0,0.0,0.0,0.0,0.0,0.2429077273482494,0.1436352612178076,0.12111293531844665,0.1283441847128757,0.07779263858846262
2014-02-23,0.010565921191715311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182538103528379,0.0,0.0,0.06353123138448376,0.0,0.031722138607961435,0.0,0.12128286107531672,0.0,0.0,0.0,0.0,0.0,0.258256292499479,0.1473171964811942,0.10175605941727472,0.17240834605405522,0.061334572253235804
