datetime,Beersheba_broken clouds,Beersheba_few clouds,Beersheba_heavy intensity rain,Beersheba_light rain,Beersheba_moderate rain,Beersheba_overcast clouds,Beersheba_scattered clouds,Beersheba_sky is clear,Beersheba_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426912371874551,0.0,0.17414242410502898,0.15783637235873602,0.20890628077593754,0.07143988056920082,0.04498380500364157
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393316147616934,0.0,0.15053308667833298,0.18963464003015973,0.21539552762238157,0.06383445316300305,0.04127067774442925
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32262243928544443,0.0,0.1753893776298203,0.19168583636853231,0.20619446557953214,0.058565347613978504,0.0455425335226923
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.013305839704835438,0.0,0.3355219484793724,0.0,0.20394632431862256,0.14675482980900537,0.20508739263421996,0.05195444182493857,0.043429223229005685
2012-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884155354220109,0.0,0.15743555447588511,0.16462309188667326,0.2375459600150673,0.03077540222876392,0.02120445597159942
2012-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32547435320540014,0.0,0.23021288464755119,0.14817183095125433,0.20706245234724086,0.060089746710033344,0.028988732138520167
2012-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275482283790874,0.0,0.16635104826165706,0.18501848669727614,0.21380523704896878,0.06294112588854861,0.04433587372446205
2012-11-05,0.015911679245260175,0.0,0.0,0.0,0.0,0.0,0.0,0.3364925349627926,0.0,0.1629763937447715,0.1620505398107542,0.22445100302516,0.06505594349613968,0.03306190571512185
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.016139092371491488,0.0,0.3758908873184226,0.0,0.17608349348646546,0.1280533281360401,0.22535907216655848,0.040279298585644156,0.03819482793537773
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33788030152316245,0.0,0.19278643067325998,0.15204871872654868,0.21473925834831173,0.06734083126329335,0.03520445946542372
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32636855580314633,0.0,0.2411280043695138,0.14796337594508333,0.190981522340228,0.06720335463764267,0.03640218708644896
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270786232366961,0.0,0.22283819160462304,0.17336502727665729,0.1938948836500449,0.060539567761772765,0.031568631120398545
2012-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34514845088217366,0.0,0.2233198089063545,0.12010574423066937,0.18230710248616286,0.06062025118368888,0.0684986423109507
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804275401998623,0.0,0.20798671465864604,0.06911078845616722,0.19572418657422733,0.07358552924056679,0.0731652408705303
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32426712539098124,0.0,0.22758632272453386,0.13947941246889606,0.1393219714453485,0.04637815134169901,0.12296701662854133
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34868641009827184,0.0,0.28530421150255686,0.10965156659047219,0.15328984614818358,0.07061125666366176,0.04434438447612691
2012-11-14,0.0,0.0,0.0,0.13321359287633391,0.0,0.0,0.0,0.23570689654148194,0.0,0.23963664523800018,0.13760523766610597,0.1785991138570335,0.07637971423987026,0.028813380235924276
2012-11-15,0.0,0.0,0.0,0.08415993634602435,0.0,0.0,0.0,0.24234920110518535,0.0,0.22631257029181207,0.17326287976107269,0.17162266583950703,0.06989401961920383,0.032398727037194715
2012-11-16,0.0,0.1310476069551637,0.0,0.0,0.0,0.07038191869456059,0.0,0.20524469714561808,0.0,0.19581063315364058,0.11696143050366958,0.1884120971344356,0.04314236856545367,0.048999247847458155
2012-11-17,0.0,0.0,0.0,0.0,0.0,0.4128437915422671,0.0,0.0,0.0,0.12282942912515564,0.11465934252488037,0.20005114524459763,0.03280961854853085,0.11680667301456843
2012-11-18,0.08538040300644552,0.0,0.0,0.06545843515865851,0.0,0.21434683829164936,0.0,0.0,0.0,0.13963842843066454,0.19045972136306968,0.19720749115465297,0.05024184975897891,0.05726683283588041
2012-11-19,0.0,0.0,0.0,0.33264977757847414,0.0,0.0,0.0,0.0,0.0,0.1822297148478166,0.19944314586457548,0.18602455524384687,0.0615539937793316,0.03809881268595522
2012-11-20,0.1450527102409938,0.0,0.0,0.08322395537145837,0.0,0.0,0.0,0.08986212963667538,0.0,0.2314718438818627,0.1815558931838388,0.16355749831054792,0.06560170088407356,0.03967426849054947
2012-11-21,0.0857437035363935,0.0,0.0,0.0,0.0,0.0,0.07983395847540858,0.159370030686055,0.0,0.2086871919088634,0.19089457817540711,0.17148684893734256,0.0682189674273345,0.0357647208531953
2012-11-22,0.09204297369784635,0.0,0.0,0.0,0.0,0.1577900611298594,0.0,0.08758344705914893,0.0,0.1996657049261443,0.19038084499281424,0.1757644225310274,0.0654915588104752,0.03128098685268415
2012-11-23,0.0,0.0,0.0,0.2568741048717838,0.0,0.09229903576333175,0.0,0.0,0.0,0.22006335459049475,0.1618094972129425,0.17220285696877569,0.06216259034316962,0.03458856024950185
2012-11-24,0.0,0.0,0.0,0.2609355216260587,0.08314144249207772,0.0,0.0,0.0,0.0,0.29856016496820625,0.10085593141168282,0.14661224908265388,0.06562190392885028,0.04427278649047031
2012-11-25,0.0,0.0,0.0,0.2913514690246479,0.0,0.0,0.0,0.07218633878209342,0.0,0.2928372200331788,0.07576173860174228,0.17130323530552669,0.07412355591777549,0.02243644233503535
2012-11-26,0.0,0.0,0.0,0.22175077434140714,0.0,0.0,0.0,0.1096645155071292,0.0,0.26163920283461695,0.16569957360343132,0.1467568746861054,0.06727022571924306,0.027218833308066893
2012-11-27,0.0,0.0,0.0,0.1668359983272023,0.0,0.0,0.0,0.15661468746894738,0.0,0.22846286058898013,0.19457609630041303,0.15349275521688208,0.06981405057513548,0.03020355152243955
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183153294499342,0.0,0.20987768263099615,0.21186834648421696,0.14453890801741404,0.06951984023138112,0.04587989318605756
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32607600235353446,0.0,0.16061577407724803,0.2309608845433571,0.16307531802920372,0.07269467066131191,0.046577350335344776
2012-11-30,0.11254791165293761,0.0,0.0,0.0,0.0,0.07232074001989011,0.0,0.21714380437783576,0.0,0.15774070235023233,0.14574396764482925,0.17260271200791563,0.054094283743285586,0.06780587820307372
2012-12-01,0.0,0.06544406524625641,0.0,0.0,0.0,0.179873301778564,0.0,0.08351903456227165,0.0,0.13648361833209643,0.23701898187872972,0.17450015129853333,0.07202714593382259,0.05113370096972584
2012-12-02,0.10858028794386994,0.08942170917681247,0.0,0.0,0.0,0.0707869944189688,0.0,0.07849647689797166,0.0,0.13684661828057135,0.20997779784164747,0.1824765696560462,0.0698385732980885,0.05357497248602361
2012-12-03,0.08881924093660006,0.0,0.0,0.0,0.0,0.09332255683050768,0.15193881647805554,0.0,0.0,0.14720363679379742,0.20998205915853854,0.18143922406775223,0.07289158085132501,0.05440288488342349
2012-12-04,0.0,0.0,0.0,0.075375788318093,0.0,0.1624134081277443,0.09153592931661657,0.0,0.0,0.1536415974487499,0.2299790563405776,0.17364154853582026,0.06438968269017963,0.04902298922221873
2012-12-05,0.0,0.0,0.0,0.2561617257839929,0.0,0.016619383338710693,0.0,0.08911911367534146,0.0,0.21527235342690848,0.11751521974570205,0.1770740003027995,0.05882219449144862,0.0783856906278842
2012-12-06,0.0,0.0,0.07667538999794678,0.28044793428181086,0.0,0.0,0.0,0.0,0.0,0.31870857609472997,0.09214919658538594,0.1384555030672638,0.06377269863613594,0.029790701336726653
2012-12-07,0.0,0.0,0.10540375501429992,0.0,0.0,0.0,0.0,0.2494933427232788,0.0,0.21639745261315765,0.15497846321029238,0.16176350761671174,0.07333630011581975,0.038627178706439745
2012-12-08,0.0,0.0,0.0,0.08093174385206288,0.0,0.0,0.0,0.29011807264057454,0.0,0.2201020710236152,0.12990122092788584,0.16703741291037322,0.07434148882494658,0.03756798982054172
2012-12-09,0.0,0.0,0.0,0.252454513667208,0.0,0.07130088709153422,0.0,0.015057107875792867,0.0,0.2424326160293189,0.20612178225331693,0.11933055718973706,0.035424948323769946,0.05787758756932207
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.1929372887784453,0.08656821145261695,0.06790269634454578,0.0,0.2186759862934156,0.17127724504161077,0.1602414076414775,0.06740595736767101,0.034991207080217065
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38056047737837617,0.0,0.18838200999718144,0.13830186844517448,0.16435499853720176,0.06820296404752936,0.06019768159453675
2012-12-12,0.0,0.0,0.0,0.2574784528797129,0.0,0.0,0.0,0.11241679525207364,0.0,0.20388255041943695,0.12266743952908399,0.14418535163824828,0.06899563589301903,0.09037377438842518
2012-12-13,0.0,0.0,0.0,0.08895139730172524,0.0,0.0,0.0,0.2321897914198102,0.0,0.20474430717265893,0.21795542578082364,0.1347531107939447,0.06982990628494029,0.051576061246096976
2012-12-14,0.0,0.0,0.0,0.17995036832601533,0.0,0.06137007557244975,0.0,0.10329293135935878,0.0,0.2583526230760288,0.16734836694985036,0.12216565075037573,0.07829117079099461,0.029228813174926593
2012-12-15,0.0679569393097984,0.0,0.0,0.17169769433557946,0.0,0.09121054314291359,0.0,0.0,0.0,0.22658053436371686,0.199028693648817,0.13724967154268322,0.06914940699872572,0.037126516657765715
2012-12-16,0.07458815436395506,0.0,0.0,0.08378549797331973,0.0,0.0,0.0,0.17642153015792586,0.0,0.2246643453232183,0.19207235404395076,0.1394461744270259,0.07716828116752904,0.0318536625430753
2012-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346729314076675,0.0,0.2135381538402562,0.18694048854868964,0.1452479426419637,0.08117529824600729,0.026368802646408077
2012-12-18,0.0,0.08989928242189694,0.0,0.0,0.0,0.06351632492140344,0.0,0.1723347307662575,0.0,0.20567581957629624,0.22987091400775506,0.13725842832687413,0.07220578541402421,0.02923871456549247
2012-12-19,0.0,0.0,0.0,0.0,0.0,0.1673746739434824,0.09236611238308327,0.10052679419116174,0.0,0.1817731162497889,0.17615390510086526,0.1564170370975275,0.07380223614978218,0.051586124884308665
2012-12-20,0.0,0.0,0.0,0.0,0.0,0.1114387268646091,0.0,0.2992559948654803,0.0,0.17053368351900708,0.10466194029939908,0.18602780047652126,0.07699193865548881,0.051089915319494285
2012-12-21,0.0,0.0,0.0,0.1819530262268425,0.0,0.0,0.0,0.21998467161304777,0.0,0.18214056770004716,0.0760702489306845,0.15329147516475725,0.06563324474184505,0.12092676562277582
2012-12-22,0.0,0.0,0.0,0.38578354064405745,0.0,0.0,0.0,0.0,0.0,0.21731912103189377,0.08924414145475486,0.14556826496221117,0.07229611613594976,0.08978881577113303
2012-12-23,0.08267241097745667,0.10196723323133162,0.0,0.09527369063773711,0.0,0.0,0.01564579156201106,0.07461485365467872,0.0,0.20527704399777968,0.1754328621564095,0.14088874018368372,0.0683002098765288,0.0399271637223831
2012-12-24,0.12191670146869323,0.0,0.0,0.0,0.0,0.0,0.0,0.2922309853584148,0.0,0.20568638042326595,0.16416610431755627,0.13661005083871855,0.040792254195059996,0.03859752339829115
2012-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403859690436286,0.0,0.15838243329841875,0.22861779837967897,0.14428103188920588,0.06667843472240464,0.06165433266666313
2012-12-26,0.0,0.0,0.0,0.1792772198191852,0.0,0.0,0.0,0.16927742860053027,0.0,0.24135415624918047,0.1608068232844174,0.1302831823675836,0.07932592023940598,0.03967526943969706
2012-12-27,0.0,0.0,0.0,0.1671101721961988,0.0,0.0,0.0,0.1449162278940828,0.0,0.2503751403546324,0.2055325656687805,0.12113927006211683,0.0799607975587831,0.030965826265405578
2012-12-28,0.0,0.0818513661720607,0.0,0.08323684153678507,0.0,0.0,0.0,0.14633919997213954,0.0,0.22829841992572306,0.22209800272158742,0.12549207939590867,0.07649200858817405,0.03619208168762143
2012-12-29,0.1001828589510586,0.0,0.0,0.0,0.0,0.0,0.0,0.2442467872142411,0.0,0.22376847841422118,0.16978758600500385,0.15039733504439448,0.07547313231391697,0.0361438220571638
2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33317302373952257,0.0,0.2306137019485444,0.18542500850626845,0.14039612190187234,0.06935038655620344,0.041041757347588775
2012-12-31,0.0,0.09980738323756098,0.0,0.0,0.0,0.0,0.0,0.2348146784076419,0.0,0.24846102228390413,0.1875229487525173,0.12934473023188334,0.06437522940831399,0.03567400767817836
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214109939382969,0.0,0.17311991595243603,0.253080284703858,0.13399706841897582,0.07037869590020313,0.048013041086230106
2013-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460481565884153,0.0,0.24017014738302125,0.1785826907801273,0.13611710078708658,0.07263629148556545,0.03645270245007658
2013-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155375456068662,0.0,0.23443623497686017,0.2492750755267992,0.10710354260485593,0.06430928727879022,0.02933831400582823
2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123225889160967,0.0,0.17833399747565207,0.25044385526216745,0.12646333021565032,0.07934064776281631,0.05309558036761707
2013-01-05,0.0,0.015825155548049512,0.0,0.03719584501014867,0.0,0.0,0.0,0.3022994851296877,0.0,0.23413687513324033,0.15758588513976146,0.1407499679397268,0.08338391640481596,0.02882286969456957
2013-01-06,0.0,0.0,0.0,0.273627754581253,0.0,0.0,0.0,0.1079641994896724,0.0,0.2715681976601038,0.07328931684673119,0.1469013218324827,0.0697632860841109,0.056885923505645995
2013-01-07,0.0,0.0,0.0,0.2588715608099496,0.0,0.012218577374086666,0.0,0.09045622979313377,0.0,0.2214339883913209,0.10164541115311548,0.12245251179066574,0.04601598423029762,0.1469057364574302
2013-01-08,0.0,0.0,0.0,0.26854705222192043,0.12606288994020484,0.0,0.0,0.0,0.0,0.23560686454776503,0.11350749751793131,0.12541713969995857,0.04330666756786182,0.18052306587623357
2013-01-09,0.0,0.0,0.0989200543757175,0.29633912613441354,0.0,0.0,0.0,0.0,0.0,0.2522512373389829,0.09730068879365006,0.11859775300494196,0.06735932239198224,0.11127369085014228
2013-01-10,0.012925012895144278,0.0,0.15318516827193854,0.047466474479221595,0.04256488909127804,0.0,0.04954052083782897,0.026004465292149812,0.0,0.25253101249564613,0.19979247206013365,0.05546411418109207,0.10226213814831124,0.08983010880921148
2013-01-11,0.09039072324708924,0.0,0.0,0.1570478009551489,0.0,0.0,0.013002232646074906,0.07801339587644944,0.0,0.2863033181916324,0.21465240794930754,0.04128945366424248,0.033661222216483495,0.08563944525357164
2013-01-12,0.10535004538105851,0.0,0.0,0.0,0.0,0.0,0.0,0.3048842624090892,0.0,0.26809776680442904,0.14733496965505713,0.06846036561042133,0.054119058490127776,0.05175353164981691
2013-01-13,0.0,0.0,0.0,0.0,0.0,0.3324634842803372,0.0,0.13084214679919687,0.0,0.23494438160838083,0.10361629269111143,0.09219656089139307,0.056571992171825146,0.04936514155775542
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.13762107664148773,0.0,0.29185347700637926,0.0,0.2153109654727302,0.1795937404857935,0.10002709279851817,0.053988804345028146,0.02160484325006298
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351812953964875,0.0,0.18665756475177744,0.21224882392233904,0.12159613941497716,0.08666137293637431,0.057654803578044485
2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309611305269548,0.0,0.11069143428441218,0.2303269095072048,0.12235796130988726,0.08228362033893868,0.1233789440326023
2013-01-17,0.19021477509592885,0.0,0.0,0.0,0.0,0.0665998003304377,0.0,0.10087058279056212,0.0,0.11895658044874773,0.22240459038146118,0.12715911958381945,0.06405420893885948,0.10974034243018355
2013-01-18,0.0,0.0,0.0,0.0,0.0,0.17700378274923356,0.10420060765045086,0.08874100131884372,0.0,0.1997724661585387,0.14961130993873387,0.16812110485369117,0.07937364004560332,0.0331760872849048
2013-01-19,0.0,0.0,0.0,0.0,0.0,0.09422447121656052,0.0,0.2606251400453566,0.0,0.192120462401834,0.2362640680972233,0.14190867335345225,0.04827287700910374,0.026584307876469565
2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888783348672478,0.0,0.18780419853623861,0.24094063396492935,0.11715057093213027,0.03330771156554791,0.03191855013390603
2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275638143278628,0.0,0.16553020604151922,0.20530519216836274,0.12645511277918622,0.04460540223107871,0.0305402724519902
2013-01-22,0.0,0.0772517624170126,0.0,0.0,0.0,0.0,0.09722744075508867,0.28963341098742296,0.0,0.11260665812454701,0.14401168161814423,0.1659576571483766,0.04154541540379538,0.0717659735456126
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641395751890524,0.0,0.16414098681564637,0.2209425245945171,0.14444412294519512,0.03194884019080377,0.07438395026478521
2013-01-24,0.014970575149949527,0.06572565593204686,0.0,0.0,0.0,0.08743115307835803,0.13248781100559867,0.03984144349178338,0.0,0.2663057875162204,0.21048127680662287,0.10676021244707236,0.03466989175316466,0.04132619281918321
2013-01-25,0.07538256179486211,0.0,0.0,0.0,0.0,0.36756655875813893,0.0,0.0,0.0,0.19901912063765392,0.13042964252374603,0.15768515850080186,0.03183334927626534,0.03808360850853174
2013-01-26,0.04360058024943208,0.01468353062212141,0.0,0.07010779254686779,0.0,0.09844788265833611,0.042270523791368315,0.09345803480698262,0.0,0.1771503001537367,0.21307901640438978,0.13875107523036226,0.04186927727304415,0.06658198626335876
2013-01-27,0.0,0.02935290497589242,0.0,0.10471115822154142,0.0,0.0,0.0,0.23105875330619385,0.0,0.2224965029325058,0.1757443378972555,0.14474993029349295,0.057140918141112905,0.03474549423200516
2013-01-28,0.06909778641076221,0.04333490877382427,0.0,0.01431665552904359,0.0,0.18955053186137025,0.0,0.02984518599468902,0.0,0.22416852264099807,0.23252506290929373,0.12078175454598285,0.028159179434057546,0.04822041189997849
2013-01-29,0.06062645704322603,0.0,0.0,0.2045252397109113,0.014340963254541261,0.014465265634078501,0.01757595085595516,0.0,0.0,0.26432154882313336,0.19784405721874687,0.08768992465200588,0.10979647708454064,0.028814115722860998
2013-01-30,0.0,0.0,0.0,0.07704278793851231,0.0,0.2534117441256586,0.0,0.0,0.0,0.26471771868759414,0.20805527184172679,0.08940052003665207,0.05980722290709221,0.04756473446276387
2013-01-31,0.061340099900480734,0.09308218459181428,0.0,0.0,0.0,0.07121656822846172,0.08787905327930745,0.04200474914209901,0.0,0.26167105810875246,0.2109208100782267,0.09862315375187646,0.016536177340891935,0.05672614557808928
2013-02-01,0.08730931836276969,0.04092448267769934,0.0,0.0,0.0,0.16355155544431496,0.040244856150188385,0.0,0.0,0.2694435122892033,0.21290640205086117,0.07488667588161649,0.010475887725342687,0.10025730941800393
2013-02-02,0.08043933468458345,0.0,0.0,0.0,0.0,0.2351850736061444,0.0,0.0,0.0,0.2702837814691994,0.2076317622778621,0.07693777008996357,0.017356842856741116,0.11216543501550597
2013-02-03,0.07088081107086504,0.0,0.0,0.0,0.0,0.17477935991078342,0.0,0.09514736672373884,0.0,0.27612963746391,0.21294170047549743,0.08653393462785446,0.03931592966456737,0.04427126006278347
2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45109348508858665,0.0,0.22193033717021526,0.08964107007629026,0.14066771249818757,0.05817266068718552,0.03849473447953467
2013-02-05,0.0,0.037482685372096626,0.0,0.0,0.0,0.11329550418851013,0.057043796200567355,0.2378056064557584,0.0,0.154239349075551,0.11871037520958493,0.1679638140223597,0.04473060604445613,0.06872826343111572
2013-02-06,0.019196282596221945,0.05625519448239615,0.0,0.0,0.0,0.33565091952620424,0.03823296392572641,0.0,0.0,0.1314849649707378,0.1430729803470697,0.1853155473197529,0.026600381041812574,0.06419076579007839
2013-02-07,0.04274607831111595,0.0451845146195326,0.0,0.0,0.0,0.18600710256051753,0.02845820458980301,0.044780793005306185,0.0,0.22056762708059144,0.21174484879970126,0.10881666948621532,0.019427698854031124,0.09226646269318554
2013-02-08,0.09282960927458657,0.0,0.0,0.0,0.0,0.0,0.015778145110568246,0.2951668814565622,0.0,0.24058752142290532,0.1381454416691096,0.1278670516825907,0.03544629657425308,0.054179052809424165
2013-02-09,0.05355023638350195,0.06937839383535783,0.0,0.0,0.0,0.0,0.1040782005106012,0.17877775493571538,0.0,0.19579196278055877,0.1895162538172516,0.1417470909386399,0.02777619051340216,0.03938391628497123
2013-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37230850577194446,0.0,0.20657963285198608,0.2092556849317215,0.1372931635728281,0.0469116639322223,0.027651348939297587
2013-02-11,0.13952022708054368,0.0,0.0,0.0,0.0,0.0,0.08384440434895597,0.09822124995857447,0.0,0.2522497413900233,0.22681838233520665,0.1162264114118212,0.04969744384346963,0.03342213963140509
2013-02-12,0.026629585906137388,0.012932912311955825,0.0,0.01212948004367769,0.0,0.0,0.0257427392729922,0.27421880785299907,0.0,0.24887060596682606,0.16692418767328424,0.1134455900036831,0.05961796130008038,0.05948812966836405
2013-02-13,0.0,0.0,0.0,0.0,0.0,0.17199994154602902,0.0,0.1597589843194164,0.0,0.24599915510139359,0.21963450732312917,0.10277701845330028,0.05840782583951839,0.0414225674172132
2013-02-14,0.1079006350954329,0.017800132276490323,0.0,0.0,0.0,0.1244838387561318,0.014704464281097196,0.08415469879546618,0.0,0.16002830294413126,0.1978269214811866,0.14757424093134555,0.07071525827720974,0.07481150716150847
2013-02-15,0.0,0.0,0.0,0.0,0.0,0.34366294776292167,0.0,0.0,0.0,0.12323920785333592,0.23197767714852233,0.16454830828214123,0.06125829904075125,0.07531355991232763
2013-02-16,0.04715327097338912,0.0,0.0,0.0,0.0,0.15366593705177242,0.0,0.2034529296945927,0.0,0.1747266016190474,0.10260532542525595,0.15315311258713016,0.08529853061528732,0.07994429203352493
