datetime,San Antonio_broken clouds,San Antonio_drizzle,San Antonio_dust,San Antonio_few clouds,San Antonio_fog,San Antonio_freezing rain,San Antonio_haze,San Antonio_heavy intensity drizzle,San Antonio_heavy intensity rain,San Antonio_heavy snow,San Antonio_light intensity drizzle,San Antonio_light rain,San Antonio_light snow,San Antonio_mist,San Antonio_moderate rain,San Antonio_overcast clouds,San Antonio_proximity thunderstorm,San Antonio_proximity thunderstorm with drizzle,San Antonio_proximity thunderstorm with rain,San Antonio_scattered clouds,San Antonio_sky is clear,San Antonio_smoke,San Antonio_squalls,San Antonio_thunderstorm,San Antonio_thunderstorm with heavy rain,San Antonio_thunderstorm with light drizzle,San Antonio_thunderstorm with light rain,San Antonio_thunderstorm with rain,San Antonio_very heavy rain,San Antonio_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-12,0.033985524433341414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010303649665381472,0.0,0.0,0.021076080465407338,0.0,0.032188504850281935,0.010423833081495455,0.06510007425277717,0.0,0.0,0.0,0.06596004888020489,0.02221398025112184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19698978031566972,0.11250622606519624,0.17950281443720897,0.20633717423704154,0.04341230906487196
2012-10-13,0.06521786472467857,0.0,0.0,0.02209040192707291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06342372271456263,0.0,0.04290641424948216,0.0,0.0,0.0,0.0446620758656077,0.022823427422826708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18368022311354823,0.11250537027526686,0.1814455690091966,0.20402072380405312,0.05722420689370449
2012-10-14,0.021026315031978104,0.0,0.0,0.0,0.0,0.0,0.020669636956398865,0.0,0.0,0.0,0.0,0.0,0.0,0.010127216126267961,0.0,0.17727885610788305,0.0,0.0,0.0,0.010684827118806766,0.010873749241894234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899797214245111,0.11592639170395848,0.1737562921888689,0.19645909474244602,0.07321789935698655
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01257106878715525,0.0,0.0,0.02329816742688547,0.0,0.10249800649495276,0.0,0.0,0.0,0.03448561042849309,0.09959637103797464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18817533367710748,0.09029157735443977,0.18759072368602703,0.211173579200426,0.05031956190653845
2012-10-16,0.01321501838872414,0.0,0.0,0.013116239337709048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025820098656300902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026581310740034576,0.23708933132464183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790118394977306,0.039710226811801176,0.19338585332723088,0.24983617559229973,0.02223390632352702
2012-10-17,0.04983705144949394,0.0,0.0,0.0,0.0,0.0,0.026737493910820948,0.0,0.0,0.0,0.04951415371279939,0.0340634881786048,0.0,0.0,0.0,0.011496392702468237,0.0,0.0,0.0,0.013848332057200449,0.12206435545884697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296389996103151,0.05108286819313824,0.1760882887758054,0.22510220833644667,0.010526367614059765
2012-10-18,0.011195373892709396,0.0,0.0,0.0,0.02109553975292991,0.0,0.010804617635338349,0.0,0.0,0.0,0.020741177648243212,0.04594946278100609,0.0,0.05393554611790765,0.02372697594521896,0.022165941552736962,0.0,0.0,0.0,0.0,0.05542425107477624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20740911854083288,0.12718105895698148,0.16585096207554006,0.19282054674112434,0.04169942728465451
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01057052946353051,0.0,0.0,0.0,0.0,0.0,0.0,0.30891302553651195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13615137862608961,0.043215234532051484,0.20493171018944586,0.23754852645296012,0.05866959519941042
2012-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.10457561839997953,0.0,0.0,0.0,0.0,0.012684145605540759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20534993294165163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13574770913332299,0.08114129876758684,0.18168045228216315,0.2492718867831406,0.035205110633836266
2012-10-21,0.11538762776888274,0.0,0.0,0.028872338647618862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04610293692167026,0.0,0.0,0.0,0.027058446070713255,0.08250568495156767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16881223036398207,0.098357551894531,0.1780953557192415,0.22646280826788567,0.02834501939390691
2012-10-22,0.011009282306265675,0.0,0.0,0.010781616403619571,0.0,0.0,0.010339163105871452,0.0,0.0,0.0,0.0,0.0,0.0,0.05170061769861654,0.0,0.06288950697826885,0.0,0.0,0.0,0.03327934127713243,0.0777085595867932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17925000515683695,0.12729130663213226,0.18064190072867992,0.1809824918703862,0.07412620825539695
2012-10-23,0.07554195508826597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02075783816782163,0.0,0.020699384260254267,0.0,0.0,0.0,0.09867895921514523,0.044290702275021916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1660585761520528,0.11961192530574834,0.18103401248480003,0.19833331557979927,0.07499333147109052
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.021279396005544682,0.0,0.0,0.0,0.0,0.010522228941663754,0.0,0.031476319142940745,0.0,0.16045596285593855,0.0,0.0,0.0,0.023415678826776556,0.013489981626227686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959027694943942,0.11830614319831106,0.1744386312141393,0.18976585272378302,0.06094703597028042
2012-10-25,0.021525972947141248,0.0,0.0,0.0,0.021507881517550797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021406158539373943,0.0,0.06563130759727863,0.0,0.0,0.0,0.023751615038626623,0.11169830031925138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973668332748738,0.1175477264300232,0.17536894453870935,0.20338767287056633,0.058437736873991064
2012-10-26,0.022717954656401168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031725461468119054,0.0,0.0853594495348074,0.0,0.0,0.0,0.03560902327965809,0.0964785466257697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17872483648790818,0.11878324896739856,0.18118795651866484,0.19395325406809175,0.05546026839318121
2012-10-27,0.03983662370246605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03505395920281757,0.0,0.021254256915764064,0.013100434988510205,0.12144434743698494,0.028534298949301925,0.0,0.0,0.0,0.0,0.0,0.0,0.009375980585794986,0.0,0.0,0.00942104842302538,0.0,0.0,0.0,0.17570243662415205,0.10078291344839474,0.14476505749232024,0.21777773022070968,0.08295091200975821
2012-10-28,0.05568836234754432,0.0,0.0,0.0,0.0,0.0,0.015098725107875998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23712723753259357,0.0,0.0,0.0,0.01445209499672344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13800194826262452,0.08873934473230598,0.13359810334547376,0.26327437745054455,0.09373997783946669
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.02761661836954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19737787825285902,0.0,0.0,0.0,0.0,0.1323560718299784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286358110092052,0.07478650443994671,0.16096767543959775,0.29073268937003066,0.03040535495857363
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35805927195628273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18713219004782256,0.04772916581000142,0.14740396631617314,0.29208778951042386,0.014370663871251936
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32811608302118084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20529983499984186,0.0847953849930924,0.14724346393275475,0.21421862888538315,0.02032660416774689
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012204599582928884,0.02503734993072877,0.0,0.0,0.0,0.07359908670216965,0.0,0.0,0.0,0.013251568933801377,0.1856001527084806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22817637658546172,0.0410608080537883,0.17082109891873934,0.24163302551318724,0.008615933070714113
2012-11-02,0.0,0.0,0.0,0.0,0.02342227017007926,0.0,0.013949539135329632,0.0,0.0,0.0,0.0,0.0,0.0,0.05692896304563286,0.0,0.010599917791794934,0.0,0.0,0.0,0.0,0.19262386748815197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21564442290466987,0.07519485854196904,0.1766712695354179,0.21539016299135236,0.019574728395602207
2012-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023356903869880947,0.0,0.0,0.03445368725169847,0.0,0.04298206792250613,0.0,0.0,0.0,0.022753173203190768,0.16259480103500187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20256609794841104,0.08689874583234074,0.17360202908605835,0.2223467960743781,0.028445697776533555
2012-11-04,0.037239975650808374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03247802881077306,0.0,0.03457675758803531,0.0,0.0,0.0,0.07138988154482946,0.10928533219232327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038908471194996,0.08716373169467984,0.1746332053402191,0.2215832384114603,0.02775900164737169
2012-11-05,0.009992415124913577,0.0,0.0,0.013994734633194596,0.0,0.0,0.010721743000280629,0.0,0.0,0.0,0.0,0.013044997542328242,0.0,0.010121102632310124,0.0,0.0,0.013087644803751753,0.0,0.0,0.051378668964754154,0.1782442982425735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992034912591973,0.06521337391841327,0.17978033525093814,0.23353359502228763,0.010966741738334654
2012-11-06,0.01515182733729917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012501107203878252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284227790410764,0.239087148398775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16476029598239494,0.11979553565323116,0.1953389095352249,0.20643238832664015,0.018510008521479937
2012-11-07,0.012763269044845003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01251806993105154,0.01005669461308419,0.0,0.0,0.0,0.014104386574136223,0.0,0.0,0.0,0.027086957510986442,0.2534147498730741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15672299056143124,0.06898141633171502,0.18337553477737412,0.243301832153367,0.017674098628935122
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012496703144623674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047757580769692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908099073269628,0.057702684506314994,0.16247486648594803,0.2536838376689625,0.01805624279021876
2012-11-09,0.0,0.0,0.0,0.0,0.01116560874400639,0.0,0.014155249608507364,0.0,0.0,0.0,0.0,0.011793415074986794,0.0,0.057954182878005266,0.0,0.0,0.0,0.0,0.0,0.0,0.19556642561147744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18204475914495258,0.09279408448880118,0.16080783166482762,0.22972054687998641,0.04399789590444894
2012-11-10,0.031821673849489175,0.0,0.0,0.0,0.021335596234523607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142566105053237,0.0,0.0745206869746088,0.0,0.0,0.0,0.011263468576251956,0.10728678050427888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18562917561218908,0.12030677972468673,0.16131526441297286,0.19842087843441628,0.06667403462605018
2012-11-11,0.02139001884321522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02162793348495845,0.0,0.07425059515975553,0.0,0.0,0.0,0.010789147380055803,0.1370240480636968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17853232113260006,0.12365923140252007,0.16173564488189765,0.193956898165914,0.07703416148538644
2012-11-12,0.021551047922041672,0.0,0.0,0.0,0.0,0.0,0.04985135491272986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032760277457120596,0.0,0.0,0.0,0.02163575856824203,0.1402314688354942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18265676092948624,0.11735630355516179,0.17026972961222128,0.1802016686566467,0.08348562955085564
2012-11-13,0.02075032271117922,0.0,0.0,0.0,0.0,0.0,0.08814838519079705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04724636479081126,0.0,0.0,0.0,0.014962442977153344,0.1563729007662996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08244000720269395,0.1085075086771013,0.1598799815071248,0.25079690259809423,0.09494018567953098
2012-11-14,0.05900612928191387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014924182790583431,0.04335137517551612,0.0,0.0,0.0,0.15958799533472584,0.0,0.0,0.0,0.0,0.07804365757705252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14250271368821524,0.04136374452180698,0.13166504948321647,0.2889004146142143,0.04065473753275521
2012-11-15,0.01487481940048403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188512769631743,0.0,0.0,0.0,0.0,0.013672277495902623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22119146933169243,0.02681640481792656,0.13735455948825712,0.28127601647148104,0.004395798475389617
2012-11-16,0.06810866868625609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014515416244002712,0.0,0.0,0.0,0.013987635709464616,0.24195372832771786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16372981142697632,0.091762326924427,0.1428665533044219,0.23962114911406593,0.023454710262667534
2012-11-17,0.09370966974298252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156754210352288,0.0,0.0,0.0,0.02750222222373942,0.05399204289334423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309088046183238,0.06701941878467062,0.16660224689747394,0.2568773126564896,0.0466340718306878
2012-11-18,0.01355929703305095,0.0,0.0,0.017298623372578096,0.0,0.0,0.015366522723221232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04019485877900644,0.28075611873016054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16316676010457437,0.0484231598019234,0.1541911937680258,0.30655994517071966,0.0216710555559549
2012-11-19,0.022592438542943794,0.0,0.0,0.0,0.0,0.0,0.05706948605285639,0.0,0.0,0.0,0.011900018688435869,0.011762718254632577,0.0,0.02548281944432729,0.0,0.02374218885669167,0.0,0.0,0.0,0.01209000438146897,0.15284921479078376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049917612406007,0.05482577439645536,0.13749579667859704,0.26117963970803026,0.02401813896417623
2012-11-20,0.03604935218601319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20187159118971165,0.0,0.0,0.0,0.023070479904208036,0.02263108083176189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19893728248274545,0.10850294559160202,0.14613725616952386,0.2310573594018571,0.03174265224257678
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.01089473079714623,0.0,0.0,0.0,0.0,0.0,0.0,0.065757265290619,0.0,0.0,0.0,0.0,0.0,0.02407775144832212,0.20285911776760038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22781239910009665,0.05028439119929214,0.15913433290412995,0.24571328365791711,0.013466727834876362
2012-11-22,0.012052708090108895,0.0,0.0,0.0,0.0,0.0,0.010926997950479661,0.0,0.0,0.0,0.0,0.011609904791590199,0.0,0.052854260082227995,0.0,0.0,0.0,0.0,0.0,0.03611822293268909,0.17764620367827674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22437092752351806,0.05318284466105336,0.15948927217110512,0.24532127111178928,0.016427387007161547
2012-11-23,0.04361835873925973,0.0,0.0,0.0,0.048640802456554444,0.0,0.0,0.0,0.0,0.0,0.0,0.011133332936322099,0.0,0.04638986295456223,0.0,0.011305602580892483,0.0,0.0,0.0,0.011263768483093703,0.11014200461135838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20715061814796923,0.09436048266632907,0.14620718226548854,0.22639444558934663,0.04339353856882341
2012-11-24,0.028820963213790022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251609344687621,0.0,0.03151040591467498,0.0,0.0,0.0,0.022379159192617838,0.13762667357766914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21040948192166364,0.09147349677832217,0.1464328067744842,0.22992876998240938,0.038902149197492394
2012-11-25,0.029429865405411235,0.0,0.0,0.014711412395880981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13469016719371632,0.0,0.0,0.0,0.02943458120722686,0.14489078569475355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939276912994479,0.04737661885613522,0.16242621886652328,0.29609102710143304,0.05484893958775893
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33618480241926346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14503397866125667,0.11946338250663462,0.13758102504183226,0.26661749795223066,0.04950705541675362
2012-11-27,0.013443634120828574,0.0,0.0,0.0,0.047553629187099884,0.0,0.0,0.0,0.0,0.0,0.0,0.011003203311306373,0.0,0.06830583457124734,0.0,0.05603528903510705,0.0,0.0,0.0,0.022455264990141544,0.05714761028252055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046343557754057,0.12135008821679884,0.1515921741400448,0.2122988088468271,0.03418010752267219
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.015540554873615199,0.0,0.0,0.0,0.010635056380424085,0.04190063958919984,0.0,0.01302215397901979,0.020826102634942556,0.011121475193778879,0.0,0.0,0.0,0.011031942074001417,0.15719650397171603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404436938896642,0.19162002547697124,0.1303418900836887,0.23117490283599243,0.06025598248940161
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.014086283990480897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34976987615383903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21939396966826696,0.03393026270693742,0.12759175539660392,0.30096820302590355,0.009108141475034963
2012-11-30,0.0816135255269413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041000553306953,0.0,0.0,0.0,0.0,0.09556601450137109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21850863592234573,0.10471635559856009,0.1307044886539658,0.21769378093285172,0.030787193330894705
2012-12-01,0.0265482962201438,0.0,0.0,0.0,0.02199430219119146,0.0,0.010678084231658155,0.0,0.0,0.0,0.0,0.0,0.0,0.05634036360068937,0.0,0.15422923587065387,0.0,0.0,0.0,0.0,0.0111946976046767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21703611118174435,0.09470471163845924,0.15211334688980407,0.2249023761710904,0.030258474399888578
2012-12-02,0.02163979437172467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319195677647661,0.0,0.020868762692058233,0.0,0.09548196091696999,0.0,0.0,0.0,0.0,0.07406542335652051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22195482207920125,0.10543821470920635,0.15578684049598934,0.20272282611951276,0.04884939848234022
2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010265530460685176,0.020971449996877153,0.0,0.03135524440613438,0.0,0.11560179295167718,0.0,0.0,0.0,0.05704546520700263,0.0241130880927251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166463480551358,0.11531910929855471,0.15709525529803503,0.2057520401239876,0.04583467610918523
2012-12-04,0.0,0.0,0.0,0.01161606878274088,0.0,0.0,0.010248000606306311,0.0,0.0,0.0,0.0,0.0,0.0,0.010563991025728288,0.0,0.146627468114322,0.0,0.0,0.0,0.044289072865561115,0.037871810705443404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21358245071143103,0.11644651129003031,0.15500298374013,0.20422531868692775,0.04952632347137886
2012-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010529460436826397,0.0,0.0,0.0,0.02160609976931889,0.019521682963077158,0.0,0.009172432043508092,0.0,0.05884386286040267,0.0,0.0,0.0,0.010245679645834496,0.1414647265578723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21373587333776167,0.11522660788800158,0.15398790802500326,0.21423237764226608,0.031433288830127394
2012-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.09788950527845257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19311529928315985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08775880598396492,0.2055108222725167,0.14401837354642744,0.23591526988271197,0.039448540668765075
