datetime,Chicago_broken clouds,Chicago_drizzle,Chicago_dust,Chicago_few clouds,Chicago_fog,Chicago_freezing rain,Chicago_haze,Chicago_heavy intensity drizzle,Chicago_heavy intensity rain,Chicago_heavy snow,Chicago_light intensity drizzle,Chicago_light rain,Chicago_light rain and snow,Chicago_light snow,Chicago_mist,Chicago_moderate rain,Chicago_overcast clouds,Chicago_proximity shower rain,Chicago_proximity thunderstorm,Chicago_proximity thunderstorm with drizzle,Chicago_proximity thunderstorm with rain,Chicago_scattered clouds,Chicago_sky is clear,Chicago_smoke,Chicago_snow,Chicago_squalls,Chicago_thunderstorm,Chicago_thunderstorm with drizzle,Chicago_thunderstorm with heavy rain,Chicago_thunderstorm with light drizzle,Chicago_thunderstorm with light rain,Chicago_thunderstorm with rain,Chicago_very heavy rain,Chicago_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07192848900440167,0.0,0.0,0.0,0.01025841845202732,0.031174990671896663,0.0,0.0,0.0,0.0,0.0,0.12564461933451254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009981378458911255,0.0,0.0,0.1697170386778114,0.2004446698986365,0.20070187612549387,0.1568898462775049,0.023258673098803875
2013-06-30,0.049097134553686084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177417113238722,0.0,0.0,0.0,0.030034399489760184,0.09624485283808859,0.0,0.0,0.0,0.0,0.056385019665698595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22737093272001596,0.10214128902728309,0.19880410119932268,0.17098205209161868,0.02716604728213889
2013-07-01,0.07446467535560158,0.0,0.0,0.035822720716766066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03769450307523293,0.0,0.0,0.0,0.0,0.09807085972688993,0.047578104076887874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2440485824783211,0.01591902370042059,0.21053618200916624,0.1875217673464278,0.04834358151428594
2013-07-02,0.11853262515127871,0.0,0.0,0.02379081953809571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035393629467765884,0.0,0.0,0.0,0.0,0.03555291819925369,0.0710653450313825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23855052258097986,0.02236228078060985,0.20722382473428066,0.18401860218307187,0.06350943233328128
2013-07-03,0.02350713449024609,0.0,0.0,0.03432504450289131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021388203165163988,0.0,0.0,0.00938261683923823,0.0,0.03517274802011488,0.0,0.0,0.0,0.0,0.08095207625803298,0.06858567787828418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22954403147837255,0.05497107493242238,0.1956638003102542,0.18337421359683193,0.06313337852814725
2013-07-04,0.03586728250401933,0.0,0.0,0.0,0.0,0.0,0.024233978695353025,0.0,0.0,0.0,0.0,0.02173642174643799,0.0,0.0,0.028416159516812773,0.00947740289398581,0.11048947253622243,0.0,0.0,0.0,0.0,0.022863278865929346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011716173735119977,0.0,0.0,0.0,0.22884737639377403,0.10788222982746194,0.18884135349455675,0.1821175515883898,0.02751131820193678
2013-07-05,0.03270958277744851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09438458928684634,0.0,0.0,0.0,0.0,0.0,0.0,0.05460484271541946,0.07686051156263372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19507361790855768,0.14801843901737646,0.19573026734869967,0.18048855764741759,0.02212959173560054
2013-07-06,0.0,0.0,0.0,0.01113468822624551,0.0,0.0,0.022079338745293237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05430503451554856,0.0,0.0,0.0,0.0,0.0,0.0,0.03441647782632944,0.14762967825737586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597956460962802,0.13401090416599754,0.21627240980372697,0.18862916254792694,0.015542741301927955
2013-07-07,0.06505021215580331,0.0,0.0,0.054142184066987314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010860696826701524,0.0,0.0,0.0,0.0,0.011233274268082169,0.0,0.0,0.0,0.0,0.0865401888570043,0.03311633789137725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18875448956060079,0.14203869769393626,0.21141318327717998,0.1816036791765737,0.015247056225753406
2013-07-08,0.06180885467955851,0.0,0.0,0.021001019378770663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053596223786318335,0.0,0.0,0.0,0.010980031155177651,0.06523695154348476,0.0,0.0,0.0,0.0,0.0,0.04377104219962507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18748390387527422,0.14970613189112164,0.21496773660180155,0.17600720561411318,0.01544089927475445
2013-07-09,0.021059564572003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010388133427001687,0.0,0.0,0.07101612161174894,0.0,0.0,0.010338857331853935,0.0,0.021117027336083016,0.0,0.0,0.0,0.0,0.07427630772714942,0.022217994468650148,0.0,0.0,0.0,0.0,0.0,0.010499286867057431,0.0,0.010351974370925466,0.0,0.0,0.0,0.19336197116488962,0.1521451412034121,0.21170667307249938,0.17086522514020744,0.020655721706517898
2013-07-10,0.010424245603351902,0.0,0.0,0.041521449063445515,0.0,0.0,0.010175176123658924,0.0,0.0,0.0,0.0,0.010060866154657374,0.0,0.0,0.010278060305898859,0.02074750268446399,0.020177357468768607,0.0,0.020440702851480235,0.0,0.0,0.030656508171527458,0.06416142226524844,0.0,0.0,0.0,0.0,0.0,0.010479965886964829,0.0,0.0,0.0,0.0,0.0,0.20822778775933667,0.15401255771060182,0.20930463878699576,0.16968188674835974,0.00964987241523983
2013-07-11,0.020614992024841735,0.0,0.0,0.009624703607283893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010114908803109977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08033314034199192,0.13355344793650786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899755577428052,0.15432143267671805,0.21728706963552877,0.1697065670183726,0.014468180212839993
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01267113340736426,0.0,0.0,0.0,0.0,0.0,0.0,0.012814730162013545,0.26963219399145083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17858144692829722,0.06723704421101025,0.22637877000577264,0.20551087499186063,0.027173806302230635
2013-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100159393155874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18390228669480432,0.033462106044422575,0.2341802190557086,0.2189314637601474,0.019507985129329695
2013-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882116573325629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17925681460655685,0.080675655442662,0.22483763263623802,0.2045538795228967,0.022464360459083618
2013-07-15,0.0,0.0,0.0,0.011350506123826884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05565270567378883,0.0,0.0,0.0,0.0,0.0,0.0,0.21217729196631063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20054581940878255,0.07227248593738365,0.22668521506775421,0.2042153495227916,0.017100626299361637
2013-07-16,0.0,0.0,0.0,0.03569479743402099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047433531204731684,0.0,0.0,0.035946680920460806,0.022416434737542994,0.0,0.0,0.0,0.0,0.0,0.011654082414111972,0.1328667393358324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030993012724732,0.05019982726311201,0.2402209930038713,0.20683228253718236,0.013635329876660262
2013-07-17,0.030633527015470313,0.0,0.0,0.06467424598881312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03085933125978942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234218031389012,0.10524621251979076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189517477407917,0.13121771931033668,0.22172134392556664,0.18585638153295134,0.016851957900463604
2013-07-18,0.0,0.0,0.0,0.07379590057510105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04171214788656364,0.13316189061017555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17277589320486217,0.1606593930937654,0.22213382358336706,0.18179260280079024,0.013968348245374901
2013-07-19,0.0,0.0,0.0,0.030439562234831154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031553128449766946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631423414163101,0.11282710981859834,0.0,0.0,0.0,0.010408823779827636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729865284134187,0.16519939235332334,0.2232699971700809,0.17559935836583737,0.014573757998005523
2013-07-20,0.01044767763750512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020716526705858718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21769182374472631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602083573099446,0.16238392614609334,0.22749426534921055,0.16590529125558684,0.029339653430024617
2013-07-21,0.03234614966473671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009851731532008788,0.0,0.0,0.009896211358304902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044570591056872,0.0,0.0,0.0,0.010290378348918178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16566401834459224,0.14009547271511352,0.22729352002533595,0.17646495585394784,0.023640503051354636
2013-07-22,0.0,0.0,0.0,0.05534643447659063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04482850745217936,0.0,0.0,0.011481788076853981,0.0,0.0,0.0,0.012401879733385164,0.0,0.0,0.03218458759268358,0.11934393618396867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19128550459734298,0.10129066226401391,0.22509218126804909,0.18528867829041915,0.021455840064513492
2013-07-23,0.011124359034190885,0.0,0.0,0.0214621915475271,0.0,0.0,0.0,0.0,0.01228245160384582,0.0,0.0,0.031869918942661266,0.0,0.0,0.0,0.010676375104200275,0.0,0.0,0.0,0.0,0.0,0.03264358074405916,0.14503301361312904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897308296942389,0.12974581913531844,0.2170974170758544,0.1752843622081486,0.02304968129682607
2013-07-24,0.04613572530232244,0.0,0.0,0.03584765089111899,0.0,0.0,0.0,0.0,0.010272964792544744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17222973498009775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010183660438445227,0.0,0.0,0.18178088712814702,0.1064471117348776,0.22057375125243314,0.18108377460943023,0.03544473887058284
2013-07-25,0.0,0.0,0.0,0.02596986494640266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761825868321712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790661346587763,0.05189601731478777,0.2202177919930333,0.20747636837976202,0.03919123587506671
2013-07-26,0.010315307364116745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010437553970668144,0.0,0.0,0.0,0.0,0.0,0.0,0.01028510300236672,0.25049263286392626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309163172685958,0.11795490916194427,0.20410232394275388,0.19776037631970653,0.015560161647657854
2013-07-27,0.021636780706264114,0.0,0.0,0.06610328638046838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021746792041141206,0.0,0.0,0.04153796005713622,0.021134546894891165,0.021593643794600447,0.0,0.0,0.0,0.0,0.010744681845526384,0.05636641930702918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19139685530627615,0.157909152921578,0.19402804186961117,0.17913254992353264,0.01666928895194495
2013-07-28,0.042843758474094266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741333670068256,0.0,0.0,0.0,0.03090731919233237,0.0,0.0,0.0,0.0,0.0,0.030910786855841848,0.07517649389609159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19972732016971032,0.184436698127132,0.17601793200991556,0.1696378511681026,0.01620847309995387
2013-07-29,0.05436655990335402,0.0,0.0,0.011148081399512828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010913237265252807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16302359548533937,0.02203222626615754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723467395099768,0.19241151143323879,0.17653764820436443,0.17596119156425083,0.021259208968552556
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674346779339387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17226095401302208,0.1650114817251753,0.19058764532996927,0.18705764327110194,0.017647597726792686
2013-07-31,0.0807646826000563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044821069718285256,0.0,0.0,0.0,0.0,0.05790100375199453,0.0,0.0,0.0,0.0,0.06794756769257461,0.023847427133298394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20939652636147754,0.10061533150696743,0.19782477657627043,0.19678027531875045,0.02010133934032503
2013-08-01,0.010453533400678111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010493937605676441,0.05383948418842031,0.0,0.0,0.07313315906065525,0.0,0.04175073324774017,0.0,0.0,0.0,0.0,0.06430697994096637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22346542153860707,0.13541396967760486,0.18915948160510668,0.17596831572435093,0.02201498401019379
2013-08-02,0.019765644876429185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051069098216859066,0.0,0.0,0.030867725866134104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14885283877627373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806722054615925,0.1953169299442812,0.19044111072970663,0.16995645563445916,0.013057990494264385
2013-08-03,0.031705336895123795,0.0,0.0,0.03263426895603056,0.0,0.0,0.0,0.0,0.020044423298573415,0.0,0.0,0.0825457964730409,0.0,0.0,0.0,0.06433317876376828,0.0,0.0,0.0,0.0,0.0,0.0,0.021641867214725385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19008794923131775,0.16721549243454717,0.19463204433779555,0.16915974554507554,0.025999896850001602
2013-08-04,0.0,0.0,0.0,0.02087166225179238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03469450699754273,0.0,0.0,0.06678828202178834,0.0,0.020543651070814104,0.0,0.0,0.0,0.0,0.0,0.13887630352670835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16919274914517213,0.11203296843235007,0.2215498370289716,0.19305815006626326,0.022391889458597016
2013-08-05,0.0,0.0,0.0,0.011844644711505035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784619045078038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20709397303636645,0.05750536539267445,0.21137342308316817,0.20633286708056367,0.027387822187918364
2013-08-06,0.06836271855333427,0.0,0.0,0.03696441192493663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032993940098370866,0.0,0.0,0.0,0.0,0.04356546703711298,0.0,0.0,0.0,0.0,0.06743918036920664,0.024386519498716067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20401933540769504,0.11453106780952892,0.19857234609850818,0.19094459071670478,0.018220422485885596
2013-08-07,0.03172771397492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044180357183775824,0.0,0.0,0.0,0.09319146726169902,0.03144691854518181,0.0,0.0,0.0,0.0,0.041044637299710064,0.010411720924051071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051349121924312,0.16157347281104925,0.19597133075654058,0.16973337587119675,0.015584093179443752
2013-08-08,0.020631799833486716,0.0,0.0,0.03236622432294215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08976838293887818,0.0,0.0,0.020376629936997067,0.021586454347693008,0.0201184637921975,0.0,0.0,0.0,0.0,0.032527980682543305,0.022945314560744518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20104825047564986,0.12596756194633507,0.21814315332621026,0.17327114754492767,0.021248636291394663
2013-08-09,0.046768409585010016,0.0,0.0,0.012637527393494328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024172295612815187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591513073477811,0.13985255436793875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22019243106335673,0.048564505012224986,0.21596686703752446,0.1915521335425041,0.04114196903735028
