datetime,Seattle_broken clouds,Seattle_drizzle,Seattle_few clouds,Seattle_fog,Seattle_haze,Seattle_heavy intensity drizzle,Seattle_heavy intensity rain,Seattle_heavy intensity shower rain,Seattle_heavy snow,Seattle_light intensity drizzle,Seattle_light intensity shower rain,Seattle_light rain,Seattle_light shower snow,Seattle_light snow,Seattle_mist,Seattle_moderate rain,Seattle_overcast clouds,Seattle_proximity thunderstorm,Seattle_scattered clouds,Seattle_shower rain,Seattle_sky is clear,Seattle_smoke,Seattle_snow,Seattle_squalls,Seattle_thunderstorm,Seattle_thunderstorm with heavy rain,Seattle_thunderstorm with light rain,Seattle_thunderstorm with rain,Seattle_very heavy rain,Seattle_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-01-21,0.0,0.0,0.0,0.03445943762178944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05773535153141179,0.0,0.0,0.07067274033958278,0.01138615213432595,0.0,0.0,0.0,0.0,0.10786773875085959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22128854423411223,0.24303851967736442,0.08121563691731412,0.1622971791712889,0.01003869962195082
2014-01-22,0.0,0.0,0.0,0.011277679621377143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038095555733294546,0.0,0.0,0.1303264330892496,0.0,0.0,0.0,0.0,0.0,0.10271960585694652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011313419730674325,0.0,0.21709294569575774,0.19778762889738008,0.10574053080915986,0.17838833767869447,0.0072578628874657705
2014-01-23,0.0,0.0,0.0,0.03710241711833053,0.0,0.0,0.01046038093995856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543567741721478,0.0,0.0,0.0,0.0,0.0,0.11817023243962822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07087124913526163,0.0,0.23657975620787122,0.1338715304199962,0.10607656579577125,0.1998732195224183,0.011558971003549344
2014-01-24,0.0,0.0,0.0,0.06786638088625464,0.0,0.0,0.01140924228733857,0.0,0.0,0.0,0.0,0.035557169211829644,0.0,0.0,0.0229535338822504,0.0,0.0,0.0,0.0,0.0,0.13127586142771341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01145247672615582,0.0,0.2113232483266969,0.23646938265730408,0.0871827075061515,0.1739624551463642,0.010547541941940937
2014-01-25,0.0,0.0,0.0,0.025173859744338806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397839846662672,0.0,0.0,0.0697028807724822,0.011468262785367224,0.0,0.0,0.0,0.0,0.10441664110181419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466184125810159,0.0,0.21260902407559282,0.24721942237502906,0.08622917936116954,0.16646642765763545,0.008074062401842467
2014-01-26,0.0,0.0,0.0,0.023558536855355184,0.0,0.0,0.011343561636978099,0.0,0.0,0.0,0.0,0.08918217276088354,0.0,0.0,0.0,0.0,0.03831360731438361,0.0,0.0,0.0,0.08055405408929724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04576778277028618,0.0,0.22224861160186504,0.2278234957600436,0.0839601806756118,0.16228152526054265,0.014966471274753063
2014-01-27,0.031241969791679907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11710933553677043,0.0,0.0,0.0,0.0,0.14420366493646633,0.0,0.02767569569644157,0.0,0.03095348220493621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30866488259618824,0.05455450342734436,0.09435227803598471,0.1858441905768241,0.00539999719736415
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184494662449342,0.0,0.0,0.0,0.015361224487808751,0.06893103867540105,0.0,0.0,0.0,0.026356095959104806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26066068961869465,0.09872141994982825,0.11331216880066908,0.18030399961824406,0.017903896645315182
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16718340950828844,0.0,0.0,0.0,0.13961859824220507,0.022346283689589564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28439696135085774,0.10634694900752416,0.126820160418507,0.13031551524244261,0.02297212254058541
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28948982788998234,0.0,0.0,0.0,0.034603803256085496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639692510876985,0.1339843460408674,0.11526326022330774,0.12191120052012623,0.040778310981932374
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063764142342015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663041175065623,0.1836380919851063,0.10076274506489043,0.12496465553564955,0.01795397567358994
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20495364463739843,0.0,0.0,0.0,0.04889873068658099,0.0,0.0,0.0,0.0,0.12430399797020951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954322229029743,0.03474634364232645,0.11456530422770482,0.18630650895045023,0.003102922936645909
2014-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17683177490093197,0.0,0.0,0.0,0.014170966077945922,0.0,0.0,0.022080196823473928,0.0,0.16502577609196264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310451383102216,0.05224210513895534,0.10200900147340243,0.17003422992924433,0.007941453542639573
2014-02-03,0.03821482060372996,0.0,0.012948876452450997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08901596042511789,0.0,0.0,0.0,0.02417815155980058,0.11830635787790161,0.0,0.0,0.0,0.05318643961780493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15547019495488695,0.22803214806893599,0.08688772912118643,0.16179193079248283,0.038445315315488796
2014-02-04,0.06869306483068217,0.0,0.05386494848687138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013575420207338118,0.0,0.0,0.0,0.0,0.1728407759712104,0.0,0.058999480048543,0.0,0.037382303654606215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18224322861017167,0.08753899651627634,0.0784817148801661,0.22762353720248693,0.02634999745040488
2014-02-05,0.03385406772375527,0.0,0.032567803520540235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052765152189720645,0.0,0.0,0.0,0.0,0.07333104806703562,0.0,0.015581942488251314,0.0,0.19875755600786726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11181866267203193,0.12892567323513465,0.0591022716209085,0.26474835937861935,0.051843017819475166
2014-02-06,0.04283231926572459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810152256157444,0.0,0.0,0.0,0.0,0.07660918618792958,0.0,0.019095293791441117,0.0,0.3128346072092383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049347509953643,0.0876030244907171,0.04099487312800972,0.2624895230997122,0.0345048992702887
2014-02-07,0.076146776763807,0.0,0.0192783980164617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02039761464234602,0.0,0.0,0.0,0.0,0.2462699154844957,0.0,0.03920478325832718,0.0,0.03681642210493041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18134026884185864,0.10936359507564358,0.06455879318249937,0.1766989510325839,0.037480326132123896
2014-02-08,0.09518636081338709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02728625085902403,0.0,0.0,0.0,0.0,0.11695472866614014,0.0,0.07765378169041094,0.0,0.10400513755256563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16093923547499936,0.15852450302698756,0.08577920675886186,0.17718713173599335,0.02330686933412991
2014-02-09,0.0,0.0,0.020379380742594145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14726670438171985,0.0,0.0,0.0,0.0,0.264178822079242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797373402733,0.08024457760118682,0.09431917166952065,0.19970169837775845,0.019073807477165614
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25859819138097545,0.0,0.0,0.0,0.06955439040557695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29321080335740674,0.10434830637353687,0.0922820956028987,0.15816430972674614,0.02384190315285914
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28626183493426655,0.0,0.0,0.0,0.012261457306357927,0.0,0.0,0.0,0.0,0.013220787543050382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24830349418869155,0.12890297790902328,0.12014518150122962,0.15226443512908563,0.03863983148829505
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717345473514612,0.0,0.0,0.0,0.17182550358215606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24004111038878695,0.13834394144946457,0.13151297824025496,0.10983254380196832,0.061270467802223026
2014-02-13,0.05401100553697264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19034419950463924,0.0,0.0,0.0,0.04091266211728565,0.0,0.0,0.025802045110462662,0.0,0.01393279471865412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22208321741036507,0.1357138303250163,0.13442609834015964,0.13252070555938808,0.050253441377056556
2014-02-14,0.0,0.0,0.028507800942980832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21829720183772913,0.0,0.0,0.0,0.05505906063449009,0.0,0.0,0.0,0.0,0.029558599939787877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21702346153700647,0.14830034353526397,0.13292957866118624,0.12476497223691439,0.04555898067464101
2014-02-15,0.0,0.0,0.03064291351700214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13451653714409664,0.0,0.0,0.0,0.06359657147135932,0.034897164938419,0.0,0.02635196075007042,0.0,0.07148120523930897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777999920057567,0.08222173630859607,0.12467715887158766,0.132044859182032,0.021769900571771094
2014-02-16,0.06715436630344239,0.0,0.02796850033979162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04028231407868832,0.0,0.0,0.0,0.11474324474057003,0.04071694913402931,0.0,0.03962774208077107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24032502731269031,0.14597729341931387,0.11361279957038106,0.10942306428253673,0.06016869873778532
2014-02-17,0.06546694996868019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25352486305555383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23332492566788895,0.1524849339708382,0.11155431308002989,0.11415394431707336,0.06949006993993558
2014-02-18,0.05485950801148202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22555916958867284,0.0,0.040383049285521576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23810423569133568,0.14405677364139796,0.11391547039769855,0.12500121892199673,0.05812057446189472
2014-02-19,0.10966306641128683,0.0,0.04104307013823882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930386674725631,0.0,0.10834674161934932,0.0,0.02710231704350854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20819773075059522,0.17124609980410296,0.10578605034524229,0.13972518865796785,0.04958586848245187
2014-02-20,0.13429319832168662,0.0,0.029335189763592274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14186429790403798,0.0,0.01313275716864668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20433248299616336,0.14411349429083994,0.11543166586524294,0.159611439403962,0.057885474285828215
2014-02-21,0.04134520644131286,0.0,0.013378868652942211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029863542543288518,0.0,0.0,0.0,0.0,0.18843389636637262,0.0,0.05342618563172308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2350237388179834,0.11621283021809457,0.10993558183663253,0.18347217610122915,0.028907973390421074
2014-02-22,0.03357712375980248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207439941368028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681072005287385,0.06994785014169698,0.10552284726039013,0.19748329755270833,0.015788819975224903
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03090337921731434,0.0,0.0,0.0,0.013954674524744427,0.2890356749301746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421282534329239,0.11671922630840115,0.10977475842212829,0.15680430041434348,0.040679732749969784
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18247726987237547,0.0,0.0,0.0,0.06213464741159907,0.06681628498866173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608653638959857,0.17299931065222027,0.0927948232378003,0.14881735471973762,0.013094945221619863
2014-02-25,0.08503411933330635,0.0,0.011421156828731094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09494969650057622,0.0,0.0,0.0,0.0,0.0792640184383782,0.0,0.012198213353822296,0.0,0.011079527098907192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311855383230803,0.20108619596963737,0.0990282416545386,0.1482626377051356,0.026490654793886837
2014-02-26,0.12273062447648948,0.0,0.016920701044788603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016557443846111547,0.0,0.1945959205943484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194951399552744,0.13074135672460577,0.1329982674409394,0.15557562637255257,0.010384919544889829
2014-02-27,0.2486590044232504,0.0,0.018216423417441122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976904341155358,0.0,0.035541865962690294,0.0,0.016660729597434212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22406987337090847,0.04455119831252599,0.16594489959631167,0.1394226241945638,0.009242947009338297
2014-02-28,0.03568418391153716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15618103593491672,0.0,0.04604358152924581,0.0,0.14452606209367477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288456325000979,0.0935967785563191,0.15637732549519257,0.12348080967566588,0.015264590303350131
2014-03-01,0.0,0.0,0.013656213248087653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248846076638238,0.0,0.02100119829547538,0.0,0.13114537019980907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674584217271733,0.1268232043694457,0.1488883710551232,0.116946763106953,0.0322118155983269
2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572212670616532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23840619133004207,0.12607410717692338,0.11500447307363616,0.11332634908188359,0.04996761227586168
2014-03-03,0.013258234711766174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28704596320305104,0.0,0.013088681848369562,0.0,0.01290923006676642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567322990243694,0.1288799478626809,0.1373673517616434,0.10218386990692191,0.04853442161443116
2014-03-04,0.09080665299517227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022116244283081187,0.17482250475477212,0.0,0.013283777675751278,0.0,0.012068357055512161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24027794918815562,0.13633038314513993,0.13717968671562394,0.13410790275339382,0.03900654143339765
2014-03-05,0.05742933156539157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024007650641047897,0.23822557009843245,0.0,0.012870952169805924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26678554319109093,0.09383126183603645,0.15876376113446794,0.1197572158549386,0.028328713508788263
2014-03-06,0.02576660479259696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962837209728518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23320616538369318,0.14014617635296647,0.15512271402570707,0.08347160758961769,0.06600301088256678
2014-03-07,0.17557747671191593,0.0,0.012645673196131907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06237887763129382,0.0,0.05139952208696449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19790264061031004,0.15335256351009768,0.13547654032881098,0.15368255661506203,0.05758414930941309
2014-03-08,0.013948797639869533,0.0,0.013440281388197327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11910868902671452,0.0,0.04088926951957592,0.0,0.16371581872076635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22893183187136967,0.08805437001241471,0.1450463244770126,0.17145714669005088,0.015407470654028482
2014-03-09,0.025281457796999113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982295982968411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24695959122743447,0.10733419719543941,0.15312748679075558,0.1320601941271488,0.03700747456538154
2014-03-10,0.01323338435571457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146320062138956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554931858172724,0.10610655482890362,0.1396479397232121,0.15682645075714605,0.01406047830385574
2014-03-11,0.10704229337686998,0.0,0.09863216937187952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014441248703837936,0.0,0.0,0.0,0.0,0.05861773561974004,0.0,0.0239170634398972,0.0,0.03094086914167706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23339166796239644,0.06660811090193082,0.12707064940820148,0.22402890702373338,0.015309285049836118
2014-03-12,0.014555581657616503,0.0,0.042837638592658024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012718706384124388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28103458135900033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22607263682913328,0.06336788628020978,0.14070908931906775,0.22044765829884228,0.007675914480561547
2014-03-13,0.11263790343933422,0.0,0.01688787286730781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08572064393842203,0.0,0.15749410665483748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491135362067328,0.06134193560123916,0.1529378051202289,0.19777023681156622,0.010298141946390975
2014-03-14,0.026488429215280117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224472860112218,0.0,0.0,0.0,0.01289433283861298,0.05413240147622487,0.0,0.08147748798666754,0.0,0.024665309569388297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21260048776815046,0.13813602618324333,0.14526841674480714,0.14578860924549972,0.04630377037100336
2014-03-15,0.045221168524292275,0.0,0.029047341390167774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026687175853184256,0.0,0.0,0.0,0.0,0.08220238396166314,0.0,0.0712860493794628,0.0,0.07980094317983755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968537335988444,0.10546566251638213,0.14183244775122866,0.1936609468096621,0.02794214703527495
2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04042269620374212,0.0,0.0,0.0,0.1494432942787884,0.11310228273828253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505591447936852,0.12096328344625873,0.13195638118509714,0.16420437090850457,0.02934854644564128
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2252861754775697,0.0,0.0,0.0,0.11024034267344042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523138325359681,0.10143920497672816,0.11512186587502098,0.17368599258936993,0.032425662227568035
2014-03-18,0.0,0.0,0.02842236433327792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492297425929184,0.0,0.0,0.0,0.0,0.1263191898511985,0.0,0.0,0.0,0.01403128529819895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346273873291198,0.1042829041446145,0.11464771146146925,0.20068150385335995,0.021840820608182553
2014-03-19,0.011048520911011661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20895471211557662,0.0,0.0,0.0,0.040477057260459796,0.053948118709152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25831503686089047,0.10870444115502785,0.12336927687684816,0.16128162411711028,0.033901211993923146
2014-03-20,0.013311263281428556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20695474670865766,0.0,0.0,0.0,0.14171022416534093,0.0,0.0,0.01662368204084726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115578004461256,0.09762152128059814,0.11943845466472414,0.2158347292864755,0.038651936589255455
2014-03-21,0.0478361981168241,0.0,0.035098775653974075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146731433829135,0.0,0.0,0.0,0.0,0.028333815085586727,0.0,0.05765417274517862,0.0,0.015360941453862235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22112728996932546,0.09584599313851437,0.1168101878952768,0.2171333833207301,0.03018647661065704
2014-03-22,0.035926741210192605,0.0,0.024546314960761113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06675570374745725,0.0,0.0,0.0,0.014814431347658802,0.01834901292012506,0.0,0.0,0.0,0.20736293755055538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19528301839561954,0.13006329518549803,0.11828567834909982,0.21947963445612131,0.017953986475816
2014-03-23,0.03287451083159612,0.0,0.047095432178937115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203140334195014,0.0,0.0,0.0,0.0,0.12078240330542302,0.0,0.03064077404316164,0.0,0.08605721248459035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18978301574159187,0.11044424686194922,0.13431488969168123,0.20416908894875732,0.019714648226261632
2014-03-24,0.05379221642348871,0.0,0.014952733183205882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012218435514630083,0.0,0.23986713446054905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19741610492651493,0.15654704319363222,0.13032818368439986,0.1716955987329902,0.023182549880589088
2014-03-25,0.10405643396372767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14055668853014938,0.0,0.0,0.0,0.01313341034107497,0.0508626894020276,0.0,0.0,0.0,0.057792361859094206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892879687206337,0.11874823828648588,0.180704360129719,0.13351403029836634,0.027117815862107448
2014-03-26,0.03039291999065948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710741135704468,0.0,0.0,0.0,0.040439803705986335,0.0,0.0,0.0,0.0,0.013937913687800374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26078066056386834,0.11955911768061779,0.14147565574970314,0.09986516927233054,0.03334050663541505
2014-03-27,0.01575374964636486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973819313261134,0.0,0.0,0.0,0.04126939765301643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30072429692737424,0.07809255252076484,0.13979730781217506,0.10730575146217959,0.019675012652011582
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079318222320833,0.0,0.0,0.0,0.12361240968359466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628783508717877,0.11303469292957764,0.13416469267753847,0.12310276912721448,0.03527526247820372
2014-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617422947544345,0.0,0.0,0.0,0.1632727541569504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619122918641375,0.12795258673994456,0.13247642157960673,0.11123528739814466,0.04140836350678164
2014-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24720073368631734,0.0,0.0,0.0,0.06667244616363212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23476213038378504,0.14524366892769294,0.1239644589383661,0.12825929903414432,0.05389726286606213
2014-03-31,0.0561491261658405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725644706908199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11832917199734268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23139127912923993,0.11749057254772155,0.12789363856088035,0.14841725283133952,0.027764488076815554
