datetime,Indianapolis_broken clouds,Indianapolis_drizzle,Indianapolis_few clouds,Indianapolis_fog,Indianapolis_freezing rain,Indianapolis_haze,Indianapolis_heavy intensity drizzle,Indianapolis_heavy intensity rain,Indianapolis_heavy snow,Indianapolis_light intensity drizzle,Indianapolis_light intensity shower rain,Indianapolis_light rain,Indianapolis_light snow,Indianapolis_mist,Indianapolis_moderate rain,Indianapolis_overcast clouds,Indianapolis_proximity thunderstorm,Indianapolis_proximity thunderstorm with rain,Indianapolis_scattered clouds,Indianapolis_sky is clear,Indianapolis_snow,Indianapolis_squalls,Indianapolis_thunderstorm,Indianapolis_thunderstorm with heavy rain,Indianapolis_thunderstorm with light drizzle,Indianapolis_thunderstorm with light rain,Indianapolis_thunderstorm with rain,Indianapolis_very heavy rain,Indianapolis_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-06-16,0.022566997805570865,0.0,0.022808371930061785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04770482137116746,0.1930200357377612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16444074689130375,0.11825676896017234,0.21706821839606175,0.18229783805731206,0.031836200850588844
2013-06-17,0.04253675933157042,0.02052973976447967,0.010916082563731467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010983335757167033,0.0,0.0,0.020428756663311117,0.052444286908641446,0.0,0.0,0.05366780692231,0.04443364934490803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16822433626337463,0.1672834124550099,0.19540583420209093,0.16084257764611995,0.052303422177285445
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739130970476238,0.0,0.0,0.0,0.0,0.05418975344296171,0.13575177900503124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854628828364338,0.17224341010362765,0.2081310563350037,0.16415907889900377,0.023065536883104792
2013-06-19,0.025751183588817495,0.0,0.0314439326362611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04024413382669975,0.0,0.0,0.0,0.02084601856634866,0.0,0.0,0.023208622106896615,0.12880774940554243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15563164046192127,0.1506653225714358,0.21285162024304413,0.16621239484776254,0.04433738174527021
2013-06-20,0.0,0.0,0.036667326708857355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04652881557434182,0.0,0.0,0.0,0.01316221741190979,0.0,0.0,0.025619197254772037,0.17771451619875187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17979160795879004,0.08065032226811349,0.2239103902338326,0.19011510768282489,0.02584049870780619
2013-06-21,0.012037481881130999,0.0,0.07364600637329209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888702917257676,0.15451300671826598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15379819596799194,0.107141180932744,0.22817780729474244,0.19695910511946216,0.02484018653979367
2013-06-22,0.0,0.0,0.02128779623090063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03303265024043778,0.22377671398305954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15177100830844978,0.1319713133839441,0.22353442935794865,0.1853926534213403,0.02923343507391925
2013-06-23,0.010815718639273499,0.0,0.043828985490983685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022212199052976927,0.0,0.0,0.0,0.05637445731786628,0.13038109179921756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15033328911541707,0.15829904628212169,0.21116097592731964,0.17209430630183375,0.04449993007298991
2013-06-24,0.011220428425751522,0.0,0.010890484309490153,0.009580515421461313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06644356789881285,0.0,0.0,0.0,0.0,0.02206520312628779,0.14461131370945582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18223014916146799,0.13413350257252768,0.20445182778584892,0.17059538858218423,0.04377761900671178
2013-06-25,0.010803303381626118,0.0,0.010601164449441097,0.0,0.0,0.010637118894759129,0.0,0.0,0.0,0.0,0.0,0.010504817484173328,0.0,0.06657840968940686,0.0,0.0,0.0,0.0,0.03303020215677552,0.11964203078783268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846892517758635,0.13727958731344267,0.20901609681422093,0.16923570664859688,0.03798231060386129
2013-06-26,0.010710532567060104,0.0,0.010941375903799053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010505798706688526,0.0,0.0,0.0,0.0,0.0,0.0,0.05322553499257047,0.17099324141042782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16626202197077114,0.15036873428956601,0.20971176936664562,0.16169045372989024,0.055590537062580984
2013-06-27,0.03283496179727343,0.0,0.0,0.0,0.0,0.0,0.0,0.010129274445061698,0.0,0.0,0.0,0.04278901292086789,0.0,0.0,0.02117697533914448,0.011081646822158729,0.0,0.0,0.03140388509503519,0.087021254646228,0.0,0.0,0.010745371367616349,0.0,0.0,0.010710525003953314,0.0,0.0,0.0,0.1876374383106801,0.1490237712259632,0.20221201062440863,0.1581120099305341,0.04512186247107494
2013-06-28,0.05216404348113555,0.0,0.010059630273827613,0.0,0.0,0.0,0.0,0.009577511744629208,0.0,0.0,0.0,0.029262880610173486,0.0,0.04067076755050577,0.010704248836453177,0.04371246782049742,0.0,0.0,0.01015020618347314,0.04073636683663618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18357737925213036,0.18308692554170072,0.1957624222791746,0.14758070635832618,0.04295444323133662
2013-06-29,0.011172113684584492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011122201863485308,0.0,0.0,0.0,0.0,0.04385276772094851,0.19082232672277286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14215887875112315,0.20183959264683526,0.20682925172429137,0.148830761834062,0.043372105051897016
2013-06-30,0.023319722153006147,0.0,0.010625676457058546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07274545201399213,0.0,0.010123003463827843,0.01249110947731958,0.020765909074891554,0.009967714128077752,0.0,0.05526316299540421,0.043184383657410064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20173446145176802,0.17867576967138343,0.18678599482966,0.1486998968801573,0.025617743746043434
2013-07-01,0.03548806685814478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012569699816039774,0.0,0.04789676257873252,0.0,0.012271817698853346,0.025565536727883576,0.1321268624687732,0.009878605513157139,0.0,0.0,0.013493879057885195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22432087157359212,0.06556035962110275,0.2084405288901993,0.17090837293603964,0.04147863625959673
2013-07-02,0.04967494440626111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08578217577717855,0.0,0.0,0.0,0.10001722139658914,0.024299020544414834,0.0,0.0366896559394882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033804495295375,0.032159272940819515,0.21311909065523071,0.18238833875350613,0.0655322346335581
2013-07-03,0.05077830311998053,0.0,0.0,0.009516845749965194,0.0,0.021971168679864882,0.0,0.0,0.0,0.0,0.0,0.011816280481288877,0.0,0.07237749398520611,0.011923849877317627,0.08298659495355871,0.012282813117184902,0.0,0.01311718062167011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22439098430689855,0.056675743923377465,0.2018410555079346,0.1779608070496079,0.052360878626144546
2013-07-04,0.0441464053594924,0.0,0.0,0.06755720292810531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274325845922547,0.0,0.06516325662712422,0.0,0.010830106443570244,0.0,0.0,0.04429512853877512,0.022305411899565992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19874147584949575,0.1329361469253083,0.19270389460298032,0.1690524075595102,0.04099423742014958
2013-07-05,0.02328732574654734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523471705633146,0.0,0.011892725071044023,0.0,0.0,0.04691906555941631,0.1185088626951298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994609308061548,0.12014075996992268,0.2042223087519519,0.1785411245652384,0.021792179778263282
2013-07-06,0.03468597134507625,0.0,0.0,0.011066249410275125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010827798323614433,0.0,0.055388849869630497,0.0,0.023164365016183203,0.0,0.0,0.08239650270706869,0.059168332096858046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19577085320372012,0.11615267804169015,0.21371389990492487,0.17970275146039785,0.01796174862056078
2013-07-07,0.010594906389941183,0.021774947050911903,0.011180430135028297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183268628592826,0.0,0.010215078937176433,0.010774345675326232,0.07405923407453968,0.0,0.0,0.01077920651643701,0.07884802597077252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061707806266765,0.14042331277452155,0.19514369519546074,0.1674001522752289,0.03080319809205077
2013-07-08,0.05478706038179701,0.0,0.010615813468399555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594704320206952,0.0,0.044056171713302006,0.0,0.0,0.043657888967003365,0.04364791672841039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934300430017666,0.1438017555977149,0.2010623250039679,0.16891405136105483,0.030079930574513927
2013-07-09,0.021244346040861672,0.0,0.010862896434817448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07447883475236707,0.15056843968514586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16820847898370475,0.15662779592314507,0.20821912200944906,0.16606373478824407,0.043726351382265015
2013-07-10,0.04201726997311458,0.0,0.010511151206428204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010159584756304522,0.0,0.0,0.010131011031473633,0.02122207659418589,0.0,0.0,0.10481801142249876,0.052754059529236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597726726943027,0.16505336995263412,0.2084433186232553,0.16040037869566662,0.05471709552089957
2013-07-11,0.010599310442559273,0.0,0.010512761608139744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020781732105441417,0.0,0.0,0.01139560287537691,0.010465765152393598,0.010567749909730589,0.0,0.03194953240588864,0.13760009975370602,0.0,0.0,0.009490525507807,0.0,0.0,0.0,0.0,0.0,0.0,0.1803934338953136,0.15965361507882994,0.20614786081042427,0.1578791163792748,0.04256289407511421
2013-07-12,0.0,0.0,0.013227018823112219,0.0,0.0,0.0,0.0,0.009812196919497135,0.0,0.0,0.0,0.011492248567282724,0.0,0.0,0.0,0.02542161499037034,0.0,0.0,0.039200615880785196,0.20548495874311554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17842041807582135,0.03803145891580812,0.23156031957700732,0.19476032595860496,0.0525888235485951
2013-07-13,0.02648762627548949,0.0,0.012802913266218375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025959628756110797,0.23443821976183843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17015519343371918,0.07540694589506403,0.22508579254574165,0.19378597273976095,0.035877707326057086
2013-07-14,0.0,0.0,0.02522509847148897,0.0,0.0,0.012328402946747292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012159096757563576,0.0,0.0,0.0,0.0,0.05094072651581758,0.19605957602537705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17891383224671897,0.06902754973200649,0.22569689893614409,0.19212186491127795,0.037526953456858046
2013-07-15,0.0,0.0,0.022116362622540315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346917258711709,0.1885138817251415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18272854893001036,0.08973925302466375,0.22799796223531266,0.18990992233224724,0.025524896542967104
2013-07-16,0.07467701981070814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011465408132393965,0.0,0.0,0.08296380715388926,0.11311321469956798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17471158936805406,0.11638128230517027,0.23140565172166044,0.18850426296216213,0.026061568156532156
2013-07-17,0.024191387092633743,0.0,0.010536327017753248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998407827436327,0.22173259847040475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175476377968576,0.1361259020001764,0.22294589145053897,0.1824279560163016,0.016579481709252036
2013-07-18,0.012979413347848993,0.0,0.020468714627243895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042248273567325224,0.17487216773988853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606689236364184,0.1909642149736871,0.21362290417287041,0.16776714941160545,0.016408238523112028
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010280958748632581,0.0,0.0,0.0,0.0,0.0318464580913094,0.210379852411535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562075515498192,0.19227680802528904,0.21289452600279202,0.16614862718394396,0.01996521798667882
2013-07-20,0.0,0.0,0.0,0.0,0.0,0.02095111838405907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041810147991570734,0.19096695867253263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16296077458037997,0.16584851071110893,0.21504507264943373,0.16026773790289348,0.04214967910802151
2013-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021315752196990594,0.03127163108223683,0.0,0.0,0.03185912831058218,0.14882205272790439,0.0,0.0,0.02069672912226579,0.0,0.0,0.0,0.0,0.0,0.0,0.1765685555617462,0.16450375147197183,0.20308080077358973,0.15663679813199108,0.0452448006207214
2013-07-22,0.0,0.0,0.011719447448882155,0.03203311908008628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04688838877698704,0.0,0.0,0.0,0.0,0.043296653261741286,0.13407751460791942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19703160853787052,0.13952163154768984,0.20907927500757154,0.16668792623785303,0.01966443549339887
2013-07-23,0.05767204446145827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05771838814855335,0.0,0.02105109952815711,0.0,0.03705756277085096,0.0,0.0,0.021070360656954657,0.07923877498356152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066000483467798,0.10804697138108714,0.21543488753555204,0.16752438788593316,0.028585474301111965
2013-07-24,0.0,0.0,0.020760124951609824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030808766214183058,0.0,0.0,0.0,0.0,0.041348726904204956,0.160594234900135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17177410889004593,0.18025571778009053,0.20335170899345253,0.1532352967679937,0.03787131459828453
2013-07-25,0.03207299296302794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776022525579027,0.1708864561905898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16758660947778914,0.12882394378148498,0.20349587460880894,0.17515340777055613,0.04422048995195277
2013-07-26,0.0,0.0,0.036777978496147445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06439472778632704,0.20254274568242292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18794121327474964,0.07243947806094692,0.2154206110767567,0.1954054049520947,0.025077840670554644
2013-07-27,0.0,0.0,0.0114587859189101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010751657883270573,0.0,0.0,0.0,0.07023715644202072,0.19237230363855126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16762060817445476,0.12639231467384412,0.20940188627650624,0.1826445784566241,0.029120708535818166
2013-07-28,0.04373022178829527,0.0,0.010957451858341594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011392666182630568,0.0,0.010804418964867809,0.010763162825220753,0.10948043593789138,0.0,0.0,0.06535255392482535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15534061138735103,0.1713922679293193,0.19756314894262905,0.16262484491563145,0.050598215342996446
2013-07-29,0.03329557086060898,0.0,0.010847948261574284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658700036106929,0.0,0.0,0.032984281457683486,0.13322503682733977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427045954792102,0.1944197669414872,0.1827833686238082,0.16782668460853137,0.04532574657868726
2013-07-30,0.054904380395952336,0.0,0.014200482325695514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022732275473670457,0.0,0.0,0.09085843455352266,0.08772594885758493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15320663775145388,0.20519566597952554,0.18428623070670772,0.1753268709615533,0.02692025888655933
2013-07-31,0.036877037711394604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011753716210244273,0.0,0.011943872053522042,0.0,0.0,0.0,0.02422068589110522,0.0,0.0,0.03701202457225649,0.16683357429344778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913326893089964,0.10686934456966886,0.20422545857868213,0.1896662024231324,0.01926539438754977
2013-08-01,0.010582044652019092,0.0,0.0,0.0,0.0,0.010512460691068723,0.0,0.0,0.0,0.022234826385326357,0.0,0.032511950498186344,0.0,0.03275625539744587,0.03242174189952333,0.11002503261123771,0.0,0.0,0.0,0.010664961717983722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20895170070425115,0.14299882343170514,0.19158846562457257,0.16698113158768904,0.027770604798990947
2013-08-02,0.041864687625672053,0.0,0.010847916356548396,0.020137461927408975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926414087161097,0.0,0.00991363049626936,0.0,0.0,0.05416968569062728,0.042141325154483815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882618784801347,0.20788219044754327,0.1899902693827948,0.15711421409229878,0.03784829010672886
2013-08-03,0.021820876180329688,0.0,0.02212607190069049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02136677229317943,0.0,0.0,0.0,0.0,0.0,0.0,0.04368975063275049,0.1561983059004987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16271845109250474,0.16893746670933393,0.19659589953494294,0.16539345064098973,0.04115295511477985
2013-08-04,0.03238829028268891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011981804995368358,0.0,0.0,0.0,0.03058481546444168,0.033043794937299996,0.07302572892040786,0.0,0.0,0.04576994889358053,0.0320455871637495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776289592680116,0.16941795055347852,0.20119212669837605,0.16285646133726292,0.030064531485334108
2013-08-05,0.03695196107941464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051586186232047415,0.19185213548881164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588152469496149,0.13923326946688935,0.20856938641366485,0.18241085485902384,0.030580959510533395
2013-08-06,0.050094954963678884,0.0,0.0109523319745074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012144283327263354,0.0,0.0,0.0,0.09197525571857544,0.13788032406280618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13770617850179587,0.11100907977014766,0.2237068139985078,0.19540604125270963,0.029124736430007788
2013-08-07,0.05820548019962555,0.0,0.010898407324938181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033454684562465926,0.0,0.0,0.0,0.12300019340829567,0.0,0.0,0.010485820179870584,0.03270635131849178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632279741920273,0.1549133908725565,0.20507189401024986,0.16885007950268702,0.03918572442879164
2013-08-08,0.04205502402653217,0.0,0.0,0.010700018622567172,0.0,0.010930656830711755,0.0,0.0,0.0,0.0,0.0,0.021070546496648745,0.0,0.10726106258740191,0.0,0.032690621715673183,0.0,0.0,0.010874558792894532,0.021903788601097863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19173937206332278,0.15268997456595054,0.20411582472748127,0.1606273769480105,0.033341174021707616
2013-08-09,0.05075563144829989,0.0,0.0,0.0,0.0,0.025876102701016885,0.0,0.010487825230173222,0.0,0.0,0.0,0.022160284230637397,0.0,0.14475148407541294,0.0,0.03481685656975881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21437264160629368,0.04942344991378408,0.22917727558626222,0.17942031062864014,0.03875813800972076
2013-08-10,0.03541471507828748,0.0,0.0,0.0,0.0,0.023627065659253193,0.0,0.0,0.0,0.0,0.0,0.023735741027525476,0.0,0.09439223216992688,0.023619315084687467,0.0653684108029172,0.0,0.0,0.02288671888672957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053755644873303,0.06673066884343166,0.2260310944367624,0.18158194002252723,0.03123653350062117
2013-08-11,0.0,0.0,0.12675208776050845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053888111079557044,0.10147354247436079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14121695667768622,0.15636051120912503,0.22321251365469555,0.18142329151548772,0.015672985628579234
2013-08-12,0.0,0.0,0.08492831873269534,0.06202710142112829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05058883913797607,0.0,0.0,0.0,0.0,0.0,0.09604898027741689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15815113405045658,0.0982477800723831,0.231663846034491,0.18940898650599314,0.028935013767459595
2013-08-13,0.04585255387438636,0.0,0.033832949046397574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07022164496908291,0.0,0.0,0.0,0.0,0.03376528202962523,0.10464156669564506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542130182915864,0.12261448099679466,0.22524456701425125,0.18390604186139678,0.025707895220833787
2013-08-14,0.009843187293566659,0.0,0.02179475286478628,0.0,0.0,0.0,0.0,0.009881488176905246,0.0,0.0,0.0,0.02273456599143818,0.0,0.05135992206386881,0.0,0.0,0.0,0.0,0.07637076742929659,0.0895579810255585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17746954872619614,0.11256266594863924,0.21118926516366013,0.17644139236655584,0.04079446294952841
2013-08-15,0.013260580127835542,0.0,0.06163390604463486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05159871287922857,0.1787696865435577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731610564332932,0.07783056204107075,0.20472333449995841,0.20063034806162702,0.03839181336879396
2013-08-16,0.01090441476614795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05715439018100785,0.2689841306013826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285631495809967,0.04918868401771229,0.22625168476804955,0.22046505108863876,0.024195329618961394
2013-08-17,0.1105063256049656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17600182211049922,0.03883731995727601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512357528384228,0.042655953636108884,0.2255809079547335,0.21303021910271805,0.04215169879527589
2013-08-18,0.11967352532710844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09160591954629149,0.0,0.0,0.10930285730882022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15052640900697942,0.0606849808409258,0.23492390885883185,0.20672498457248936,0.026557414538553425
