datetime,Detroit_broken clouds,Detroit_drizzle,Detroit_few clouds,Detroit_fog,Detroit_freezing rain,Detroit_haze,Detroit_heavy intensity drizzle,Detroit_heavy intensity rain,Detroit_heavy shower snow,Detroit_heavy snow,Detroit_light intensity drizzle,Detroit_light intensity drizzle rain,Detroit_light intensity shower rain,Detroit_light rain,Detroit_light shower sleet,Detroit_light shower snow,Detroit_light snow,Detroit_mist,Detroit_moderate rain,Detroit_overcast clouds,Detroit_proximity shower rain,Detroit_proximity thunderstorm,Detroit_scattered clouds,Detroit_shower rain,Detroit_shower snow,Detroit_sky is clear,Detroit_smoke,Detroit_snow,Detroit_squalls,Detroit_thunderstorm,Detroit_thunderstorm with heavy rain,Detroit_thunderstorm with light rain,Detroit_thunderstorm with rain,Detroit_very heavy rain,Detroit_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012512442751392362,0.0,0.0,0.0,0.0,0.0,0.3085001462101143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14462154332306987,0.22984523259684428,0.14107797793019056,0.1376772075007624,0.07999852843377747
2014-02-24,0.037606297963819084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2082399028443421,0.0,0.0,0.0,0.0,0.0,0.05189152556085838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14614671473826132,0.2211140978893147,0.11146437546873862,0.13813803933711497,0.08539904619755086
2014-02-25,0.01328903761549137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365315450945142,0.0,0.0,0.012519531566690485,0.0,0.0,0.03847644397072652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15743111168319016,0.22894320138369403,0.10488678934485433,0.1445151226385838,0.06340721670225509
2014-02-26,0.03771745059128403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737943559121419,0.0,0.0,0.10665046405678576,0.0,0.0,0.09084753115014133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513455047074369,0.22940626057344493,0.0911033182419715,0.13212065233142467,0.08701446243536898
2014-02-27,0.0914852592644877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09186171191849725,0.0,0.0,0.09368045861512721,0.0,0.0,0.04077958573058526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146331861631442,0.23474461634399468,0.08879392401384706,0.09855822667961105,0.11376435580240783
2014-02-28,0.01411051759642793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014290276553916507,0.0,0.0,0.044328148049614734,0.0,0.0,0.3223630570223931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286492067968369,0.11611600307643986,0.09016905345235815,0.2157819239733099,0.029976099595856173
2014-03-01,0.012911147918645343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656765933077741,0.0,0.0,0.07724096161175412,0.0,0.0,0.07898160708769532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22568038184495168,0.13097661071706934,0.12289512461110581,0.16046881719852388,0.025168755702480363
2014-03-02,0.06271763674267665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646156499687384,0.0,0.0,0.015642074307038355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23009739981752955,0.07748997108909238,0.1033913834702519,0.1927688052020592,0.05327707940261358
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01776438025202935,0.0,0.0,0.0116502748529008,0.0,0.0,0.3064714172533216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15182529073741705,0.1830792871301287,0.08121792138738511,0.20596174680768822,0.04202968157912915
2014-03-04,0.02693696048508352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03776417119071135,0.0,0.0,0.15290518810283496,0.0,0.0,0.030406997651453604,0.0,0.0,0.0991959747323415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704425589623171,0.15570565297705521,0.08903053888003525,0.20951680806743145,0.028095148950736032
2014-03-05,0.0890060344739033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029352218737754357,0.0,0.0,0.18536247877476308,0.0,0.0,0.04057946106846491,0.0,0.0,0.015018324173505645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000069301597152,0.08282779680775366,0.12371059121436666,0.21468184380365793,0.03946055792985897
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399965099394098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20318834985664777,0.07072217535952396,0.10879230221985763,0.21749432791676812,0.05980633470779272
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37536144552177775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20760234075728012,0.07368929853837015,0.14334265126783402,0.17701291437138522,0.022991349543352715
2014-03-08,0.041278451939735776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443301043508672,0.0,0.0,0.02512809923634689,0.0,0.0,0.026496125817361132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18492117196948119,0.17212631006058196,0.16027663266996753,0.1457375471530648,0.053640898627025556
2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011413454810948478,0.0,0.0,0.011756388377232379,0.0,0.0,0.281119329185871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899514804629104,0.2013880481433931,0.12441512170008184,0.14867295425842436,0.055027158119002224
2014-03-10,0.012194092675418905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667409785051387,0.0,0.0,0.0260166519889448,0.0,0.0,0.17656658297905148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20771766819512924,0.19381231185255587,0.17454004580191432,0.0946527340216995,0.08437484304940919
2014-03-11,0.030642032488009233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386075334141254,0.0,0.0,0.01643170883974432,0.0,0.0,0.16428042822033545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20473225187624006,0.19949805913538576,0.19401607311602145,0.09099398280366905,0.03757252456005929
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054242842286109545,0.0,0.0,0.0,0.0,0.01972297723779308,0.19407705082568058,0.0,0.0,0.0,0.0,0.0,0.06327865174316546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24557032058181397,0.12084963542782169,0.14662439568160987,0.09245522046179018,0.10410729251785127
2014-03-13,0.013050659160332675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04103339090447877,0.0,0.0,0.0,0.0,0.0,0.25416485284587653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16347722685075802,0.24044347804382651,0.09058755473469465,0.14024257111143507,0.0570002663485977
2014-03-14,0.0136984528355371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023728607442404553,0.0,0.0,0.0,0.0,0.04925812253502899,0.09640120403493598,0.0,0.0,0.014686826539389748,0.0,0.0,0.11788741425831661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17118696023209565,0.1871070525052285,0.14802836385010276,0.10284033611756292,0.09657502967840915
2014-03-15,0.023717099313248002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11749045603345042,0.0,0.0,0.06162667544924389,0.0,0.0,0.09016441886862485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15130209139006473,0.22856435405499287,0.15093348536530005,0.10581884921770436,0.0892953317311289
2014-03-16,0.05116140963847748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027934094756935895,0.0,0.0,0.05262412593486629,0.0,0.0,0.1878208026768932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15775107592121695,0.14370103293042408,0.116608874971063,0.18629905859211146,0.08924544757144635
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295947651659725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398496354578886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857501132774728,0.06546536841178298,0.12460923552870456,0.17832678547799238,0.07303938532956142
2014-03-18,0.01461192907766342,0.0,0.0,0.0,0.0,0.0,0.0,0.02868834874881505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043570424717881084,0.07291213095469236,0.0,0.0,0.0,0.0,0.0,0.19486630294572924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020631031264323,0.08646866722670893,0.15990355182909624,0.15307218434252087,0.04384335703046052
2014-03-19,0.013995571321145537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14591688314348678,0.0,0.0,0.0,0.0,0.0,0.08455708749634956,0.0,0.0,0.0,0.0,0.0,0.08190111884608954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24317243326244975,0.11927050561630627,0.17211426453243406,0.10299933852334991,0.0563371666969261
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04973445704700342,0.0,0.0,0.0,0.0,0.0,0.23998413650398512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18605721067519215,0.21620782568647054,0.14355963951647174,0.1035861659242845,0.09963248353725751
2014-03-21,0.013895037687853983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675654583105808,0.0,0.0,0.0,0.0,0.0,0.28363219555278835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18558084272692144,0.15400144230765925,0.15483164424587137,0.14671321747908275,0.04005414439600822
2014-03-22,0.025510977982717776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190776868046139,0.0,0.0,0.0,0.0,0.04699599055672025,0.1159493272190909,0.0,0.0,0.014659933255302777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988327951966292,0.1930661510045388,0.15508726233269401,0.11517876465818137,0.06423452811296128
2014-03-23,0.03787347960460186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04842998585438093,0.0,0.0,0.04722049830972308,0.0,0.0,0.15181144303761526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12841173401511055,0.25190121841210894,0.11201473863032647,0.15915877967189188,0.07387910029883353
2014-03-24,0.05105837348055361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14272509670275435,0.0,0.0,0.013215230931290988,0.0,0.0,0.11926971301291095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14042024692455324,0.18725708188928222,0.12586191302683872,0.18021219219108295,0.039980151840732996
2014-03-25,0.051983145260169394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037404860388915294,0.0,0.0,0.0,0.0,0.0,0.08766512516153707,0.0,0.0,0.03894836416211156,0.0,0.0,0.0936947270128806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635967803781097,0.21916401779699424,0.12435449218575678,0.1290479418786685,0.060957078290611456
2014-03-26,0.011081453720157864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029409870124529048,0.0,0.0,0.07296554631633394,0.0,0.0,0.20057336104009127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15993019950369006,0.20216395444496707,0.11413347407348634,0.166008043102693,0.043734097674051405
2014-03-27,0.042305232451729936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09004191770268248,0.0,0.0,0.0,0.0,0.0,0.11827173443009718,0.0,0.0,0.029025778929040364,0.0,0.0,0.04051408936824201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18828255634599905,0.1598953346944322,0.14668666936367547,0.1443548558106417,0.06415715044670946
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11054195848057835,0.0,0.0,0.0,0.0,0.0,0.1803277521885354,0.0,0.0,0.011673760427824557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20887198577956342,0.17714415547779042,0.16945348696287935,0.09098315889075796,0.08581573942199781
2014-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33383285986466293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999293771011222,0.06024317861887097,0.16620949986637898,0.1660284283936589,0.07577495756925601
2014-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028393357231282987,0.0,0.0,0.0,0.0,0.0,0.07513690187681048,0.0,0.0,0.0,0.0,0.0,0.2115654713707634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13570296437426935,0.20487491514017395,0.15717182072417965,0.1553031824596535,0.06012283773417281
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826897097053539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16023398146477244,0.0557703867149997,0.20213769778421284,0.1908250739895643,0.021695982129827845
2014-04-01,0.06277288749321823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012730326564964879,0.0,0.0,0.0,0.0,0.0,0.11728988808464791,0.0,0.0,0.05625764005975031,0.0,0.0,0.10230306038264732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477127661565479,0.11797330160920987,0.2091384214536389,0.12984199554664508,0.08090790418786663
2014-04-02,0.012103091790698245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023857498754927476,0.0,0.0,0.012160551981094808,0.0,0.0,0.2570601768736308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12988355759716055,0.20527971952260238,0.16907573862640632,0.1420564965427997,0.0485231683106797
2014-04-03,0.014560490486963978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497748136926268,0.0,0.0,0.0,0.0,0.04461818984237819,0.12872367311150992,0.0,0.0,0.014628998364532813,0.0,0.0,0.05627859522152937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178505332364594,0.06958202088244558,0.17317376978201968,0.16274067490975858,0.08708621802872135
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19132275485866598,0.0,0.0,0.0,0.0,0.015437120820872703,0.11468926988264966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744705233776977,0.09857084860694287,0.16690915153594577,0.08321391662136617,0.06682268610326324
2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08534051169901885,0.0,0.0,0.0,0.0,0.0,0.10062686959433581,0.0,0.0,0.010876062188351509,0.0,0.0,0.09554014253840831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450854110698784,0.22780972491924223,0.15119065058777242,0.11451610505436084,0.11133110057734613
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36963103300191197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261979062011051,0.12392644275245839,0.19438796814198556,0.18422174988491513,0.022667884384474684
2014-04-07,0.015233296661931737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043098694594160415,0.06234940390875158,0.0,0.0,0.047690362360566695,0.0,0.0,0.20887003873362645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714738690681409,0.06049509544576664,0.20462253161817368,0.13725887280956187,0.04890783479932
2014-04-08,0.026937101610783155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14674385068795182,0.0,0.0,0.0,0.0,0.02149430287678437,0.026571693476504035,0.0,0.0,0.02854457836871972,0.0,0.0,0.052038931544870236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893480842735608,0.26464371877390397,0.17748343465306513,0.0666654680649254,0.06264486376011832
2014-04-09,0.040973391662756625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013613783374175037,0.0,0.0,0.02889632222175266,0.0,0.0,0.23243595143045961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12767988160037658,0.21591660793606615,0.18721983210996643,0.11855347463585164,0.04535074516195999
2014-04-10,0.024336994005545547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012062350318631109,0.0,0.0,0.0,0.0,0.0,0.011607556078969697,0.0,0.0,0.025223068030854546,0.0,0.0,0.23793889184295824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12300096614046546,0.1825399125517468,0.20009448683999198,0.10518083190065737,0.09339006305773741
2014-04-11,0.013262174380717038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03593403484432218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29916618601967604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11139539354855371,0.16404556298371079,0.2204399380579073,0.14170632593986845,0.04189923261238293
2014-04-12,0.05670374778457268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06411140239730025,0.0,0.0,0.012518304502873188,0.0,0.0,0.23040932069318235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10752635103351908,0.10617162821227884,0.23685999275313843,0.16104098799696384,0.04257932313175782
2014-04-13,0.06576562910290447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052718913368256515,0.0,0.0,0.0,0.0,0.025118500884537376,0.11287855606593535,0.0,0.0,0.035633810322560064,0.0,0.0,0.011775790667785451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20017076652639143,0.11543024512260981,0.21287099632554576,0.10073865840101864,0.0668981332124551
2014-04-14,0.05173958452721205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045768503418606665,0.0,0.0,0.0,0.0,0.0,0.06746191482358338,0.0,0.0,0.06243188197214209,0.0,0.0,0.06580629728590286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14678001528198856,0.18422675009418055,0.21586681590858384,0.06598914968779122,0.09392908700000878
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12316500172231477,0.0,0.0,0.0,0.0,0.027449052209131547,0.12346831401881775,0.0,0.0,0.0,0.0,0.0,0.015105578194018775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19874569223586028,0.2522707124567515,0.13238614641247223,0.10838896848977521,0.07698802782965049
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09477768518116121,0.0,0.0,0.0,0.0,0.017493177947703102,0.0,0.0,0.0,0.0,0.0,0.0,0.23790794348594044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14606929342664524,0.1126163235871676,0.15615797111322047,0.2046123806659452,0.030365224592216754
2014-04-17,0.0,0.0,0.016177227214302602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194229425242367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14678449243535874,0.11642374794776773,0.1859730083104534,0.1958869045486944,0.062143820646166005
2014-04-18,0.11500358589959479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06342146216217845,0.0,0.0,0.0,0.0,0.0,0.06777620415580897,0.0,0.0,0.04266696347087823,0.0,0.0,0.04087012408173959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987695913376086,0.0705522973293075,0.20653818283349856,0.17921669891403666,0.023466956121082332
2014-04-19,0.02610906639322255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057778874728424474,0.0,0.0,0.026108307754017113,0.0,0.0,0.22696585485839918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17164660285531785,0.05337111709508366,0.19110382185009497,0.20600887557913772,0.0623633042432172
2014-04-20,0.0,0.0,0.012622994267975354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334362758278788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666705622969547,0.08110760226960416,0.21161178285479854,0.19672198446757025,0.029128076317376243
2014-04-21,0.029552287214252137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029131059256814862,0.0,0.0,0.29200243862314185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11694973358463313,0.1162878009993192,0.24117614370554896,0.14906151339014181,0.03558483435820083
2014-04-22,0.060118867382782215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12280520532937987,0.0,0.0,0.0,0.0,0.0,0.07079838109112557,0.0,0.0,0.011190310454180062,0.0,0.0,0.011128078706380105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16457342841827352,0.21975468901276032,0.18617617024038235,0.0841031037050896,0.08306621802783587
2014-04-23,0.0225266173327676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587407850540606,0.0,0.0,0.011689197394026844,0.0,0.0,0.08831712364974413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12804154868634585,0.24374227066615287,0.1600908812556855,0.12182453482804378,0.07036210566177055
2014-04-24,0.06378130710035877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482036833545057,0.0,0.0,0.01572295532543919,0.0,0.0,0.24991842648312793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820417121496176,0.07748696475950313,0.22383591358925858,0.19077065734965146,0.031621694907592764
2014-04-25,0.030975310636959547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790443205534904,0.0,0.0,0.0,0.0,0.02229435527264599,0.0637085246512016,0.0,0.0,0.011230545052835267,0.0,0.0,0.15293744795338368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15979396357775413,0.14763501744037535,0.1925849665084222,0.10678137080830406,0.06326805489258329
2014-04-26,0.04863857825395698,0.0,0.011339260638594644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503412874225249,0.0,0.0,0.0,0.0,0.0,0.030753610901057087,0.0,0.0,0.07783622487210742,0.0,0.0,0.10511265662412872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22190724461594405,0.1814414940066333,0.18304194573361607,0.11176146886828409,0.05785633308974219
2014-04-27,0.01699583975738766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595799727045816,0.0,0.0,0.028124336522802468,0.0,0.0,0.2574315659947355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19440507203515137,0.06013915297672365,0.20076330677166113,0.17749847458763424,0.0617637579929082
