datetime,Boston_broken clouds,Boston_drizzle,Boston_dust,Boston_few clouds,Boston_fog,Boston_freezing rain,Boston_haze,Boston_heavy intensity drizzle,Boston_heavy intensity rain,Boston_heavy snow,Boston_light intensity drizzle,Boston_light rain,Boston_light rain and snow,Boston_light snow,Boston_mist,Boston_moderate rain,Boston_overcast clouds,Boston_proximity thunderstorm,Boston_scattered clouds,Boston_sky is clear,Boston_snow,Boston_squalls,Boston_thunderstorm,Boston_thunderstorm with heavy rain,Boston_thunderstorm with light rain,Boston_thunderstorm with rain,Boston_very heavy rain,Boston_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355850609241597,0.0,0.0,0.07982841517764248,0.0,0.0472572346950895,0.0,0.012907878309509098,0.11078262493804658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22198237400928653,0.12980484370306455,0.17943380744251758,0.13914710204127503,0.045297213591152685
2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14293480921349472,0.0,0.0,0.0,0.0,0.1598267832340988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17368645539215422,0.13725840996495467,0.18133442745067752,0.16211816944273616,0.04284094530188395
2012-10-13,0.022644525842600616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05676770781824675,0.0,0.0,0.0,0.0,0.010698002984756582,0.0,0.0,0.2105555519381842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19457417305405966,0.14520963645096105,0.16513469738969314,0.16595175765107986,0.028463946870418106
2012-10-14,0.0,0.0,0.0,0.011741693870331013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055918590716134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640237809395402,0.13186165819428416,0.15259805111974692,0.21353211640877431,0.02065084039571003
2012-10-15,0.0,0.0,0.0,0.02765331218442642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08626149772801345,0.0,0.0,0.01341724885931371,0.03869686981409822,0.0,0.0,0.0,0.1442243421930145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273159944753204,0.09777462072577287,0.17947422918251021,0.18234942564954557,0.012303958957789705
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011988800847194009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971641734227484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21579649513309937,0.08555148853569494,0.22218811003948472,0.14592181991118616,0.021389112110592353
2012-10-17,0.0,0.0,0.0,0.02340259576008986,0.0,0.0,0.0,0.0,0.011575125348315563,0.0,0.0,0.06780281967378503,0.0,0.0,0.010177795265274205,0.0,0.0,0.0,0.0,0.18069891305941432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726259722642994,0.1614154238883263,0.1867205153049213,0.11851881474817966,0.06706202468739433
2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518815199555109,0.0,0.0,0.0,0.0,0.05176870400193755,0.0,0.0,0.0,0.0,0.3186415443057838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22605489859192857,0.03990417050121192,0.2008438186195942,0.17862315610401172,0.0066513723119692595
2012-10-19,0.0,0.0,0.0,0.0,0.03566860357314203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049946954138068385,0.0,0.0,0.0,0.0,0.2621147965368169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22532418860918996,0.0540676576813268,0.19629422091559504,0.18040037779774035,0.01496021646555302
2012-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051940972461444614,0.0,0.0,0.14560620579584127,0.023088412400227364,0.026447136368402225,0.0,0.014037076940267545,0.052503487349764205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487113577217496,0.06092768675818975,0.19939659562416592,0.15236699454219166,0.02497407403775583
2012-10-21,0.037576153360181226,0.0,0.0,0.029615751479745545,0.02626956967834368,0.0,0.0,0.0,0.0,0.0,0.0,0.011574980205627071,0.0,0.0,0.04465099691678131,0.0,0.011694250240226673,0.0,0.027534278112767974,0.12052489271967924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19487403705234438,0.12029715744103042,0.22200991502372927,0.12505467152499553,0.028323346244547663
2012-10-22,0.012021018326493995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145079234601403,0.0,0.0,0.0,0.0,0.2952975565093558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824858722192851,0.10327071549691391,0.19956088396524663,0.14947065137311016,0.04338537864945413
2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014207663024339625,0.0,0.0,0.0,0.0,0.298207803378195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19181194459807202,0.1059732142530571,0.19410889467176964,0.1777271531695452,0.01796332690502138
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014431723849314676,0.0,0.0,0.0,0.0,0.29692681395223236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20174773256973363,0.10825421498357214,0.18676981468957543,0.17055159545773857,0.021318104497833168
2012-10-25,0.03140081498699224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27259340742420063,0.0,0.0,0.039803561537570815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866286503032258,0.06202210108401368,0.2008970267640414,0.19348500585014705,0.01316943204980836
2012-10-26,0.05546153225565978,0.0,0.0,0.014648640763774125,0.013856045629905563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041536888251252575,0.0,0.04240689180592481,0.0,0.0,0.17582762643662753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21763311252804862,0.0350528424184609,0.1964283109089395,0.20965951773202032,0.006556637624721574
2012-10-27,0.0,0.0,0.0,0.029108918814372605,0.014103788783861912,0.0,0.0,0.0,0.0,0.0,0.0,0.035788524256894584,0.0,0.0,0.07040546690704738,0.012477184312348212,0.042035667562463554,0.0,0.0,0.11974750410014408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504964831562618,0.02372514587436553,0.19271467905188958,0.18656555734614635,0.022831079834204324
2012-10-28,0.0,0.0,0.0,0.0,0.028726950182966293,0.0,0.0,0.0,0.0,0.0,0.012059072899992569,0.03654865052180468,0.0,0.0,0.1269826022051787,0.03639357690239333,0.013665710521578977,0.0,0.0,0.06943022228440797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26637328494567364,0.01191291539079902,0.19486645821083695,0.15681822292025868,0.04622233301410914
2012-10-29,0.039967402598137636,0.0,0.0,0.013650502180062597,0.0,0.0,0.012127007157058922,0.0,0.0,0.0,0.0,0.04506137172612151,0.0,0.0,0.07086945015022694,0.01188893220079786,0.026209196407464483,0.0,0.01359918148240911,0.05403061381776559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24086277858191604,0.08511070309137563,0.17406599154625998,0.10721159206778853,0.10534527699261514
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03504121311157173,0.0,0.0,0.020605200900407687,0.0,0.0,0.19049810005898474,0.011702906376070896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22341638156417573,0.20196358914834603,0.16088521945388412,0.03951960660861801,0.11636778277794103
2012-10-31,0.038685863008846064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389967721332608,0.0,0.0,0.10295742630750508,0.0,0.0,0.13225962931764898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24681573188053404,0.09574938414975837,0.21423876550848284,0.07591393858255942,0.05438248911140437
2012-11-01,0.0,0.0,0.0,0.0,0.06061822797625512,0.0,0.0,0.0,0.0,0.0,0.0,0.06043186972483938,0.0,0.0,0.02377349116228988,0.0,0.0,0.0,0.0,0.14743485557093314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15708565620748874,0.20170400802690616,0.17880831460499735,0.09856117892397048,0.07158239780231976
2012-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950527546189153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160841167726693,0.22414278268428567,0.16805986759069622,0.11258358974776611,0.03931983763164378
2012-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015941304670370252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941902826756891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16280689142637897,0.202299030006019,0.17381761542696264,0.12982603192677086,0.034686084820007464
2012-11-04,0.0,0.0,0.0,0.011507670165601022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039849193223020614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583710615668391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594829231882624,0.22603338295934913,0.167204971688383,0.15327655900881823,0.03079009079630306
2012-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029535912737219644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045522925915859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23083012084553392,0.07593093550711259,0.1718103787657317,0.17298656599546916,0.014353793557347049
2012-11-06,0.012753012308190384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282788714707609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748689926889003,0.18640032119544792,0.14597723996821588,0.14192761970939569,0.055284099422240836
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670172588848252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19178462925259293,0.07708959482511991,0.15020568548717603,0.21002695248875955,0.011866905280384416
2012-11-08,0.015399967392949951,0.0,0.0,0.0,0.010905740763032115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013372021350160744,0.010747045625551998,0.08961372794519899,0.0,0.0,0.1537139025771854,0.0,0.011548003022886506,0.0,0.0,0.0,0.0,0.0,0.0,0.22077772386101982,0.15893879618116577,0.12953370045330617,0.1522729133781778,0.04237552927690722
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02188414200250753,0.0,0.03543404411397172,0.0,0.0,0.18116028030315698,0.011386844018766813,0.010768749621255153,0.0,0.0,0.0,0.0,0.010552362159904983,0.0,0.0,0.0,0.0,0.0,0.0,0.2051002112224054,0.22852468198820328,0.11887467312650002,0.11000770585882681,0.06630630558450133
2012-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043329546447173406,0.0,0.0,0.0,0.0,0.2676321384218706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14323077109759588,0.22275799607916014,0.15784104524877846,0.16965781810017455,0.03732632617537907
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285831051189685,0.0,0.0,0.0,0.0,0.32231036952741293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21764061343488536,0.0548296616076571,0.16860324904528692,0.20909447946455464,0.013235795869013354
2012-11-12,0.011141856546072026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011304409023536579,0.0,0.0,0.2838043100473409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095581457388467,0.10754554508637602,0.1687748745950329,0.1772316262330854,0.03063923272970945
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12612029611764483,0.0,0.0,0.0,0.01115803744397542,0.15876190659951722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23576558842788356,0.06367830457474892,0.18571449734683534,0.20285383269081528,0.015947536798579385
2012-11-14,0.011447593640195626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348379200654058,0.0,0.0,0.09473016719961207,0.023026162262717254,0.0,0.0,0.0,0.08266002502673377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238390718912891,0.07279674996053938,0.17931138714049424,0.17330969452429948,0.05084370932597659
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012219484639046091,0.03658485202113775,0.0,0.0,0.024961807309464287,0.0,0.032686792488571585,0.0,0.0,0.18703470580909407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20073502226464837,0.09243525695577491,0.14287418451570438,0.19914300923070039,0.0713248847658581
2012-11-16,0.15724315469309988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21068637618330013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23026524455561273,0.019668838339913043,0.16802127209963172,0.17752632725907913,0.070571417853921
2012-11-17,0.15198839417892038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203247989708149,0.0,0.0,0.08969542777979844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134849839297492,0.10616251113581339,0.1489257437072827,0.17192854687768108,0.04578191249367337
2012-11-18,0.0,0.0,0.0,0.015217808439872312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159696629162608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24529681196666842,0.041317544313768995,0.14779719507072084,0.23805417169322493,0.016788206596706125
2012-11-19,0.0,0.0,0.0,0.01391355906850994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500201251219832,0.0,0.0,0.0,0.015667124951534793,0.21397840163519574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491518958998824,0.0132475242178521,0.14510592070429623,0.2695616365095576,0.015515911488458179
2012-11-20,0.06038479967015015,0.0,0.0,0.04176666235287927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758935821107066,0.0,0.0,0.0,0.0244327413564842,0.1629693558680805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503189857929019,0.03297626034479159,0.1417124335566864,0.23686937616113315,0.02140998442719308
2012-11-21,0.04807646272135998,0.0,0.0,0.0,0.07215368838888238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053967498567205674,0.0,0.0,0.0,0.025944538777993142,0.13870835741974774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605713113591971,0.06780049573675463,0.14952470360944567,0.1983613228041994,0.028320172508413843
2012-11-22,0.05883954954035237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05754028507254456,0.0,0.039946442161294615,0.0,0.014747664530603414,0.16445749206102767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25754397249795763,0.04448210284285897,0.15795128039794584,0.18855351024517983,0.03739969835839823
2012-11-23,0.05287391813647684,0.0,0.0,0.0,0.02022887472718319,0.0,0.012552579590215801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08346220433298783,0.0,0.04176078294825461,0.0,0.014307166713329723,0.09733817038501914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617271775958253,0.015433204285387204,0.16449955628128232,0.18515594875345917,0.06156571531707156
2012-11-24,0.0,0.0,0.0,0.06614010860539281,0.07008865701499234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13710459859967922,0.0,0.0,0.0,0.0,0.05767518443931441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26191849516209603,0.07472187742492174,0.1588622557031977,0.17252754571895038,0.011874547963209364
2012-11-25,0.08840507532229241,0.0,0.0,0.060473432965858796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059842359070935,0.0,0.0,0.0,0.0,0.0,0.0,0.07857963179467391,0.012255278500988407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15896007071358106,0.17530732223120196,0.16095072738516752,0.13971446690673017,0.06137890686852892
2012-11-26,0.053978118494004086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012592288449213696,0.0,0.15935651958199976,0.06982333536882657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12650412276704448,0.2556629627973125,0.12660583691912716,0.1519441163438616,0.043532699278610136
2012-11-27,0.05903580648934251,0.0,0.0,0.012590186072281179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026035160150695503,0.0,0.0131311922460551,0.23477041044267996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18004061435678168,0.15462936023425441,0.15172651687318006,0.16566609854591172,0.024879731383415635
2012-11-28,0.029395771241820672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02615011484993193,0.0,0.10240567400316362,0.0,0.0,0.031974104359497484,0.0,0.04938032581185001,0.0,0.0,0.1314039088790079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700752428619527,0.03308919725498668,0.14944571977607973,0.229345029014793,0.0036005875431563525
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315141498980976,0.0,0.03516271455317027,0.0,0.0,0.10324946905925081,0.0,0.1516108790356749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20810792049444685,0.1610959240298269,0.13953536831984673,0.1959785352538852,0.03147708109557089
2012-11-30,0.0,0.0,0.0,0.012213855863159984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09172142748067487,0.0,0.057864301008979636,0.15471204356099047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17441624826496704,0.17719853079465822,0.13504962409498528,0.17184725319374827,0.04677874677095708
2012-12-01,0.0182404530275416,0.0,0.0,0.01641604816099392,0.02001510764557867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027425568879294395,0.0,0.1531991818861229,0.0,0.10214912323682968,0.03188874563371527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21228566073307867,0.03672763757323059,0.15435016849921954,0.2559088915569398,0.015619592486846379
2012-12-02,0.0,0.0,0.0,0.04308382036826023,0.04143549244213566,0.0,0.0,0.0,0.0,0.027793921158838053,0.0,0.0,0.0,0.0,0.14944020408961256,0.0,0.0698377514164026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845047073000614,0.0220325697884602,0.13021183282076612,0.22093786334174884,0.01072183727371432
2012-12-03,0.0,0.0,0.0,0.0,0.061221778033132356,0.0,0.023187158557916546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24998301372342424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27482731845007957,0.032872479658866464,0.14918332420253133,0.2218994823329775,0.00972772157857864
2012-12-04,0.0,0.0,0.0,0.05001278063460368,0.0,0.0,0.011201821920732375,0.0,0.0,0.0,0.0,0.03433271673194443,0.0,0.0,0.03376057427837252,0.0,0.0,0.0,0.0,0.1589174718303086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025849018539808,0.14553493176332857,0.16850143218350944,0.16863861258769533,0.026514756215524283
2012-12-05,0.014085882925070127,0.0,0.0,0.0,0.08662067461499146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13100641510019956,0.0,0.013696606491072306,0.0,0.025187158534862822,0.061851321495113715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279411365631404,0.047778848162733846,0.16041896402805614,0.20568800843045762,0.009181175289963941
2012-12-06,0.011826842699100457,0.0,0.0,0.076913307510797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09003286415398785,0.0,0.0,0.011332061994678228,0.0,0.01106779030685732,0.0,0.07657065721787208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20432391134252656,0.14284805543656734,0.16868069585147202,0.15296406242040156,0.053439751065739644
2012-12-07,0.011649358016627592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058971061091364546,0.0,0.0,0.23558690273108843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12217655417699942,0.2286078107305978,0.1275738594552598,0.1809337296527477,0.04468210366006466
2012-12-08,0.014552013361398018,0.0,0.0,0.012810150064470276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975557354015428,0.0,0.0,0.0,0.0,0.12766625762001463,0.0,0.0,0.16259310392774434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617780616115431,0.047823545435541785,0.14216554408296436,0.21426707255896427,0.009310935498647876
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25248206192762995,0.0,0.0,0.0390444394958091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710354780752673,0.13700585900637868,0.14035943070398027,0.1342454722776385,0.025827258513296213
2012-12-10,0.014952505640609922,0.0,0.0,0.0,0.041706311817828114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12316557696661434,0.0,0.0,0.0,0.013597463443832945,0.12633186038308047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543239292188945,0.07208888695740129,0.16018443007055558,0.17743371972427222,0.016215315776910596
2012-12-11,0.0,0.0,0.0,0.0,0.04973001504674419,0.0,0.0,0.0,0.0,0.0,0.04027518800550445,0.040625472138314245,0.0,0.0,0.11393119125211282,0.04014931572020114,0.03453183023373415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282528976111165,0.06448781912253328,0.17273359531480958,0.15033190133884505,0.022446736387334576
