datetime,Houston_broken clouds,Houston_drizzle,Houston_dust,Houston_few clouds,Houston_fog,Houston_haze,Houston_heavy intensity drizzle,Houston_heavy intensity rain,Houston_heavy intensity shower rain,Houston_light intensity drizzle,Houston_light rain,Houston_light snow,Houston_mist,Houston_moderate rain,Houston_overcast clouds,Houston_proximity moderate rain,Houston_proximity shower rain,Houston_proximity thunderstorm,Houston_proximity thunderstorm with rain,Houston_sand,Houston_scattered clouds,Houston_shower rain,Houston_sky is clear,Houston_smoke,Houston_squalls,Houston_thunderstorm,Houston_thunderstorm with drizzle,Houston_thunderstorm with heavy rain,Houston_thunderstorm with light drizzle,Houston_thunderstorm with light rain,Houston_thunderstorm with rain,Houston_very heavy rain,Houston_volcanic ash,Houston_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07526456704233603,0.0,0.012674069545453687,0.10149392755660382,0.0,0.0,0.0,0.024542820651674624,0.0,0.0,0.050214041162968126,0.012645320357581416,0.0,0.0,0.0,0.012799105715533915,0.0,0.0,0.0,0.012296286756534958,0.0,0.0,0.0,0.0,0.22114178353798333,0.07687004797753011,0.21039626230591243,0.14394428435938564,0.04571748303050191
2013-07-18,0.01206430343743665,0.0,0.0,0.0,0.0,0.0,0.0,0.01189562602358101,0.0,0.0,0.14355182313057632,0.0,0.011401408317129434,0.011982265322014865,0.060445230023560476,0.0,0.0,0.0,0.0,0.0,0.012297604523380181,0.0,0.0,0.0,0.0,0.011902861132086683,0.0,0.0,0.0,0.011813325113647062,0.0,0.0,0.0,0.0,0.23948412154436124,0.06801646573625643,0.19378646059136326,0.15317636607010826,0.05818213903449813
2013-07-19,0.07674347012228178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658434566461145,0.011111884141597111,0.08607136440785912,0.0,0.0,0.0,0.0,0.0,0.1146968641419754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19154281109460256,0.08540488768838529,0.22295304310334094,0.15421616755496384,0.04460107317853279
2013-07-20,0.04057886149056069,0.0,0.0,0.05953035471305323,0.0,0.0,0.0,0.012346059308990536,0.0,0.0,0.01227399551274704,0.0,0.010540327605354637,0.0,0.0,0.0,0.0,0.024466159443064506,0.0,0.0,0.11644209165680929,0.0,0.0,0.0,0.0,0.013813990138514533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18110305413171005,0.14953983213066865,0.21126359019628613,0.13500164244082638,0.03310004123141426
2013-07-21,0.06272694118503337,0.0,0.0,0.05973805711681296,0.0,0.0,0.0,0.0,0.0,0.0,0.056510686976638996,0.0,0.053297609540364714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441033255632863,0.0,0.0,0.0,0.0,0.010643737665338783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22015435339691092,0.16135222755749218,0.19137463514408073,0.122706407705625,0.027085011155373668
2013-07-22,0.0,0.0,0.0,0.03425697379524537,0.0,0.0,0.0,0.0,0.0,0.0,0.05698003908085048,0.0,0.0456891964003498,0.010923687646309426,0.0,0.0,0.0,0.0,0.0,0.0,0.07082976215227961,0.0,0.05733458342380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20729385817738247,0.15919058717668208,0.1936850697268727,0.11776340480098825,0.046052837619239534
2013-07-23,0.058499567963068454,0.0,0.0,0.06883919298430295,0.0,0.0,0.0,0.0,0.0,0.0,0.022669088464981033,0.0,0.07979999204268053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011267660461307649,0.0,0.033125617439184345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18516924520582667,0.16045251522910772,0.20907218619015008,0.12325040720671054,0.04785452681268008
2013-07-24,0.05639179717723758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01049152927969637,0.0,0.06764120083957927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04544807809925214,0.0,0.08960134522779288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17362448446847367,0.1680098626704731,0.2086443384421792,0.12127780048656307,0.0588695633087527
2013-07-25,0.0,0.0,0.0,0.049260311246078436,0.0,0.011714359124383325,0.0,0.0,0.0,0.0,0.0,0.0,0.09235615128478958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023445927244406393,0.0,0.10326275340188527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17260580539353107,0.17211753888920736,0.21401557861694068,0.12051384778290025,0.040707727015877625
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728177793129776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102028274421743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15946591343932018,0.17778662670838907,0.21770632730846454,0.1228507753464847,0.04470575182386944
2013-07-27,0.0,0.0,0.0,0.023105701516237698,0.0,0.0,0.0,0.0,0.0,0.0,0.012328429317466668,0.0,0.04465742809583926,0.0,0.02319797387523038,0.0,0.0,0.0,0.0,0.0,0.011104830467340586,0.0,0.15923879548098116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16927354891993673,0.17228739390728556,0.21398621892611902,0.1254441025980224,0.0453755768955405
2013-07-28,0.0,0.0,0.0,0.04317645303977256,0.0,0.0,0.0,0.010741690887949545,0.0,0.0,0.0702215023846836,0.0,0.010841908409746024,0.06321734552630873,0.021924515000590474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529032796431621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788589870004854,0.1612115457164697,0.2129700457613477,0.1143044565188787,0.05724122178945138
2013-07-29,0.04891211981659774,0.0,0.0,0.05010243203861489,0.0,0.0,0.0,0.012800916391291876,0.0,0.0,0.06727725445879636,0.0,0.10293095011762059,0.024517892790145896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20485223962987578,0.09520992301850985,0.2325887562385889,0.13228079800366058,0.028526717496297486
2013-07-30,0.0,0.0,0.0,0.13133274028386996,0.0,0.0,0.0,0.0,0.0,0.0,0.011728424044191797,0.0,0.08397826739231785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058103065747264676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16518235388894414,0.1538042290164642,0.21954152201944985,0.133282377545875,0.04304702006162255
2013-07-31,0.012155082415426469,0.0,0.0,0.058690833491348134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833231196243375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049771572774321,0.0,0.04641413597214372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16661101891805935,0.16500172450322007,0.21523219785497724,0.13945417184157427,0.03313136576338487
2013-08-01,0.0,0.0,0.0,0.03448574357235631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954751975252056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695559373772016,0.0,0.09930713350078013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1676332402160109,0.1586395500012087,0.21743830134931866,0.13885292657698045,0.03453964765362267
2013-08-02,0.0,0.0,0.0,0.011704374242590692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066853155975639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261895860763163,0.0,0.19681290657339723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16283957397996876,0.1502358933909542,0.22773682714922858,0.1328336927966839,0.038364617283906076
2013-08-03,0.0,0.0,0.0,0.08080396533876806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09469739370605833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038612944486581556,0.0,0.0740904729136828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16769174906865403,0.15401374134855814,0.22464406189128983,0.12766981664328822,0.037775854603119045
2013-08-04,0.012446132995127158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012179710424051209,0.0,0.04584762942626077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249695983174174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17332302246705278,0.14352338495409156,0.22153928998133274,0.13167213714739512,0.04697173277294694
2013-08-05,0.0,0.0,0.0,0.09218951792940117,0.0,0.0,0.0,0.0,0.0,0.0,0.035795753119444,0.0,0.011704705329226135,0.06086349753990996,0.0,0.0,0.0,0.0,0.0,0.0,0.023077210706044807,0.0,0.057324274511645644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18568985310991984,0.13264719936805483,0.22064406075305298,0.1388418394233363,0.041222088209964335
2013-08-06,0.0,0.0,0.0,0.023223242052036398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033829325714045684,0.0,0.011492510931960324,0.0,0.0,0.0,0.0,0.0,0.02283311112848674,0.0,0.1889269793246785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16587480240555827,0.15091286593919326,0.2227199483245822,0.13416037410391624,0.04602684007554237
2013-08-07,0.03313325552203842,0.0,0.0,0.02292458161377728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022941801252795175,0.0,0.010600579550250754,0.0,0.0,0.0,0.0,0.0,0.022820600092347366,0.0,0.1644180076947906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16502842979911714,0.15601678179897802,0.22056941327571664,0.13855273270937998,0.042993816690808595
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.023855499001113844,0.0,0.0,0.0,0.0,0.0,0.0,0.08039633860502741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177998569000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15844282288463443,0.14878752529470143,0.22627569164532682,0.12771177745504558,0.056531776114144484
2013-08-09,0.022980701805609887,0.0,0.0,0.012296015880660342,0.01087973191894457,0.02233500768813961,0.0,0.0,0.0,0.0,0.0,0.0,0.05715435509532135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16102412434250357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15353113545210229,0.1480298258337175,0.22730194366114295,0.12603219097956733,0.05843496734229059
2013-08-10,0.0,0.0,0.0,0.011578904817978325,0.011172817509192282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023406330200484233,0.0,0.01048003607131888,0.0,0.0,0.0,0.0,0.0,0.011568279923440025,0.0,0.2189408362753786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905092958073307,0.13752992079045637,0.2207069008268502,0.12538205135339375,0.03872462642417659
2013-08-11,0.012034371675048576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871851659860156,0.0,0.04887439925548805,0.025901435997751066,0.0,0.0,0.0,0.0,0.0,0.0,0.012818212830509256,0.0,0.14925585353598728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01239849432246661,0.0,0.0,0.0,0.19223969491841697,0.09557983009076132,0.23284105694693968,0.13885413294109408,0.040484000886935524
2013-08-12,0.02455607570555933,0.0,0.0,0.06118967191750849,0.023613581760942554,0.0,0.0,0.0,0.0,0.0,0.024954385911912482,0.0,0.03658556816383735,0.038757454776453974,0.0,0.0,0.0,0.02503315887586136,0.0,0.0,0.0,0.0,0.05910864886763236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840004400605601,0.10382926040800465,0.22313727818107323,0.14336093951625997,0.03747393190889821
2013-08-13,0.0,0.0,0.0,0.07020396675241335,0.0,0.0,0.0,0.0,0.0,0.0,0.04647094667306432,0.0,0.0,0.023460110790628957,0.0,0.0,0.0,0.011375056992363922,0.0,0.0,0.0728136546335187,0.0,0.056761784045703284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19819868625959938,0.14052863675579552,0.21480548874415284,0.1364087858284423,0.02897288252431741
2013-08-14,0.010357644872780366,0.0,0.0,0.03372058083417861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011360621743003485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03287311490813655,0.0,0.18606757105623206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704547624031568,0.16929799622771458,0.21594889273995058,0.1324427487403014,0.03747606647454558
2013-08-15,0.013092062237542406,0.0,0.0,0.05772677436973026,0.0,0.0,0.0,0.0,0.0,0.0,0.02670996484097357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02323784808732433,0.0,0.1373436757961791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023781939691383997,0.0,0.0,0.16965187985410168,0.14953112535560978,0.22042464403365125,0.13015528266415263,0.04834480306935101
2013-08-16,0.036911952368224484,0.0,0.0,0.043068887368782914,0.0,0.0,0.0,0.0,0.0,0.0,0.045991427793861485,0.0,0.025318765399648575,0.03712838140668049,0.035799508470350766,0.0,0.0,0.0,0.0,0.0,0.024420222392675866,0.0,0.05358864749181027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2294702000429262,0.06568889901379105,0.213365207184122,0.14491391148476265,0.044333989582363204
2013-08-17,0.02615502605028122,0.0,0.0,0.05727018128092923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049573479878686426,0.0,0.09182103121603236,0.0,0.0,0.0,0.0,0.0,0.04744494550514333,0.0,0.04119517327876528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20752046152533418,0.05797256863566686,0.23631575552336895,0.1476068042934888,0.03712457281230332
2013-08-18,0.023522225118362532,0.0,0.0,0.02758236208732831,0.0,0.0,0.0,0.0,0.0,0.0,0.010914520507160958,0.0,0.051859275299220346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526506829304649,0.0,0.1438712770957022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21151145452725936,0.08400435421620966,0.21745345376188005,0.14330152569559476,0.03332886876081693
2013-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450276723072698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16218986114769976,0.04878627483798315,0.25112205701199397,0.15466772783771696,0.0382064068573364
2013-08-20,0.08272656449575207,0.0,0.0,0.041430902316468586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340270174367035,0.0,0.013796728604289932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13963757308715694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15471617939649324,0.12463980410106613,0.23487251315898552,0.14022888296153777,0.03392383444154629
2013-08-21,0.049894806711301976,0.0,0.0,0.041948640212491735,0.0,0.0,0.0,0.0,0.0,0.0,0.02357013078914394,0.0,0.057727405527680804,0.024155155627987358,0.06483025191988033,0.0,0.0,0.0,0.0,0.0,0.025561553886724733,0.0,0.0,0.0,0.0,0.013507199039411033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18789598354660933,0.13229572568904163,0.21826423042164653,0.1365863753549929,0.023762541273087672
2013-08-22,0.024615954759772473,0.0,0.0,0.09972054537526498,0.0,0.0,0.0,0.0,0.0,0.0,0.01301532350871929,0.0,0.025904843795960215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12922331052906452,0.0,0.01090443244271643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073974580181566,0.10864886090265109,0.22517728441381527,0.14116842561911738,0.030881272851102662
2013-08-23,0.050898910561987455,0.0,0.0,0.038781913260014365,0.0,0.0,0.0,0.0,0.0,0.0,0.03952913323369933,0.0,0.06438180596799697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012573178174508703,0.0,0.09760742081641487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923322264683941,0.09752885129317347,0.23258577545526984,0.143056502380057,0.03072428238848388
2013-08-24,0.01256209623092927,0.0,0.0,0.013582646105204495,0.0,0.0,0.0,0.0,0.0,0.0,0.02555209657355263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027189488832894747,0.0,0.21430200850833073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733178876858951,0.1368076536371185,0.2272724980840434,0.13542215110186123,0.03399147324016987
2013-08-25,0.07441501369592006,0.0,0.0,0.026076393568235656,0.0,0.0,0.0,0.0,0.0,0.0,0.0503401275114397,0.0,0.026123424580191252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008624946212735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712636879770341,0.11379075187467567,0.24181363904565623,0.13662815090820982,0.029462561376510103
2013-08-26,0.03671738119062101,0.0125849338906521,0.0,0.0,0.0,0.0,0.0,0.03706108940500779,0.0,0.0,0.013180241581158039,0.0,0.0,0.1300739021101744,0.012044439378366476,0.0,0.0,0.0,0.0,0.0,0.06343081482912136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20211884566286428,0.08660672366146493,0.22528497059842648,0.14335460149769824,0.037542056194444916
2013-08-27,0.12206097559201935,0.0,0.0,0.0,0.0,0.0,0.0,0.059703494037264195,0.0,0.0,0.014212852913282434,0.0,0.023575376724719228,0.03521395277934836,0.0,0.0,0.0,0.0,0.0,0.0,0.022379066280236625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23297829527297584,0.08307976407350567,0.1926067371663381,0.168574783476696,0.04561470168361417
2013-08-28,0.1282752802637667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101538295619357,0.0,0.038930351245044244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025528107605206556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015861312014325,0.09803430311525829,0.21395346903315296,0.16445656693244182,0.028220407647503335
2013-08-29,0.023308321043731678,0.0,0.0,0.0740384723132635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014007941185013023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11226634320573785,0.0,0.07624159166272577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651986754039287,0.10795691168339594,0.2310679742199626,0.16379669844628306,0.03211707083595778
2013-08-30,0.05571225425958929,0.0,0.0,0.15415103774789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299736067397183,0.0,0.014147892882330676,0.0,0.0,0.0,0.0,0.0,0.023195008853859157,0.0,0.03526568538323769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16139522161202108,0.1499754110098556,0.23092268078172437,0.1376186279802135,0.02631644342188143
2013-08-31,0.03324559398463594,0.0,0.0,0.08277771696625533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02496244367173096,0.0,0.0,0.0,0.0,0.0,0.12541473619996799,0.0,0.011672795751705696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995412873303497,0.1478866245686353,0.22031209876983027,0.15824505746227666,0.03552880389192686
2013-09-01,0.0,0.0,0.0,0.07039093912329089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20128812845999688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279836558702254,0.14417324298966136,0.21355393940397324,0.16324670965141053,0.04454867478464453
2013-09-02,0.0,0.0,0.0,0.011774236252305685,0.0,0.0,0.0,0.0,0.0,0.0,0.013181825710436463,0.0,0.04695422799574764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20179608319102613,0.0,0.0,0.010967672883814056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671649141514336,0.16179359294540235,0.22200546966034085,0.12469713124634647,0.0396648459631467
2013-09-03,0.0,0.0,0.0,0.0660200927119984,0.0,0.0,0.0,0.0,0.0,0.0,0.03508929183386237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16698585841504174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16192760263254746,0.1750698340308828,0.21116143065101808,0.14572613246469213,0.03801975725995702
2013-09-04,0.0,0.0,0.0,0.03619996452887841,0.0,0.0,0.0,0.0,0.0,0.0,0.03570878029024854,0.0,0.0,0.14279214104507723,0.0,0.0,0.0,0.0,0.0,0.0,0.03390356636591609,0.0,0.04274208857038555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944923217214972,0.10801187131204333,0.2200526606764378,0.1596892240206092,0.02640738146890667
2013-09-05,0.0,0.0,0.0,0.06420438102948899,0.0,0.0,0.0,0.0,0.0,0.0,0.036287494346213665,0.0,0.0,0.03821848522425852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16433420478659036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182052039022401,0.10052880781767255,0.23226540716664298,0.14792679890535107,0.03418238170138081
2013-09-06,0.06563711065526219,0.0,0.0,0.023893500628156244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02435903088477143,0.023178481503055615,0.0,0.0,0.0,0.0,0.0,0.06422824566904058,0.0,0.09492838415711534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17940871473346973,0.09330749429344447,0.21854029690716273,0.1675521778087494,0.04496656275977229
2013-09-07,0.04809472606687415,0.0,0.0,0.06984152784506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012533198219347055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13012875838706764,0.0,0.02397064856346468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269756856009193,0.08064769767895898,0.20506679101112082,0.17207149826218923,0.030669468364994328
2013-09-08,0.011435076222923427,0.0,0.0,0.07324993980151874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11067070140608137,0.0,0.09534699700545941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21580646347066965,0.08786259773743517,0.21236981689501774,0.1667205025660601,0.02653790489483436
2013-09-09,0.02514174395974994,0.0,0.0,0.011855477961738263,0.0,0.0,0.0,0.013013115425817201,0.0,0.0,0.04941034960591556,0.0,0.012661196109526379,0.022806066264558788,0.03839457107939192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12100685078886007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21084193725791822,0.11503200720120797,0.21202157557489043,0.130193882051312,0.03762122671911327
2013-09-10,0.0,0.0,0.0,0.011691380298319976,0.0,0.0,0.0,0.023641290372922952,0.0,0.0,0.20613135852112155,0.0,0.0,0.012454479044027448,0.012212449423791702,0.0,0.0,0.0,0.0,0.0,0.02379658034453243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22648541888456417,0.09315082194662279,0.21105164748937752,0.138815175899518,0.04056939777520146
2013-09-11,0.01341240131950018,0.0,0.0,0.08561637373269147,0.0,0.0,0.0,0.0,0.0,0.0,0.06258694833127386,0.0,0.024429729769251247,0.0,0.012234542628203116,0.0,0.0,0.0,0.0,0.0,0.03612931949272779,0.0,0.06216713283380337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20575901957486864,0.07665178659020323,0.22017258682514015,0.14700630705345194,0.05383385184888497
2013-09-12,0.025369607089548423,0.0,0.0,0.06417106979705217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009873561502953212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037650041586278805,0.0,0.15435697492420947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18958952396384798,0.09457898125835969,0.21830758068064549,0.15860805050862015,0.047494608688484596
2013-09-13,0.025505915982193095,0.0,0.0,0.041950786793945975,0.0,0.0,0.0,0.0,0.0,0.0,0.012114803859234894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05364902242165793,0.0,0.16636808126304464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15381118052243883,0.12660246409254125,0.22925383455603976,0.1379707991053016,0.05277311140360202
2013-09-14,0.0745216012617801,0.0,0.0,0.012484118702564226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009853035845206562,0.013177679938188962,0.037538886549898426,0.0,0.0,0.0,0.0,0.0,0.0885486844107382,0.0,0.062187125436651634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19721255704149643,0.08358835686349782,0.22221759449099088,0.1347738080360229,0.06389655142296383
2013-09-15,0.03874154993831153,0.0,0.0,0.012741483864855218,0.0,0.0,0.0,0.0,0.0,0.0,0.08662880824618252,0.0,0.05032821823589964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026307108524891532,0.0,0.08649138937561335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21868425796248478,0.056642041090942515,0.21823654368156697,0.14734372969130397,0.05785486938794796
2013-09-16,0.100377163236693,0.0,0.0,0.048659525155295785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012439653036971693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03789947502677141,0.0,0.09815003553220443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216272741253188,0.0584148264343075,0.2198536359234657,0.15005186751158586,0.05788107688951658
2013-09-17,0.05930550114965153,0.0,0.0,0.024033737591295633,0.0,0.0,0.0,0.0,0.0,0.0,0.012609822483850676,0.0,0.0,0.0,0.012440472208517647,0.0,0.0,0.0,0.0,0.0,0.08624249609632523,0.0,0.09615942703028711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20288369656749428,0.06813563820474179,0.2198530255089478,0.14650957834000256,0.07182660481888571
