datetime,Saint Louis_broken clouds,Saint Louis_drizzle,Saint Louis_few clouds,Saint Louis_fog,Saint Louis_freezing rain,Saint Louis_haze,Saint Louis_heavy intensity drizzle,Saint Louis_heavy intensity rain,Saint Louis_heavy snow,Saint Louis_light intensity drizzle,Saint Louis_light intensity shower rain,Saint Louis_light rain,Saint Louis_light snow,Saint Louis_mist,Saint Louis_moderate rain,Saint Louis_overcast clouds,Saint Louis_proximity thunderstorm,Saint Louis_proximity thunderstorm with rain,Saint Louis_scattered clouds,Saint Louis_shower drizzle,Saint Louis_sky is clear,Saint Louis_sleet,Saint Louis_smoke,Saint Louis_snow,Saint Louis_squalls,Saint Louis_thunderstorm,Saint Louis_thunderstorm with heavy rain,Saint Louis_thunderstorm with light drizzle,Saint Louis_thunderstorm with light rain,Saint Louis_thunderstorm with rain,Saint Louis_very heavy rain,Saint Louis_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-03-15,0.10504431411680128,0.0,0.012467065422502073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01381721449251711,0.0,0.0,0.0,0.05623802650126596,0.0,0.0,0.03439071347920863,0.0,0.1431443629704082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21534528221331423,0.10206636617141408,0.14767862999957046,0.18411738129680003,0.021581523705083736
2013-03-16,0.14263438146337845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039948399894739924,0.0,0.0,0.0,0.0,0.13852097646332653,0.0,0.09482442525752248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19602183796642322,0.1309044942737003,0.2149879273769207,0.14346420126707554,0.013039428183993068
2013-03-17,0.035157621658281034,0.0,0.016634738648983162,0.0,0.0,0.021836090968330207,0.0,0.03940288203631078,0.0,0.0,0.0,0.02494424082819256,0.0,0.0,0.03632459419215544,0.030275251731237962,0.0,0.0,0.05686544685606951,0.0,0.07504292652892791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18867556155260418,0.1958026874238206,0.18616744923190956,0.09713415450466617,0.04290524422666197
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05208504594008523,0.0,0.014417227152703327,0.0,0.06308012651720968,0.0,0.049225358556853234,0.026779552739879347,0.1409774039553374,0.0,0.0,0.0,0.0,0.03049057876887873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464840361942812,0.08427356329424866,0.1576282386424778,0.14457636119683673,0.05160351608977898
2013-03-19,0.027869373979521925,0.014204884044323718,0.0,0.0,0.0,0.0,0.0,0.012316916010246953,0.0,0.0,0.0,0.013760528732830046,0.0,0.07098279866565471,0.014114115505639457,0.1212914170839308,0.0,0.0,0.013468692290125968,0.0,0.02698947496450375,0.0,0.0,0.0,0.0,0.0,0.013627917394765739,0.0,0.0,0.0,0.0,0.0,0.264613955154477,0.1433387954232871,0.14133718960638705,0.08896750717486623,0.05516759689897934
2013-03-20,0.10489315176903206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09505924520617469,0.0,0.16917405462468196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13153606739686913,0.24618569085580577,0.16082106545655372,0.1434244000229434,0.036597036265852055
2013-03-21,0.03776789114007698,0.0,0.044669873139818926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183478760735142,0.0,0.0,0.07069462203513228,0.0,0.13261901043592436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17170298435740097,0.25656133710059453,0.13449446621665825,0.14775279388289816,0.04106438368952372
2013-03-22,0.08196637408755268,0.0,0.023295187816008808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12088274424326818,0.0,0.14504009466739076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16115356038009931,0.24427136844791061,0.1251453798198465,0.14635597472591955,0.025751364319549132
2013-03-23,0.23174215588825586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18517511902349745,0.0,0.0,0.03163726706593142,0.0,0.04053945222544424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20977140891575913,0.1558765831037369,0.1906217253214669,0.1669047083468921,0.01817599032111262
2013-03-24,0.03346314884428854,0.0,0.016001131088455547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22459721446022707,0.0,0.0,0.12816414481431457,0.0,0.0454488545074131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18510354503196857,0.09967671170519556,0.20612044378883684,0.15263064459454495,0.020424764255057643
2013-03-25,0.0,0.0,0.0,0.02716584162082312,0.0,0.0,0.0,0.0,0.0808588696044459,0.0,0.0,0.03207543656370848,0.0,0.1020917999806984,0.01936908113642181,0.06613748894603623,0.0,0.0,0.016050126895090017,0.0,0.0,0.0,0.0,0.0147310022629389,0.0,0.0,0.011457445665782785,0.0,0.0,0.0,0.0,0.0,0.24565773398262547,0.1255810158522431,0.15456996386768113,0.0844963681523545,0.09140799788074927
2013-03-26,0.0,0.0,0.0,0.014466275737907054,0.0,0.0,0.0,0.0,0.023257862245573312,0.0,0.0,0.02302773857070795,0.0,0.2206311468527531,0.0,0.034113321929506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22067580500558392,0.2437098984246564,0.11528485488278158,0.09780034166660906,0.0989810067695816
2013-03-27,0.057386070393601496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02348352934069049,0.0,0.0,0.0468049256504377,0.1364583214167604,0.0,0.0,0.06373695149522715,0.0,0.011957490693292884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19409683433430025,0.2819953111609223,0.13197734974623102,0.146187853148577,0.04150695062365888
2013-03-28,0.1073539874082342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555925469367495,0.0,0.015207021777487903,0.0,0.0,0.0,0.0,0.03565512851270931,0.0,0.1721723100697469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24344556242842416,0.14239296547216074,0.14456523783326308,0.19560262246264096,0.007631669622777947
2013-03-29,0.16611137730206962,0.0,0.020480956934025192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22499846753484465,0.0,0.0,0.0160738082418988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21429014184690928,0.10432259929089156,0.19932700003842685,0.1951922224329773,0.015146552909655678
2013-03-30,0.12043951555360705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503732192384509,0.0,0.0,0.014293613960531262,0.0,0.012806207139934722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20357622816932378,0.10706700224822187,0.21715849120579142,0.17510845913934453,0.02285393482187442
2013-03-31,0.01595546175433123,0.0,0.0,0.05135377938399974,0.0,0.0,0.0,0.018107096180307678,0.0,0.0,0.0,0.01241970180758424,0.0,0.07179246375938794,0.01665804505981928,0.05020082452591298,0.0,0.0,0.027838643018170645,0.0,0.09613240105569315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27940345033928976,0.10584140580586876,0.1852396101754066,0.14892908383701953,0.019467895236847544
2013-04-01,0.0,0.0,0.025364140445150157,0.0,0.0,0.01228515281931813,0.0,0.0,0.0,0.0,0.0,0.012398967257747535,0.0,0.16058964723806882,0.0,0.050796133437924634,0.0,0.0,0.025492586129991095,0.0,0.04028697241956571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23292744202647872,0.14350873656125865,0.18079407524291727,0.1065149269823622,0.02845183960809036
2013-04-02,0.15597500454738986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03780364252665919,0.0,0.0,0.036803044900807345,0.0,0.12008964959471519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11643116725681998,0.22033372405725707,0.1740097891084401,0.1411146656081759,0.03624970148534206
2013-04-03,0.0815445795205886,0.0,0.034555700418203765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014571379058035202,0.0,0.0,0.016734566812589835,0.0,0.2226491312741257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275888042722635,0.16329013198045356,0.1580618544932935,0.1813937182612679,0.020874934621222377
2013-04-04,0.04742229984225218,0.0,0.031090190821627284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014967143485806689,0.053126817011020226,0.0,0.0,0.04840923117032534,0.0,0.1991932971116562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16453080529562236,0.0709166337585646,0.17781714305351226,0.20200445697997027,0.0316546827935482
2013-04-05,0.04696441597060776,0.0,0.0353104725509267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878712138744646,0.0,0.0,0.09613321508880025,0.0,0.15222782912115754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13547566222560975,0.12138398837202861,0.19914234104000006,0.17688258020160053,0.012850928117025531
2013-04-06,0.0,0.0,0.07281907143004562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019282047884707748,0.0,0.0,0.0,0.012147708368754504,0.0,0.31022546642200266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15393358707368524,0.10574744977197116,0.2272648717280328,0.16449688258185896,0.01148984558862448
2013-04-07,0.1348777144511726,0.0,0.014985667820171985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03605559475404405,0.06561434551182649,0.0,0.0,0.03040848993673199,0.0,0.10329295088610096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520217333823003,0.14496706437179088,0.24307040646699762,0.12917686467728726,0.045925120467067156
2013-04-08,0.10803100777759955,0.0,0.013661479598787614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356388324314934,0.0,0.0,0.1175245124314696,0.0,0.0881599591820722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643206616080473,0.13584337921401993,0.25566585613533815,0.10745484614071897,0.03247369883630819
2013-04-09,0.05740028085607011,0.0,0.025364974452299783,0.0,0.0,0.012786450995897113,0.0,0.0,0.0,0.0,0.0,0.03662788747560968,0.0,0.0,0.018319604077294223,0.06374807386025161,0.01317118990210666,0.0,0.012230979536455196,0.0,0.07584971293467015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012133307215088726,0.0,0.0,0.0,0.195950976721118,0.12929342269929528,0.22882220516271748,0.0870824202561013,0.063877009975211
2013-04-10,0.08806802517967079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018441481174092843,0.14151058573035194,0.0,0.0,0.0,0.0,0.06456037057909142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18013488319947102,0.13980688288536247,0.22397035307485924,0.09150700286236418,0.06701165558135867
2013-04-11,0.049587105957836275,0.0,0.0,0.0,0.0,0.01379567788814514,0.0,0.0,0.0,0.0,0.0,0.040658166663634164,0.0,0.02535444730535369,0.0,0.03309778288715662,0.02563169135971898,0.0,0.03897192680228359,0.0,0.07651549055988198,0.0,0.0,0.0,0.0,0.01208311778341669,0.0,0.0,0.0,0.0,0.0,0.0,0.2136649167124192,0.12228367077913686,0.22732175573973024,0.08081305886880182,0.049123895555502235
2013-04-12,0.01273636277607743,0.01131497513847725,0.0,0.0,0.0,0.0,0.0,0.01254962488532158,0.0,0.011799870637658916,0.0,0.028570468937373833,0.0,0.06256710205653901,0.014972367539891689,0.15865023165292472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24340511054303335,0.17778020509652692,0.17403846060920636,0.06631138217333783,0.05572947677151028
2013-04-13,0.03923307582154192,0.0,0.06127767835989469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602015423537797,0.0,0.0,0.024949704943557454,0.0,0.042592510939230714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744062717516315,0.24500394057108407,0.15249018366789838,0.0899228518606857,0.06223905176630812
2013-04-14,0.01573396975133363,0.0,0.04194581582765034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041172325804741026,0.0,0.0,0.013195145586117438,0.0,0.2477267248844708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19761995021122247,0.21295024747120675,0.1786781139426746,0.131609645209512,0.026412201008816392
