datetime,Charlotte_broken clouds,Charlotte_drizzle,Charlotte_few clouds,Charlotte_fog,Charlotte_freezing rain,Charlotte_haze,Charlotte_heavy intensity drizzle,Charlotte_heavy intensity rain,Charlotte_heavy snow,Charlotte_light intensity drizzle,Charlotte_light rain,Charlotte_light snow,Charlotte_mist,Charlotte_moderate rain,Charlotte_overcast clouds,Charlotte_proximity thunderstorm,Charlotte_proximity thunderstorm with rain,Charlotte_scattered clouds,Charlotte_sky is clear,Charlotte_smoke,Charlotte_snow,Charlotte_thunderstorm,Charlotte_thunderstorm with drizzle,Charlotte_thunderstorm with heavy rain,Charlotte_thunderstorm with light rain,Charlotte_thunderstorm with rain,Charlotte_very heavy rain,Charlotte_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-30,0.061134789432000604,0.0,0.06275418873622164,0.0,0.0,0.0,0.0,0.0,0.0,0.013554145264606217,0.024260062123434362,0.0,0.0,0.0,0.10195328339033623,0.0,0.0,0.021981829166414075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12528209245153216,0.2514852612805066,0.1381905311334885,0.13689616189672923,0.10426835260857444
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012051332301820046,0.0,0.0,0.0,0.27701098873752644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303425836723477,0.21995818124770136,0.13346024075239277,0.12470771138395635,0.10246896190425532
2012-11-01,0.151695740573664,0.0,0.012193388452043784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08684525423290047,0.0,0.0,0.039083799085029895,0.011298583414694469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15745273173251512,0.21003185953556244,0.14214647840476566,0.14886202995074937,0.06007172608463918
2012-11-02,0.08610378654742014,0.0,0.12383247003517082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078189853974139,0.02382633170038286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19015661291196767,0.1503083996182525,0.15234998143800743,0.17346224421474474,0.04087104381297379
2012-11-03,0.05488635894292798,0.0,0.07338831254172569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041572533753025574,0.1506032663429217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11779055081289327,0.18350919941848787,0.16013560158833873,0.18024097629383265,0.0476890795402543
2012-11-04,0.04364203755652051,0.0,0.055753634668367885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011321993563108373,0.0,0.0,0.0,0.0,0.06900026735021224,0.15880876723015336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15303863428839928,0.1287485679081363,0.16708362556051523,0.2071732160772036,0.03731230460746641
2012-11-05,0.05187011960787394,0.0,0.015831105626020834,0.0,0.0,0.013088379922427715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697642823698291,0.0,0.0,0.011485463370733702,0.16363207371682237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16819833221905542,0.09378780017689935,0.1696440916557688,0.19231989979660383,0.053166305670811126
2012-11-06,0.0,0.0,0.016123856999276213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015716167649216906,0.31117471652642653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18091519072054288,0.04657499030683283,0.1815277042920671,0.1851654331943511,0.06280194031128641
2012-11-07,0.04435432767573407,0.0,0.04448353161326516,0.0,0.0,0.0,0.0,0.0,0.0,0.014200276755898715,0.0,0.0,0.0,0.0,0.22283206865403146,0.0,0.0,0.01480078544491435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16711889808031655,0.07975047638188208,0.1466819985846914,0.21248522420782665,0.08810884970150558
2012-11-08,0.041459919017936796,0.0,0.01391344091217326,0.0,0.0,0.014392439449376569,0.0,0.0,0.0,0.0,0.0,0.0,0.11036464693685866,0.0,0.02587675159933755,0.0,0.0,0.02683107507910315,0.10387250084163713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224862317044197,0.1423326234373494,0.1376638991293057,0.19349802156887555,0.03220026790408224
2012-11-09,0.02223087638632491,0.0,0.04262186595723739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011050035911733687,0.0,0.0,0.06554790027094554,0.1686853102078395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483304446165284,0.1899758611086215,0.14714802902019705,0.18936808827587712,0.03976332901411629
2012-11-10,0.0,0.0,0.012579518635011546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010919763171040977,0.0,0.0,0.0,0.0,0.016759782975578688,0.2893688996794261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289104103343453,0.1377610193079922,0.16546862292861916,0.22077771166760876,0.02819680549490598
2012-11-11,0.0,0.0,0.06119638249089095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493626020421117,0.0,0.0,0.0,0.0,0.030237863896001183,0.23167424642313736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15841152444438528,0.06019967833735887,0.177027719994462,0.25125128278642556,0.021466962163858464
2012-11-12,0.03519237445060981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050454499072575404,0.2208017297653805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14281348847043238,0.13260351429936862,0.1763555686047957,0.20139402254035643,0.04038480279648112
2012-11-13,0.02234737220334598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743555125044254,0.0,0.13618003495757683,0.0,0.0,0.04615503684545221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21342213515661293,0.08799543028457679,0.16876880782254436,0.20033223339543785,0.05044343683002763
2012-11-14,0.010653888064231903,0.012069235077202584,0.04215591888701728,0.0,0.0,0.0,0.0,0.0,0.0,0.0239380545706584,0.022534625233027277,0.0,0.020252377935347482,0.009119082778175231,0.09385297965525617,0.0,0.0,0.0,0.05552989944258647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20396621116515107,0.07953725602295365,0.15734761270798509,0.2017248174256475,0.0758166331666412
2012-11-15,0.06694057539235648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176835319215966,0.0,0.0,0.044260055411485595,0.18237087753791648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17946827591408815,0.024508385183670624,0.14207812684835566,0.24783858574587,0.08572245443360473
2012-11-16,0.06847876368848403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618176295015368,0.027226055418864543,0.0,0.0,0.0,0.05464692294249062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619998865068303,0.036874019657549925,0.1350084285435314,0.19075604295113643,0.09899214864572327
2012-11-17,0.06467122109380335,0.0,0.053004007053369856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014360423565044515,0.0,0.0,0.0,0.0,0.05902538777484282,0.1387222425306944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20346540551348796,0.0622837891541048,0.14727221280368974,0.21220070628954588,0.061950054680874
2012-11-18,0.07144660682800082,0.0,0.09152444220644429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030796830059639013,0.0,0.0,0.052558324858985234,0.07793680497925896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518063083190568,0.051150396821256404,0.14568166566561608,0.23961764195359173,0.09380624115477805
2012-11-19,0.17262794300408169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433765267988777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15898917655165934,0.020579437708565244,0.15417698095084648,0.23650017463604242,0.11941318349190289
2012-11-20,0.05247706483386541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012359679084088365,0.0,0.0,0.0,0.19019109339604798,0.0,0.0,0.037455982068968295,0.01370156388066919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18092105770547093,0.024773539015182963,0.1631389381505606,0.2165290738933875,0.10845200797175879
2012-11-21,0.1306220744401322,0.0,0.013400782770374903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065212568007282,0.0,0.0,0.07726465224471184,0.03042841280080194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21567897627535237,0.09754299147674245,0.1493043585242029,0.1982637050772568,0.03684192071035177
2012-11-22,0.0,0.0,0.132474361784921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15306744318764953,0.0,0.0,0.0,0.0,0.0,0.029193906520995776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22193970441822586,0.08695195377772107,0.14838375431579068,0.2027985214225735,0.025190354572122615
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.012802685227521482,0.0,0.0,0.0,0.0,0.0,0.0,0.01461350670450668,0.0,0.0,0.0,0.0,0.0,0.2976239066239414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330245584253521,0.15687506245529884,0.1591200421753849,0.21993620111957438,0.04480286680914796
2012-11-24,0.10919936114266804,0.0,0.03588160393644561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015187751389964746,0.0,0.01236174100612624,0.0,0.0,0.04908407550528515,0.16196186833847237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20203453872926816,0.06228222752866095,0.17002417798482636,0.24572759355900994,0.02043611868313423
2012-11-25,0.04638345536573165,0.0,0.07033831105153045,0.0,0.0,0.011418699757723255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035071550156097475,0.1157229947128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10379613174991176,0.2525327503103118,0.1342621988928068,0.166999391282776,0.0634745167202581
2012-11-26,0.0,0.0,0.15178903643391098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015136733632839487,0.1795352588812903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15436301355443752,0.11414496301587045,0.12636326044104387,0.22474594899468628,0.04035357727735605
2012-11-27,0.0,0.0,0.013756486503624377,0.0,0.0,0.021110412328803913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344076210430201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906166255006727,0.0776818381352919,0.1612416641835159,0.23893783218176515,0.01959671901349749
2012-11-28,0.08212363306714636,0.0,0.027630779224205194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812474514567363,0.0,0.03950977384019731,0.0,0.12018913965977167,0.0,0.0,0.013190166598523387,0.013471014609119349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14679498774052308,0.1334285897599898,0.1624588432383664,0.2109215141649706,0.046622644241600425
2012-11-29,0.02647832010166269,0.0,0.028933531221675763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992896657724923,0.0,0.1021945081707157,0.0,0.0,0.026819669213292912,0.10392649236237704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20761487418384175,0.04727162236352464,0.15376712311787333,0.23047191957365845,0.04124359287178855
2012-11-30,0.0,0.0,0.08591447367068089,0.0,0.0,0.0313388389318986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20651204018317978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19020037493772468,0.11291430523974348,0.1416111000660669,0.20818382523921627,0.02332504173148937
2012-12-01,0.06411052225084608,0.0,0.05700838690289393,0.0,0.0,0.012183971485911856,0.0,0.0,0.0,0.0,0.0,0.0,0.0601118476571643,0.0,0.0,0.0,0.0,0.03900005161955273,0.08693458987255716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18106760291653257,0.1125516189397736,0.13939687232543835,0.23201500640991243,0.03825297998398356
2012-12-02,0.05808515824792104,0.0,0.0,0.0,0.0,0.025084624381208998,0.0,0.0,0.0,0.0,0.0,0.0,0.09851029242002259,0.0,0.0,0.0,0.0,0.024288133587826527,0.0814747703838805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22741026539342332,0.12348076827393832,0.1385716916650252,0.1995594221965796,0.02353487345017394
2012-12-03,0.022823927360787144,0.0,0.027039672658047118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10824181043548485,0.0,0.07323714202419787,0.0,0.0,0.04447867491711444,0.024205670423592923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22147521166682593,0.07651897487417687,0.15717372213238737,0.21604047029196574,0.028764723215419712
2012-12-04,0.04825498512824337,0.0,0.0335975134345328,0.024738720467564534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08370448819510261,0.0,0.0,0.0,0.0,0.06750912204218107,0.02256877151830489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20614262280029103,0.12015425115678369,0.16187448975629723,0.1957322560200406,0.03572277948065824
2012-12-05,0.0567972432959484,0.0,0.04985362705330678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08322048769158542,0.0,0.0,0.0,0.09750454746929778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19694871104250466,0.10853690992317655,0.16735420043074078,0.1994195537432103,0.04036471935022933
2012-12-06,0.021382164867372783,0.010744371695074787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06216901609516932,0.0,0.0,0.012426608915811904,0.06661176536996043,0.0,0.0,0.09918252959839524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21276061258294232,0.12111393756081858,0.16269239860442095,0.1802164239271323,0.05070017078290142
2012-12-07,0.05251734696167262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26947806177285016,0.0,0.0,0.010721344913615233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17003515696968163,0.05432608062392353,0.16433836538213245,0.23052511069965578,0.06931292729767875
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014081758708386724,0.0,0.0,0.0,0.0,0.06666891468320307,0.010247782707645293,0.2473513019219429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19857491972137079,0.05666797955057732,0.1640012779967446,0.22121175890067132,0.04601617077462936
2012-12-09,0.15458665082078968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13195434855796664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22201393357280533,0.13523703891741545,0.15822522100719358,0.15053338376634506,0.047449423357484206
