datetime,Toronto_broken clouds,Toronto_drizzle,Toronto_few clouds,Toronto_fog,Toronto_freezing rain,Toronto_haze,Toronto_heavy intensity rain,Toronto_heavy intensity shower rain,Toronto_heavy shower snow,Toronto_heavy snow,Toronto_light intensity drizzle,Toronto_light intensity drizzle rain,Toronto_light intensity shower rain,Toronto_light rain,Toronto_light rain and snow,Toronto_light shower sleet,Toronto_light shower snow,Toronto_light snow,Toronto_mist,Toronto_moderate rain,Toronto_overcast clouds,Toronto_proximity shower rain,Toronto_proximity thunderstorm,Toronto_rain and snow,Toronto_scattered clouds,Toronto_shower rain,Toronto_shower snow,Toronto_sky is clear,Toronto_snow,Toronto_squalls,Toronto_thunderstorm,Toronto_thunderstorm with heavy rain,Toronto_thunderstorm with light rain,Toronto_thunderstorm with rain,Toronto_very heavy rain,Toronto_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-06-22,0.0,0.0,0.011879737518026299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04328990496561369,0.0,0.0,0.0,0.0,0.0,0.04145842442378175,0.0,0.0,0.0,0.0,0.012163162515168323,0.0,0.0,0.1707037477295372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945792790085253,0.09987789697616761,0.20294616402787133,0.20809886980334724,0.015002813031961227
2013-06-23,0.04357139345768337,0.0,0.0366534566994636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01013525000434998,0.06233285676865002,0.0,0.0,0.0,0.0,0.0,0.0,0.03367261690718563,0.0,0.0,0.0,0.07126756470017732,0.0,0.0,0.011581222234230403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19110655586982198,0.11914170058869161,0.208589194431556,0.18890074781107694,0.02304744052711312
2013-06-24,0.031091271167792933,0.0,0.033694189224790144,0.0,0.0,0.01106104122962955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04407659325078356,0.0,0.0,0.0,0.0,0.10455440049216948,0.0,0.010060330950425885,0.0,0.0,0.0,0.0,0.0,0.0,0.010464984937048187,0.0,0.0,0.0,0.0,0.0,0.010542394021782286,0.0,0.0,0.19866506393189923,0.14725232736139868,0.2104598075160493,0.17064444218775396,0.01743315372847683
2013-06-25,0.05417478959644812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05738360067127051,0.0,0.0,0.0,0.0,0.0426905249895268,0.0,0.06480153936433235,0.0,0.0,0.0,0.03307480693540284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012608535368151734,0.0,0.0,0.0,0.1671008185829741,0.14460667130655097,0.23129084785570483,0.17228623022862707,0.019981635101010694
2013-06-26,0.0,0.0,0.044554509175844026,0.0,0.0,0.011143922094316852,0.0,0.0,0.0,0.0,0.0,0.0,0.02067207571542939,0.0,0.0,0.0,0.0,0.0,0.07471889584605983,0.022520569936864618,0.0,0.0,0.0,0.0,0.0231061478250293,0.0,0.0,0.06468050149984113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914675971411539,0.1488965586757355,0.2187493633724027,0.16321466937085224,0.016275189346470483
2013-06-27,0.041935033421476975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011672601084572581,0.10297625078956334,0.0,0.0,0.0,0.0,0.05151226881589655,0.010436839228434488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04403124980903628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18902601241241188,0.15322847712510526,0.21918821058076024,0.1591339722947782,0.016859084437964238
2013-06-28,0.03554442881845667,0.0,0.012251054780515672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669471135887744,0.0,0.08322909390066847,0.0,0.0,0.0,0.0,0.0,0.0,0.06503258545388363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179588300294795,0.11792984008609995,0.2159818977809477,0.16142412816502966,0.013953429626041297
2013-06-29,0.0,0.0,0.03704928205993951,0.0,0.0,0.0,0.023347774814673938,0.0,0.0,0.0,0.0,0.0,0.012860989056534546,0.023301177225823578,0.0,0.0,0.0,0.0,0.17687307289171425,0.011046647809429287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508955518004149,0.0625946599831223,0.2155039471716812,0.15899879924075522,0.027528097945911264
2013-06-30,0.08774236206105801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778464587861792,0.0,0.0,0.0,0.0,0.0,0.024786589022610366,0.03412326090148614,0.0,0.0,0.0,0.05492038207190955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23028602214572855,0.1366521558774004,0.19963386364851987,0.14630035640217562,0.017770361990493578
2013-07-01,0.023688429387222574,0.0,0.0717648109730493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046256188958395485,0.0,0.0,0.0,0.09435199638956036,0.0,0.0,0.04052766386537487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040772620200018,0.12381053899522781,0.20730539525667144,0.16538633730690422,0.02283137684759211
2013-07-02,0.03654159350729051,0.0,0.024211503774103527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18304297761875765,0.0,0.0,0.0,0.04352661011865542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20441679352143027,0.061319154416577815,0.21285418577492565,0.18057155694621949,0.053515624322039684
2013-07-03,0.04735018553952908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135802488427445,0.0,0.0,0.0,0.0,0.0,0.0,0.09216244518052606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23245810320127905,0.05090387876240379,0.19840517900619323,0.18060094061419737,0.06231677926842647
2013-07-04,0.02255251029781351,0.0,0.011105508909328592,0.0,0.0,0.045845472610865384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01132682863015755,0.0,0.0,0.0,0.0,0.03353036025309259,0.0,0.08081159078160392,0.0,0.0,0.0,0.06735745956436447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23767769236703581,0.06409341767656816,0.20694608552946006,0.1842308846551044,0.03452218872460553
2013-07-05,0.03343314125102816,0.0,0.022211017818657183,0.0,0.0,0.0,0.0,0.010857848465531424,0.0,0.0,0.0,0.0,0.010861469074971238,0.011094100492812323,0.0,0.0,0.0,0.0,0.06524934294002253,0.02043722252980418,0.04487643757028837,0.0,0.0,0.0,0.033388216999778376,0.0,0.0,0.0111055856625099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22652605813703527,0.09362367478083455,0.2124237499756105,0.18261822031282546,0.02129391398829057
2013-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01001845019780391,0.030900538645206713,0.0,0.0,0.0,0.0,0.07531074254147921,0.02078371653556572,0.0,0.0,0.0,0.0,0.0526061819458406,0.0,0.0,0.055900238194044126,0.0,0.0,0.011291764323748574,0.0,0.0,0.0,0.0,0.0,0.2148869570143285,0.13322067954535166,0.20771069618995264,0.17662211864910402,0.010747916217574337
2013-07-07,0.07359521170966915,0.0,0.010140439063442886,0.0,0.0,0.02240029125657526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020519222836922733,0.0,0.0,0.0,0.0,0.08131206113583893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04446085860158574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20525475035414562,0.14451367144145222,0.2053677572823375,0.1732175160240793,0.019218220293950688
2013-07-08,0.0098926093776771,0.0,0.0,0.0,0.0,0.0,0.0,0.010950508315033526,0.0,0.0,0.0,0.0,0.02223368220869196,0.03325187274219992,0.0,0.0,0.0,0.0,0.06361031914960791,0.02032504666963253,0.010204196843289841,0.010921285159448403,0.008998804688993004,0.0,0.04187518656911778,0.0,0.0,0.021479273978899094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212535417607341,0.1333731470445165,0.20892769089556318,0.16762196110046243,0.023798997649525838
2013-07-09,0.0,0.0,0.02249177537807534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020121761952245742,0.0,0.0,0.0,0.0,0.0,0.05937576842988812,0.02138615880701554,0.01000067516918648,0.0,0.010436227466466783,0.0,0.009932327404743235,0.0,0.0,0.09279922158648879,0.0,0.0,0.0,0.01003091010435656,0.0,0.0,0.0,0.0,0.2167389035507734,0.1321468388033797,0.20778355426290193,0.1705389204086173,0.016216956675861035
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010963196984106874,0.09937270199067023,0.0,0.0,0.0,0.0,0.10724743308094602,0.0,0.021484324198140708,0.0,0.0,0.0,0.010868898847388293,0.009915067804584453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23402722495268924,0.11401621628563406,0.20613484820124595,0.1716443847885287,0.014325702866065507
2013-07-11,0.04420189092854493,0.0,0.033448760804876965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01040295322013897,0.04402878314156541,0.0,0.0,0.0,0.0,0.0649562199902664,0.011394790024637698,0.04346954007233078,0.0,0.0,0.0,0.01108397638883678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079454529360835,0.13058452893441475,0.2212294507807985,0.15852064536873262,0.01873300740877266
2013-07-12,0.03289758377212836,0.0,0.06533354385412607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02080972478762246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010792248209559452,0.0,0.0,0.13105596654519938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16614469281473995,0.1845344182225764,0.19977332096315928,0.16558452677483412,0.023073974056054502
2013-07-13,0.0,0.0,0.03378761146048845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052360618143757455,0.0,0.0,0.1905914028934527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857961915483474,0.11650928394784021,0.21196215725180398,0.19077416886316192,0.01821856589114786
2013-07-14,0.0,0.0,0.06846217560023526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05888712216172972,0.0,0.0,0.1557412184585377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18790096403534529,0.08663449580528841,0.2235180200085806,0.20251236193873912,0.01634364199154392
2013-07-15,0.0,0.0,0.022139861470925403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03304324357578007,0.0,0.0,0.2237889025507149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19719466040207093,0.06607709302037267,0.2305238786301412,0.21052413881778054,0.0167082215322143
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26208678871709873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17178567849793966,0.1365796748558846,0.22862323119044703,0.19075672449124922,0.010167902247380746
2013-07-17,0.0,0.0,0.01074701020379524,0.0,0.0,0.011322638090139107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023816058879479584,0.0,0.0,0.22123847381067763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634429851825118,0.14616647651080084,0.23762468599425668,0.19337085216365094,0.009369505828948767
2013-07-18,0.0,0.0,0.07142580145020874,0.0,0.0,0.022128378801792987,0.0101834662609633,0.0,0.0,0.0,0.0,0.0,0.0,0.01093344288249079,0.0,0.0,0.0,0.0,0.0,0.041781736004259225,0.0,0.0,0.0,0.0,0.032225611596228367,0.0,0.0,0.061733471622287095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15405519907086823,0.16358042626072525,0.22776673455517374,0.17633862426194358,0.02784710723305867
2013-07-19,0.0101317035691021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074097978700073,0.0,0.0,0.0,0.0,0.0,0.022009559711207282,0.0,0.0,0.0,0.0,0.08611767401703822,0.0,0.0,0.11877946011568392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14917034055985146,0.16975722821697106,0.23365693399607043,0.17254078830490446,0.01709533172217034
2013-07-20,0.033635381605483176,0.0,0.032437848512322974,0.0,0.0,0.0,0.010645214837899096,0.0,0.0,0.0,0.0,0.0,0.0,0.012028573698123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010149296441975117,0.0,0.02157896762996529,0.0,0.0,0.13206598999288613,0.0,0.0,0.0,0.0,0.0,0.010706722343185359,0.0,0.0,0.16134791361430442,0.16204990703464764,0.23806695912325007,0.15876867132252154,0.01651855384343599
2013-07-21,0.033831554396243434,0.0,0.03380109791486855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010012109858319693,0.03173344992000308,0.0,0.0,0.0,0.0,0.0,0.03172563904252249,0.0,0.0,0.010170685792414112,0.0,0.0,0.0,0.0,0.08040103211112583,0.0,0.0,0.012864141832265232,0.0,0.020573746954214243,0.0,0.0,0.0,0.17027292347008757,0.15703823359772176,0.21744576246469313,0.15762260236671236,0.03250702027880852
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037748696396577824,0.0,0.0,0.0,0.0,0.0,0.0,0.1078487777902503,0.0,0.0,0.0,0.03907975753839563,0.0,0.0,0.10512227789439992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16742930214009333,0.12272675745600858,0.220197560182566,0.1884385895681385,0.011408281033569943
2013-07-23,0.03824862973748836,0.0,0.08520481234280108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02457617073826836,0.0,0.0,0.14445558730721167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21531643156185276,0.06875519400312304,0.21960063968111523,0.18970871904042808,0.014133815587711358
2013-07-24,0.0,0.0,0.01156632613325482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010663710486054011,0.0,0.0,0.0,0.0,0.0,0.022681050370726985,0.0,0.0,0.012068419776632021,0.0,0.05841890323124605,0.0,0.0,0.16741840269955077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105684556916375,0.10046752431591333,0.2195116765623887,0.16609034022485153,0.02054519050774426
2013-07-25,0.0,0.0,0.03283613654905116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02165460170868173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21436733531930482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15167131845939863,0.19569095146931548,0.19160036554868876,0.16722731731321416,0.024951973632345237
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27917326316841523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17016859708992516,0.14085804151616907,0.2032685266862677,0.19169573174519514,0.014835839794027755
2013-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28379983218899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18359518141776776,0.11534828552997849,0.21063797367559942,0.19480692368131983,0.011811803506344497
2013-07-28,0.0,0.0,0.03575985589066239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460808348470726,0.0,0.0,0.0,0.0,0.0,0.010336277842999933,0.09324118142573558,0.0,0.0,0.0,0.035158111973537805,0.010358690864507735,0.0,0.060276240620129796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197361725662955,0.08316188248310734,0.20787274065976571,0.17982907029313655,0.029661691895414347
2013-07-29,0.0,0.0,0.031777147002143125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010496135905478009,0.010349212618050954,0.0,0.0,0.0,0.0,0.012676605950395372,0.042678956019465676,0.043519234968649206,0.0,0.0,0.0,0.0,0.0,0.0,0.12161066835177546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18789966023759755,0.13468148377695704,0.20450120739507383,0.16898968850370122,0.030819999270712526
2013-07-30,0.011414191166529421,0.0,0.04415817052528357,0.0,0.0,0.0,0.0098520992080536,0.0,0.0,0.0,0.0,0.0,0.022701366112563914,0.021829863956177153,0.0,0.0,0.0,0.0,0.0,0.010013839117752962,0.04400636096329034,0.0,0.0,0.0,0.0,0.0,0.0,0.10108752094527025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19303625625683232,0.1605435607006628,0.18591230778851817,0.17417883060854358,0.02126563265052184
2013-07-31,0.034716192023150856,0.0,0.044378227101488484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019741908731775715,0.0,0.0,0.0,0.0,0.0,0.0,0.011835019750150099,0.0,0.0,0.0,0.0,0.0,0.0,0.14460187739437183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000395100431277,0.16044617746745624,0.18504334567045336,0.17971277057308097,0.019484971244944686
2013-08-01,0.06223928688700461,0.0,0.06279448748390692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011199121148318414,0.03315765494539385,0.0,0.0,0.0,0.0,0.0,0.0,0.044871996890008405,0.0,0.0,0.0,0.02377518835143635,0.0,0.0,0.03119951165869329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20139772272114317,0.13696737928429945,0.19797594835911514,0.18614139146496056,0.008280310805719851
2013-08-02,0.020160194967986406,0.0,0.032123696441166166,0.0,0.0,0.0,0.024043075620235194,0.021112337611630394,0.0,0.0,0.0,0.0,0.0,0.044149323926355045,0.0,0.0,0.0,0.0,0.05715219069834232,0.01029449305842688,0.0,0.0,0.0,0.0,0.011120161314673407,0.0,0.0,0.0318463332300551,0.0,0.0,0.0,0.00998329719436807,0.0,0.0,0.0,0.0,0.2009776941972322,0.1494993861823132,0.19742007434031048,0.16412132292437823,0.02599641829252691
2013-08-03,0.0,0.0,0.03176231491025781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022295190784250615,0.010717390441207538,0.0,0.0,0.0,0.0,0.0,0.012240210678171362,0.0,0.0,0.01050807791328002,0.0,0.09964613383386083,0.0,0.0,0.06592907548203022,0.0,0.0,0.0,0.0,0.01177855714687112,0.0,0.0,0.0,0.17943260556348672,0.167996469831319,0.19762413358273254,0.164066849884221,0.02600298994831125
2013-08-04,0.0,0.0,0.06569935600958039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030231358680117,0.04160958941102418,0.0,0.0,0.0,0.0,0.0,0.020543181928978676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10837216446527176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685958723116412,0.19558337974797294,0.19178783892931672,0.16021349978170044,0.029029088908189598
2013-08-05,0.0,0.0,0.03436439011477617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22608634949870607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15577905170055692,0.19726942397955305,0.18921856322516387,0.17171207559711796,0.02557014588412604
2013-08-06,0.0,0.0,0.04726150869915172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07365110828747334,0.0,0.0,0.15262086884460815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15978087841152516,0.1686073944551839,0.19785225287057553,0.18553985464292563,0.014686133788556509
2013-08-07,0.01124823763487936,0.0,0.0474102351292324,0.0,0.0,0.011568142765683014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03268499667841326,0.0,0.0,0.1769499907928287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18677584481006818,0.11539188799045974,0.2105273461832973,0.189179945006113,0.018263373009025027
2013-08-08,0.09308557187650895,0.0,0.034959875279968446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011289245938143386,0.024011736451239746,0.0,0.0,0.0,0.0,0.0,0.05552690108436609,0.011204309266597892,0.0,0.0,0.0,0.03333542146402507,0.0,0.0,0.01218227712323216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22890065747759725,0.09753707527949834,0.2126284399549255,0.17894031960204035,0.00639816920185681
2013-08-09,0.010631278402436576,0.0,0.10058263323993051,0.0,0.0,0.0,0.010093406721205775,0.0,0.0,0.0,0.0,0.0,0.0,0.010140118674866984,0.0,0.0,0.0,0.0,0.024244176283806384,0.054710276002887026,0.02274800847505981,0.0,0.0,0.0,0.03151923515700329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298412955843607,0.11386092763104094,0.20741661492692817,0.16831014319372853,0.015901885706745264
2013-08-10,0.07327433008396321,0.0,0.022067703568605337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028191491841466937,0.0,0.0,0.0,0.0,0.0,0.0,0.03196879292386233,0.0,0.0,0.0,0.06717269843205527,0.0,0.0,0.0336053049153766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17310262914253738,0.18755836995654493,0.20186323604869919,0.16237318743487414,0.018822255652014657
2013-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718270065778554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12973920563017455,0.19930570440534875,0.20536491219918276,0.180213248462798,0.013549922724640513
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07135680931650501,0.0,0.0,0.20046800952726362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16376673662471952,0.16970509971106426,0.1962046231035546,0.18609611931793077,0.01240260239896221
2013-08-13,0.03533498253585924,0.0,0.11062315816831082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493700090220741,0.0,0.0,0.0,0.035235487925235766,0.0,0.0,0.0552811521653488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868517385317907,0.14562581385922158,0.2013325641433428,0.17899289669837593,0.015785205070306917
2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03165225410284156,0.0,0.0,0.0,0.0,0.010121705121638038,0.0,0.0,0.0,0.0,0.0,0.11805749597169536,0.0,0.0,0.08900811129359894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19355014720862548,0.18774585130047827,0.18218005916005417,0.1554375826878948,0.03224679315317341
2013-08-15,0.010225944947694278,0.0,0.06098044880202232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01116073453688181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333882663271841,0.0,0.0,0.12672067052125968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784014794963126,0.19746379186538807,0.1749161452453167,0.16579901073089742,0.03099294722150868
2013-08-16,0.0,0.0,0.04148410476394474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20421869468813805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19042446953997516,0.1875253923189504,0.1777612569267173,0.16136429401741267,0.03722178774486169
2013-08-17,0.0,0.0,0.033290408839927385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434706378765563,0.0,0.0,0.17933009185587925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938431195634183,0.17424718684149318,0.18566527960537063,0.1711684607417854,0.0189848146755695
2013-08-18,0.0,0.0,0.01160961243445325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569294206844061,0.0,0.0,0.20810277937073188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19750235275026407,0.11041253796509341,0.20746896843465254,0.19712615648112466,0.01208465049523961
2013-08-19,0.0,0.0,0.14209419313175284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07225150790234813,0.0,0.0,0.0706303452828139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20981013945558244,0.07506025603386556,0.21476594011229466,0.20422866140775328,0.011158956673589201
2013-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02201720438831149,0.0,0.0,0.2427861105554461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17320411313692127,0.1539228025747533,0.209292595007227,0.17974296946452084,0.019034204872820024
2013-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020956025158064672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487527781078643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15318821373683492,0.16095632995876957,0.21923335829392712,0.18225259114796044,0.014660703596578928
