datetime,Phoenix_broken clouds,Phoenix_drizzle,Phoenix_dust,Phoenix_few clouds,Phoenix_fog,Phoenix_haze,Phoenix_heavy intensity rain,Phoenix_heavy snow,Phoenix_light intensity drizzle,Phoenix_light intensity shower rain,Phoenix_light rain,Phoenix_mist,Phoenix_moderate rain,Phoenix_overcast clouds,Phoenix_proximity sand/dust whirls,Phoenix_proximity shower rain,Phoenix_proximity thunderstorm,Phoenix_scattered clouds,Phoenix_shower rain,Phoenix_sky is clear,Phoenix_smoke,Phoenix_thunderstorm,Phoenix_thunderstorm with heavy rain,Phoenix_thunderstorm with light rain,Phoenix_thunderstorm with rain,Phoenix_very heavy rain,Phoenix_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-10-07,0.0,0.0,0.0,0.014012608164606172,0.0,0.0,0.029660642764651145,0.0,0.0,0.0,0.0,0.0,0.027525256436409445,0.0,0.0,0.0,0.0,0.12367983860743431,0.0,0.14734059143407557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737407907223064,0.1673728158880067,0.19096243262499377,0.21886071379256689,0.006844309564949583
2013-10-08,0.05702815557195121,0.0,0.0,0.015447683880294697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044485604137947284,0.0,0.23752827266507107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07770244897100889,0.13743754240858938,0.19412575534061952,0.22678237045660563,0.009462166567912303
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013392098386330596,0.0,0.0,0.0,0.08942861093466986,0.0,0.2512691287098677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667830600940933,0.16720468089501803,0.19694697924540192,0.19675254044253956,0.0182229012920791
2013-10-10,0.0,0.0,0.02702995634642438,0.04035948806402637,0.0,0.0,0.0,0.0,0.0,0.0,0.036045322393416186,0.0,0.039664605151669335,0.16200719299280067,0.0,0.0,0.0,0.0,0.0,0.015930818332980882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12544825971177737,0.20164461976126877,0.15328767389521059,0.18389443460813637,0.014687628742289079
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36400986628407334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15847626135256734,0.08684980601406168,0.15515833378386323,0.2278782017746013,0.007627530790833081
2013-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32600434415215424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14603506617422224,0.15052810542280443,0.15035274228552373,0.22118062522181425,0.005899116743481068
2013-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282139801404012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320287363239334,0.1513334090445169,0.1589678483770481,0.22390168521348974,0.005554340900610663
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31808874561891304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14457051425802223,0.15415237373269172,0.1599623848983679,0.21660974286040988,0.006616238631595199
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.03844665252867469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027849217569541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075412170535328,0.14721546341105612,0.16651185503924165,0.22955418899302119,0.00794570121751948
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436162516757327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11550301658691105,0.13897013983606818,0.15897593429877108,0.2355163066674449,0.007418350935072114
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30993543095238907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10262910837039446,0.2252316932669103,0.1453771845845322,0.21146018507004896,0.005366397755724952
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33730166676874135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131161578327946,0.15767626211256405,0.16103044818710058,0.22552977734575366,0.00534568775304571
2013-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820560948141694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842981794971356,0.08228833384331515,0.17575599607888678,0.250056052607321,0.011413704706594004
2013-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566505798310175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11705863222497483,0.14433085035390122,0.16275435276690028,0.21208819731281967,0.007117387510386535
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33527663366037935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08748845638430247,0.1996951534431366,0.1499765142164726,0.22093234912680623,0.006630893168902739
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242949809718589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06129196244423285,0.23200220198431656,0.17098706209261338,0.20435796258820624,0.007065829918772057
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330983676257331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06567405156705385,0.20172224510217562,0.17201881202630312,0.22054697435319817,0.006939549325536106
2013-10-24,0.02898577072419453,0.0,0.0,0.027844995396945484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705529123439446,0.0,0.19580192750137837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499139409868902,0.23031069585561326,0.16702643689715171,0.2077528337244483,0.006733033457634645
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144367693323754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371869824034874,0.23594409530863528,0.1571473345051839,0.2113053636431715,0.007447738970285143
2013-10-26,0.0,0.0,0.0,0.025455127384139655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29485413821653317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07632665573697696,0.22655464725786598,0.16002398662846476,0.21104456134285346,0.005740883433166002
2013-10-27,0.0,0.0,0.0,0.04641941676320827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947115418942477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609844011643398,0.13944192953283432,0.16765561690522393,0.23740555735798693,0.008267497430064859
2013-10-28,0.0,0.0,0.0,0.026040409837030338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013075235022234349,0.0,0.28077468464629146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208439511967682,0.17892753945186854,0.1373665026578784,0.22809444934881407,0.01487722783911463
2013-10-29,0.012766414456153815,0.0,0.0,0.07766316200514344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06472578518600931,0.0,0.1494446993090448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15913281992603842,0.18243127865623052,0.11894049911999001,0.22263329332303897,0.01226204801835072
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012259561384190295,0.0,0.3018043740942968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18201527804707682,0.1603060618702649,0.10117136689892293,0.23377960875710255,0.00866374894814574
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33516905816542913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685685020715227,0.12922637395594275,0.10427269227746612,0.25521021956050477,0.007553153969134561
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389262401128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025890285612858,0.1306495486863001,0.1135898139973584,0.25951453101166655,0.007060963335684619
2013-11-02,0.0,0.0,0.0,0.047049762239412374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07338091049089668,0.0,0.24366874578305986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13021293042180263,0.08897687245346704,0.13168140631991346,0.27404798478328657,0.010981387508161347
2013-11-03,0.06807718975702766,0.0,0.0,0.06861568212104437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06935962201347123,0.0,0.12182298443731464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13614598956052157,0.15786298751508712,0.13171620861089467,0.23673848886942503,0.009660847115213677
2013-11-04,0.02641408638387786,0.0,0.0,0.042276048159741945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014064642939273612,0.0,0.2534427863831176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334825271121376,0.16122412515626064,0.12261065125122107,0.23804997223083565,0.008435160383533974
2013-11-05,0.06589734242860813,0.0,0.0,0.05634531824134457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039570402807428566,0.0,0.0,0.0,0.04037190403005117,0.0,0.13455494127012965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19724027146270118,0.07659754207249071,0.1332261944064427,0.24620305291606223,0.00999303036474111
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35136299981103486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09161193002077152,0.16545380861020992,0.13516087613311645,0.24800586863797688,0.00840451678689034
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224724743021169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664656996494314,0.21536697137748032,0.14825628214953773,0.22985172679186147,0.00740597541406042
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927569901084824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10063069066309921,0.260260162855878,0.13870961743623852,0.2020790441280592,0.005563494808242715
2013-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28042543289749083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670650192024555,0.25322905216968733,0.13125134895535573,0.19279747888646978,0.005590185170750796
2013-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28720787864686187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12481191670378221,0.25393954241692235,0.13652670465577554,0.1915304601048484,0.005983497471809623
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054569761159353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08391796566360288,0.2644749350080788,0.15295169093802766,0.18683474527194002,0.006363687002415319
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163638379840488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614948990229072,0.26091616838337933,0.1735886168590998,0.19639097357984703,0.00659091329133435
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131736933875718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738565309895488,0.2323586279137626,0.17595011217210332,0.19721612845289357,0.00744490708411986
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29800190641734864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11398701283061446,0.2547735529996293,0.14756463743374945,0.1794645172682967,0.006208373050361429
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089927238930627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140028011230558,0.24014899840496537,0.14694606117984296,0.17546914816536155,0.007042788244461833
2013-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02423382970510499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26850091929836467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628971147627055,0.2417272194977255,0.137131315411843,0.1654635206698266,0.006653483940864649
2013-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29689979919415255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12933931269486473,0.2649700397052034,0.13701949439372296,0.16530902876673984,0.006462325245316523
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048333990896927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811915087857435,0.2685187962750832,0.1726596120534872,0.16644598798162477,0.006350695814368598
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959149075791843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14056415353498836,0.24965038291644867,0.130052360739959,0.17765330132152,0.006164893907899673
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904994414458383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437690065513353,0.26225644019415956,0.12797107280639025,0.1694519673054883,0.006052071696788297
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889455693630803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15566786890044404,0.2608536390083364,0.11889848858706288,0.1696147347793455,0.00601969936173084
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.011045924162537323,0.0,0.0,0.0,0.08882981902770426,0.06942913973098018,0.02212740495995839,0.0,0.0,0.0,0.0,0.0,0.0,0.0811365584434011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221671501876358,0.23352420420895026,0.10539887352275167,0.16036372019176157,0.005977205564319439
2013-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01101023712956308,0.0,0.044040814220212054,0.0770351557284115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490346105331345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22335382341721163,0.2285883056006495,0.09618945106524972,0.16910813369931613,0.005770618086072918
2013-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022400100737090783,0.0,0.022482122875244332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23289244138435553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973691428702045,0.2507687947886791,0.09366120110593189,0.17463922405106283,0.005786972187431055
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28094563137140754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135835321633843,0.2516696558617039,0.08988971313627798,0.18028361242736782,0.005853033986904323
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910219818002249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139561210887197,0.2391585657870606,0.10269073302245015,0.18967014932722104,0.006062957954171353
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32401766602612436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797764615670042,0.23758280952140798,0.12887629716752239,0.20479521308603388,0.0067503680422109245
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141521185452098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09041311753438391,0.27486819783265587,0.12100795000371285,0.19301378028101232,0.006544835803025204
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30171053641376716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12869071877259633,0.258950923246269,0.11464795439341997,0.18971423099866072,0.006285636175286814
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870102159859084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16281758876462357,0.252864434472475,0.1096072086723034,0.18172117260498322,0.0059793794997064255
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809818915778796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174469874322664,0.2536642076744747,0.10645277313316097,0.17857746388394824,0.005853789407872492
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28605237323327903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18216972967636258,0.2400201511743065,0.10387770706766215,0.1822265277638011,0.005653511084588576
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987200143364926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696324931110382,0.23741934627909386,0.11228433609227412,0.1754102533030969,0.00653355687800439
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.012503242391102834,0.0,0.0,0.0,0.0,0.038560380779835694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24855652990706664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299789766436575,0.2545741404523206,0.11349220882947819,0.17309834229233623,0.006217257683494063
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105248070736834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13843586564073976,0.2703952672508945,0.08767979280415776,0.18649500041648948,0.006469266814035071
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31214040326818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008584272356544,0.2792717224982619,0.07264406983603548,0.19906407155369374,0.006793890120261735
2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164549955131642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15232372444555478,0.25533466087844786,0.06940162633461859,0.19925546335633446,0.007229529471880093
2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3098391443693134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443456446781877,0.2500527374046055,0.09839311380695999,0.19091437756657267,0.006454982174360697
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147718795383903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13403963632850116,0.26698891658002816,0.07380718351047937,0.20352089332436987,0.006871490718231073
2013-12-10,0.01847915356936167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31655796787147594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08073036186168024,0.26638060435286265,0.08853870950819043,0.22233326280641155,0.00697994003001745
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33006952418691826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08445597118380765,0.2565030201354593,0.10387345266422633,0.21928822731531292,0.005809804514275489
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013478955344210878,0.0,0.3259260669159125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798318724133996,0.20264857182857413,0.1379922002152457,0.23195765715267114,0.008164676129985967
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30636459192298987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246770734765394,0.26949052465270956,0.1001287815016222,0.19295643278107663,0.006382595665062289
2013-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30105944620572667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379979106659277,0.2653357589372748,0.09661955096874579,0.19298526265336613,0.006002070568958888
2013-12-15,0.0,0.0,0.0,0.013763184457813452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018754522915839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07398952132606577,0.28052954282601966,0.11381436399970753,0.20916539715699276,0.006862537941816891
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.025704319766657397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915091345468092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08899270546895732,0.25575529022912025,0.11871453068186166,0.21365474852755537,0.00566927077903879
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225290339901528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287365137326146,0.22431457733870871,0.12569768120721583,0.22893511038832345,0.005649945702337726
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379994311550049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08488907536577384,0.20280819312165022,0.13787973816249535,0.23088610469503745,0.005537457500038232
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34404349469409157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476636629267408,0.19949817964277194,0.1528599326604206,0.20903225632776978,0.009799770382271965
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019594880845862497,0.0,0.1557827489981894,0.039729171124156824,0.06752240288500694,0.0,0.0,0.0,0.0,0.0,0.0,0.04355070926328677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12668408198904327,0.22073495699543352,0.11469902791348795,0.20562673863434303,0.00607528135118977
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.010983529351178689,0.011618767795923404,0.0,0.0,0.0,0.10697600177020905,0.0,0.038969276218053926,0.0,0.0,0.0,0.0,0.0,0.0,0.1410476413337566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269242884780413,0.2566430256149344,0.0972722075905812,0.20225518900517334,0.007310072842148105
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05665073260939001,0.0,0.012893393286316083,0.0,0.0,0.0,0.0,0.0,0.0,0.23886859343357866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11787582181904878,0.2624065470001739,0.08984626307551459,0.21594907243649067,0.005509576339487256
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024052578537223614,0.0,0.03476374088822925,0.0,0.0,0.0,0.0,0.0,0.0,0.14646590472476104,0.0,0.0,0.0,0.0,0.0,0.10453122208875337,0.0,0.09821598482273224,0.26228346534491287,0.09640688942502301,0.22717667077609116,0.00610354339227338
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.024823154438152268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27854302017860255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103158323679822,0.27863816367063593,0.10358919690433276,0.2181540822832864,0.005220799288191822
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.012069480766344606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31597334553951195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245416739729614,0.2085521390256707,0.11801549251618311,0.235025928564255,0.007909446190738438
