datetime,Jerusalem_broken clouds,Jerusalem_drizzle,Jerusalem_dust,Jerusalem_few clouds,Jerusalem_fog,Jerusalem_haze,Jerusalem_heavy intensity rain,Jerusalem_heavy intensity shower rain,Jerusalem_heavy thunderstorm,Jerusalem_light rain,Jerusalem_mist,Jerusalem_moderate rain,Jerusalem_overcast clouds,Jerusalem_proximity thunderstorm,Jerusalem_ragged shower rain,Jerusalem_scattered clouds,Jerusalem_shower rain,Jerusalem_sky is clear,Jerusalem_smoke,Jerusalem_thunderstorm,Jerusalem_thunderstorm with heavy rain,Jerusalem_thunderstorm with light rain,Jerusalem_thunderstorm with rain,Jerusalem_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-11-16,0.07222543910967678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607811149244459,0.0,0.0,0.0,0.0,0.0,0.0,0.21192996008924872,0.05737022665593297,0.1943640682067875,0.08664934893859123,0.01667984207531688
2012-11-17,0.1263945184419344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162617615842434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370244068087376,0.1128922952278783,0.2086005846065487,0.0784713717449398,0.033677027713581706
2012-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903461330200481,0.0,0.0,0.2419573049113999,0.0,0.0,0.08489587769358592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13660724308905173,0.1720253304092789,0.2002440583520948,0.054629477295245976,0.020606094947337974
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586564930791996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09038597253972618,0.0,0.0,0.0,0.0,0.0,0.0,0.19039673836549856,0.21631255752965528,0.1707613432663855,0.04710200984509987,0.00917572914571459
2012-11-20,0.07957717381677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500131814984224,0.0,0.0,0.0,0.0,0.0,0.06561479364318391,0.0,0.08842480354669584,0.0,0.0,0.0,0.0,0.0,0.0,0.20807946717581274,0.2533035678984246,0.14398299506981213,0.05721985472237646,0.008796025977077215
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09186071110045747,0.0,0.2454130698795323,0.0,0.0,0.0,0.0,0.0,0.0,0.2255589872708195,0.22788809023881296,0.13923339930864895,0.0650527568735929,0.004992985328135935
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09182202105857429,0.0,0.3142521097327872,0.0,0.0,0.0,0.0,0.0,0.0,0.23978509819637925,0.10774901999716129,0.17212059583758163,0.06619366875126184,0.008077486426254565
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26523428298552415,0.0,0.0,0.0,0.0,0.0,0.128550829482004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432572393587504,0.15273360587093435,0.1588825631538925,0.04592853459816962,0.005412944550724982
2012-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312818015168984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25675740471434016,0.22445812529544848,0.12597464532332683,0.04294950215857499,0.018578520991411104
2012-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223898195252543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24259969601196407,0.24857314706030242,0.12192711482427487,0.05219334535760272,0.012316877220601577
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18756814016837645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14052650989396717,0.0,0.0,0.0,0.0,0.0,0.0,0.2329721852225648,0.25994116315756854,0.12034404019232947,0.053330958028601966,0.0053170033365916095
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07907574924965755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381100298774993,0.0,0.0,0.0,0.0,0.0,0.0,0.2227912215165109,0.27953201604358263,0.11486857614926345,0.06064710228351202,0.00497530487997417
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35479466629169515,0.0,0.0,0.0,0.0,0.0,0.0,0.23057897963817686,0.20238524672462377,0.13298832419012308,0.07434972666988358,0.004903056485497649
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43271988304574,0.0,0.0,0.0,0.0,0.0,0.0,0.2094341846640774,0.07692887163545008,0.17216079267303389,0.09355866330847616,0.015197604673222419
2012-11-30,0.11104645290264563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987136247564825,0.0,0.2369752769799313,0.0,0.0,0.0,0.0,0.0,0.0,0.15707784247562304,0.1042389224310513,0.17923660255983853,0.09222327311027116,0.02048800478415665
2012-12-01,0.12881538479528065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714237075895512,0.0,0.0,0.0,0.0,0.20340317717511558,0.0,0.0,0.0,0.0,0.0,0.0,0.17318294844118517,0.1031064119187337,0.17949252915877192,0.09107516370535414,0.013782014046603818
2012-12-02,0.0,0.0,0.0,0.11712871266357665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08933577902236291,0.0,0.0,0.0,0.0,0.22874204985276594,0.0,0.0,0.0,0.0,0.0,0.0,0.18536635959009876,0.09096808760941542,0.18457517447175342,0.09284974300164572,0.011034093788381215
2012-12-03,0.0,0.0,0.0,0.08813348079145894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12507009063130806,0.0,0.0,0.08323775313558865,0.0,0.11080273519515178,0.0,0.0,0.0,0.0,0.0,0.0,0.16598370625336276,0.15626844078895605,0.1749510873397152,0.08724160260418294,0.00831110326027566
2012-12-04,0.0,0.0,0.0,0.12338687310804253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18351549153521207,0.0,0.0,0.0,0.0,0.07879942873109096,0.0,0.0,0.0,0.0,0.0,0.0,0.18208783476748247,0.18361864707139144,0.16698656125810055,0.0680584277471538,0.013546735781526263
2012-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16650294444291425,0.0,0.07998881695044703,0.0,0.0,0.0,0.0,0.0,0.09455931447730914,0.0,0.0,0.0,0.0,0.0,0.0,0.22673911786539425,0.21903252005968507,0.13931466735033912,0.03201798118235994,0.04184463767155122
2012-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27069080232790627,0.0,0.0734752209937648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24225574489062499,0.23155962669993613,0.12256942780222174,0.03614133586048827,0.02330784142505779
2012-12-07,0.0,0.0,0.0,0.013029253101511281,0.0,0.0,0.0,0.0,0.0,0.08713573236894896,0.0,0.10286530939127071,0.0,0.0,0.0,0.0,0.0,0.15046959970665058,0.0,0.0,0.0,0.0,0.0,0.0,0.23860276952924156,0.19481057142170952,0.1259079258531219,0.058422866929975246,0.028755971697570215
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35386235146215367,0.0,0.0,0.0,0.0,0.0,0.0,0.20674450987683524,0.21750711144800952,0.13142425071150077,0.05659067728060236,0.033871099220898516
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812715862857306,0.0,0.0,0.08135411005572772,0.0,0.0,0.0,0.0,0.08448655922077486,0.0,0.0,0.0,0.0,0.0,0.0,0.25083722096833055,0.19847282925541906,0.1220281719690144,0.06661633697646978,0.014933185268533072
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30527243136319054,0.0,0.0,0.0,0.0,0.07645415985634198,0.0,0.0,0.0,0.0,0.0,0.0,0.228395655344477,0.17369285037618729,0.14272806563749238,0.06346063782553414,0.00999619959677676
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07161060936869254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28791881154359783,0.0,0.0,0.0,0.0,0.0,0.0,0.19819630284474243,0.2398345624529544,0.1281447139716462,0.03829217964985744,0.03600282016850915
2012-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386789539895587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22457819804049695,0.22674774583966475,0.11156747968277803,0.06213755984246972,0.03629006260503179
2012-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10139612419563064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25594891340267806,0.0,0.0,0.0,0.0,0.0,0.0,0.22679131211635906,0.20807353073792598,0.12238236392423447,0.07394965827263748,0.011458097350534378
2012-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16392304465644486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765599933714626,0.0,0.0,0.0,0.0,0.0,0.0,0.2432321352813063,0.2342495881499802,0.10670951134520124,0.07130485464686752,0.012924866583053628
2012-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15766368041098802,0.0,0.0,0.0,0.0,0.0,0.06387543815763547,0.0,0.0964714617437143,0.0,0.0,0.0,0.0,0.0,0.0,0.23708993553806187,0.24823327449015076,0.10087957646347324,0.08056416507179931,0.015222468124177055
2012-12-16,0.0,0.0,0.0,0.012775087631527094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07665052578916257,0.0,0.22340818439756902,0.0,0.0,0.0,0.0,0.0,0.0,0.21443682429476893,0.29422636498463994,0.09414796647438746,0.07475875841504806,0.009596288012897053
2012-12-17,0.0,0.0,0.0,0.07050502786822509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25462391944599905,0.0,0.0,0.0,0.0,0.0,0.0,0.22169805944511548,0.27427983342825035,0.0931799513137943,0.07715650981894448,0.008556698679671215
2012-12-18,0.08649577533641657,0.0,0.0,0.09870703901551513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766756657231683,0.0,0.0,0.0,0.0,0.09376953804792983,0.0,0.0,0.0,0.0,0.0,0.0,0.24494779396991503,0.20711406882242078,0.10880517092214236,0.07789240017407821,0.005592547988413801
2012-12-19,0.08316621684823065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073459320124356,0.0,0.0,0.09121014137101291,0.0,0.09960431210282873,0.0,0.0,0.0,0.0,0.0,0.0,0.19996948146932214,0.20496450580278558,0.13116156100580514,0.06766495408971802,0.014912895297861306
2012-12-20,0.1164327035875229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751223763351674,0.0,0.0,0.0,0.0,0.0,0.0,0.16518664826281512,0.21871675495116358,0.1409410359878807,0.054017044984709196,0.029583435890741198
2012-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825127898909953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19319280356565313,0.0,0.0,0.0,0.0,0.0,0.0,0.18544724637850554,0.2296979192686758,0.12089738049756647,0.025664226368425778,0.06258763403017795
2012-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488067178879201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24825215312524218,0.21874838385325393,0.09815612909264108,0.03782224063512467,0.04821437540581797
2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763336387174779,0.0,0.0,0.09823690113204854,0.0,0.0,0.0,0.0,0.08846620748337496,0.0,0.0,0.0,0.0,0.0,0.0,0.24969237235267064,0.1969535676793325,0.10486938586003425,0.06817412566830812,0.01727380110675313
