datetime,Los Angeles_broken clouds,Los Angeles_drizzle,Los Angeles_dust,Los Angeles_few clouds,Los Angeles_fog,Los Angeles_haze,Los Angeles_heavy intensity rain,Los Angeles_light intensity drizzle,Los Angeles_light intensity shower rain,Los Angeles_light rain,Los Angeles_mist,Los Angeles_moderate rain,Los Angeles_overcast clouds,Los Angeles_proximity shower rain,Los Angeles_proximity thunderstorm,Los Angeles_scattered clouds,Los Angeles_shower rain,Los Angeles_sky is clear,Los Angeles_smoke,Los Angeles_squalls,Los Angeles_thunderstorm,Los Angeles_thunderstorm with heavy rain,Los Angeles_thunderstorm with light rain,Los Angeles_thunderstorm with rain,Los Angeles_very heavy rain,Los Angeles_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026078193409177605,0.0,0.0,0.0,0.0,0.0,0.0,0.26082502482306585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2734503400567603,0.0,0.16198751589590232,0.2515768150667082,0.0
2012-10-02,0.0,0.0,0.0,0.0,0.0128664182618478,0.0,0.0,0.0,0.0,0.0,0.013049938794149367,0.0,0.0,0.0,0.0,0.0,0.0,0.2881292475634381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975315017888236,0.04117024231753555,0.18872226995468047,0.25190729215322466,0.006623089166300468
2012-10-03,0.0,0.0,0.0,0.0,0.014193869675979985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143111801755128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382239821746261,0.050053335790238185,0.21669218199853904,0.2576556929254329,0.008869757259671037
2012-10-04,0.0,0.0,0.0,0.0,0.039374751790021034,0.08127158279060598,0.0,0.0,0.0,0.0,0.06420632475147157,0.0,0.0,0.0,0.0,0.0,0.0,0.13670396138316906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073805471641306,0.01530026618067525,0.19417268282652553,0.25707236398653127,0.004517519126869699
2012-10-05,0.02784782838453623,0.0,0.0,0.023079707610884032,0.0,0.05577829349962383,0.0,0.0,0.0,0.0,0.040894329219199554,0.0,0.02360320549168521,0.0,0.0,0.022931301337965313,0.0,0.10861706511342656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20762734015489293,0.0919295249009579,0.16309050774208936,0.2505569709572385,0.01536354695715547
2012-10-06,0.013177237193405423,0.0,0.0,0.02561291823825863,0.0,0.013758709679273564,0.0,0.0,0.0,0.0,0.06674780557052197,0.0,0.012508941310457959,0.0,0.0,0.013146677276996156,0.0,0.16884644790317804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22958402648034884,0.02363480199647521,0.16642786568420678,0.2604464282283821,0.0061081404384953075
2012-10-07,0.0,0.0,0.0,0.01355746280819616,0.013262874493964382,0.013650544579704,0.0,0.0,0.0,0.0,0.040162996754193686,0.0,0.0,0.0,0.0,0.0,0.0,0.24793457534585508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24084798116444617,0.015426417753849564,0.17731837409949444,0.2624802927075582,0.0081685168811831
2012-10-08,0.0,0.0,0.0,0.013144092456530117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01243587258216289,0.0,0.29097224723209075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273942329758192,0.020152112127579152,0.17720415409211862,0.2535277802708725,0.005169508262826745
2012-10-09,0.0,0.0,0.0,0.0,0.0,0.02622995932842098,0.0,0.0,0.0,0.0,0.026456089986867586,0.0,0.0,0.0,0.0,0.013884972122062765,0.0,0.23725491595603518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22897127464732803,0.048661968691645845,0.16032791865550056,0.2455364152257622,0.012676485386376904
2012-10-10,0.014140951160822956,0.0,0.0,0.027836561783712844,0.0,0.014343943798937818,0.0,0.0,0.0,0.0,0.0,0.0,0.028080303669674612,0.0,0.0,0.014568508601882744,0.0,0.21483028894978562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21500544040041356,0.04519966077791949,0.1592234660044858,0.25297193802417056,0.013798936828194068
2012-10-11,0.024251673774993803,0.0,0.0,0.011964086582453579,0.0,0.014318525774027438,0.0,0.0,0.0,0.0,0.0,0.0,0.013537679987386544,0.0,0.0,0.06285339162301896,0.0,0.17095386004025526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18209219302146126,0.09932334442116103,0.15717936629377874,0.22667050483309317,0.03685537364837023
2012-10-12,0.013749991384921612,0.0,0.0,0.041441927864300496,0.0,0.0,0.0,0.0,0.0,0.055752208872436225,0.0,0.0121892312489687,0.0,0.0,0.0,0.01387855928728073,0.014026549662221548,0.14901198367760574,0.0,0.0,0.015348177641523535,0.0,0.0,0.013911237197343716,0.0,0.0,0.21405114582615756,0.0202920671244811,0.16008897280295173,0.264686441518525,0.011571505891282433
2012-10-13,0.08111837056102468,0.0,0.0,0.05473188629889297,0.013783719314394911,0.01377254583368072,0.0,0.0,0.0,0.0140876604139201,0.0,0.0,0.013993766511064385,0.0,0.0,0.055754738929702084,0.0,0.07938622706941773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20707688734681465,0.032326526715372006,0.1526557895607963,0.2651278506591665,0.016184030785752902
2012-10-14,0.010659007712655938,0.0,0.0,0.01353284468897025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010998504198294278,0.0,0.0,0.0,0.0,0.29087791070381847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20423477785586117,0.0246777154257959,0.1609822706784435,0.27775705789034416,0.0062799108458163645
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131699839718067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19132204739726058,0.05289569007303333,0.17162624490257494,0.2602197889566026,0.010766244698721875
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0155300833102357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31086682809471344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14086792279030086,0.07538780022700799,0.1958424884897132,0.258350675926093,0.019788309441785574
2012-10-17,0.0,0.0,0.0,0.010192788382794485,0.11166866369327026,0.02814881444070777,0.0,0.0,0.0,0.0,0.014146467582995786,0.0,0.0,0.0,0.0,0.0,0.0,0.18071880711403943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18970024697158794,0.06447285245883622,0.20099476029872676,0.26286412835915474,0.012519866586343723
2012-10-18,0.0,0.0,0.0,0.0,0.014036298275007776,0.04562662129792689,0.0,0.0,0.0,0.0,0.015192089796438215,0.0,0.0,0.0,0.0,0.0,0.0,0.2819013099161453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16600321749959637,0.0043490293873085515,0.22043075349563504,0.2664410126076496,0.0040381773120941765
2012-10-19,0.014278593568027674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11912475754552602,0.0,0.0,0.0,0.0,0.2038038012068337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623991521508715,0.011112727039477346,0.21001046432804318,0.2709491922709364,0.008321311890284183
2012-10-20,0.01312305417534385,0.0,0.0,0.026000268985713015,0.013106960935518094,0.03994266944035855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012750875513888154,0.0,0.20297739231966772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361424506463932,0.024749102195309337,0.1721951589211693,0.2519770565350657,0.00703501033157312
2012-10-21,0.14188603345027637,0.0,0.0,0.03815596898953646,0.0,0.0,0.0,0.0,0.0,0.0,0.02631694290317586,0.0,0.09794580489107226,0.0,0.0,0.08152284443944105,0.0,0.03929985788711687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18961374774607148,0.07335738094068239,0.22543270598814627,0.2053400909435942,0.00881091436073638
2012-10-22,0.04112084744386765,0.0,0.0,0.013432220485270057,0.0,0.0,0.0,0.0,0.0,0.026886150340136528,0.0,0.0,0.2275209231668721,0.0,0.0,0.0,0.0,0.012263028593734042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23047634646111873,0.013828936589632657,0.16998323873369525,0.25441932013240187,0.01006898805327115
2012-10-23,0.027420146090344318,0.0,0.0,0.0,0.0,0.014155574020079253,0.0,0.0,0.0,0.0,0.0,0.0,0.1744044508802425,0.0,0.0,0.027176933375802306,0.0,0.08715149600914644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23354122512158987,0.030495489590409378,0.16934824829777165,0.26064807152303165,0.016840806478634403
2012-10-24,0.06833357910355507,0.0,0.0,0.01358025039493535,0.0,0.0,0.0,0.0,0.0,0.05471044905797759,0.01329618872055855,0.0,0.06607267412800337,0.0,0.0,0.027696298967390804,0.0,0.0917904267776895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2103202982593905,0.00853874094411716,0.16617518462640005,0.2731864832157342,0.006299425804247868
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33653735666308493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19265625213399828,0.022290502353894955,0.16252442038950762,0.27526863896584614,0.010722829493668066
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33410868253871207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387731430254606,0.11571262217875722,0.17312158773692868,0.27507361244407014,0.031302245605307026
2012-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653190637764033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10148368028495824,0.025519723635012325,0.2085630451101768,0.2975385215044521,0.00580445236753717
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3910421384733372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570738481934483,0.009135004777668055,0.23234012770221993,0.3126635433356606,0.0014329419259087146
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708165514087333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399377835377537,0.01914235800582301,0.20953177986555782,0.29686653163290216,0.003982074831282346
2012-10-30,0.0,0.0,0.0,0.0,0.08887686496344048,0.01511896793774257,0.0,0.0,0.0,0.0,0.01421389111889877,0.0,0.0,0.0,0.0,0.0,0.0,0.23419964220089085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035297795871185,0.02620339994998716,0.1856734247033991,0.29074605868319464,0.004614772483734572
2012-10-31,0.0,0.0,0.0,0.0,0.1026951749731964,0.09381054410339525,0.0,0.0,0.0,0.0,0.11214316106780042,0.0,0.0,0.0,0.0,0.0,0.0,0.011596971444977578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21301933780755075,0.035131561595094306,0.1577596673279353,0.2658377096113966,0.008005872068653427
2012-11-01,0.0,0.0,0.0,0.0,0.05336176925668231,0.17302290105528792,0.0,0.0,0.0,0.0,0.040385770152838445,0.0,0.0,0.0,0.0,0.0,0.0,0.05224383090178303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24232776964965108,0.019321462395979348,0.1518639260485222,0.26309578272714645,0.004376787812109228
2012-11-02,0.010805631386184263,0.0,0.0,0.0,0.0,0.13035712045799533,0.0,0.0,0.0,0.0,0.09492082027808178,0.0,0.013524227236201036,0.0,0.0,0.027069750313139417,0.0,0.04094246211923317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241154523824852,0.03013744455350704,0.1459579763706881,0.26101734139321936,0.004112702066898494
2012-11-03,0.027361642887025892,0.0,0.0,0.013776445626653809,0.0,0.07062551916339284,0.0,0.0,0.0,0.0,0.06508289630953239,0.0,0.01373360889088815,0.0,0.0,0.0,0.0,0.13252383096217968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22810980885885443,0.025422216196628683,0.1487099530207989,0.26404981494801344,0.010604263136031826
2012-11-04,0.0,0.0,0.0,0.0,0.026914230439822967,0.18844981019721563,0.0,0.0,0.0,0.0,0.013724117843398297,0.0,0.0,0.0,0.0,0.0,0.0,0.09073616495692284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23304281251198433,0.028398816785928167,0.15134918704218936,0.2621368764092182,0.005247983813320221
2012-11-05,0.0,0.0,0.0,0.0,0.0,0.06712209795123814,0.0,0.0,0.0,0.0,0.05263612662384918,0.0,0.0,0.0,0.0,0.0,0.0,0.22260814074543148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17498913450052467,0.12276022436285139,0.1737714672587126,0.24844783886494065,0.008237798586696111
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33047430834039176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491844614489769,0.12000287301211728,0.21915862115179452,0.24535715835279193,0.05008859299800683
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.015179547883586266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29284470913308064,0.04409685716308178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12645634042729673,0.027121241720502162,0.19885560880623565,0.2916184381847596,0.003827256681457218
2012-11-08,0.0,0.0,0.0,0.0,0.03941931597257484,0.1435071253380875,0.0,0.0,0.0,0.0,0.06718225302156389,0.0,0.0,0.0,0.0,0.0,0.0,0.06458508719163306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23225795871267693,0.030804289877672735,0.15791558890397092,0.26111164840745393,0.003216732574366223
2012-11-09,0.013389912340859693,0.013278873825852924,0.0,0.010799163437795785,0.0,0.054126817040137276,0.0,0.0,0.0,0.02661394246047542,0.013344025139904297,0.010764799203227668,0.03889586440756752,0.0,0.0,0.013277228010057816,0.0,0.11195437996078571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233825682885054,0.05418134002318973,0.144774947486787,0.24996588746810122,0.010807136310203946
2012-11-10,0.014144030456460984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040567862326953245,0.027208923479235803,0.0,0.08593552298614941,0.0,0.0,0.014809034400272902,0.0,0.1473138407471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080288283849129,0.038927746620370546,0.14458667998152774,0.2635330701576864,0.014944460459327439
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573016724356887,0.0,0.0,0.0,0.0,0.3306122082559808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17434865198081276,0.06031139752035306,0.13262414532856684,0.28294870521178667,0.01795377879066541
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011717550387116695,0.0,0.0,0.01173060559202889,0.0,0.0,0.0,0.0,0.36095228896800274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761043950428265,0.11074217770911465,0.14391026046931485,0.2846537311264764,0.0721759171969397
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37353494860749303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980808991616327,0.07833729647471353,0.1553282328682055,0.3204013796288882,0.009190766491610491
2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38785768259735826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07635167979209373,0.04837165136857429,0.17931366615888764,0.3184751940466639,0.0124438857623783
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398405932018789,0.0,0.0,0.0,0.0,0.35060452742421777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05935928148397353,0.05472147684784262,0.1884775123493728,0.31419527664153873,0.008366105306405367
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.04196985262978018,0.0,0.0,0.0,0.0,0.0,0.0,0.27634056095670145,0.0,0.0,0.01191710857291643,0.0,0.011694567260083855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12208639512093579,0.11142030169381727,0.1552640127970206,0.2504836557403454,0.018823545228398998
2012-11-17,0.08615727680274303,0.0,0.0,0.01530290595848368,0.0,0.0,0.0,0.0,0.0,0.014947754383734677,0.06942166568806203,0.0,0.14870300512319362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15557875751949632,0.06753441775608367,0.16127495456806448,0.26299550600586546,0.01808375619427308
2012-11-18,0.014275254959213647,0.0,0.0,0.0,0.0,0.07491539019168938,0.0,0.0,0.0,0.06456522637224871,0.06213356422853448,0.0,0.09414655995424204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344308796354743,0.029122860950460513,0.14884721963150535,0.2584940203982798,0.019069023678351758
2012-11-19,0.024403706928504215,0.0,0.0,0.0,0.0,0.0264513781336413,0.0,0.0,0.0,0.03749946931993319,0.15483873658027644,0.012945237345518716,0.0,0.0,0.0,0.0,0.0,0.05533965833750371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539140727150866,0.014752644513989374,0.14689583378850454,0.26252196207940176,0.010437300257640105
2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026767108363841757,0.0,0.0,0.0,0.0,0.0,0.0,0.29619038063270775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24189969048875978,0.01213954557942086,0.14365744567040048,0.2780857701686951,0.0012600590961742229
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.05684206489870499,0.0,0.0,0.0,0.0,0.013549668314209997,0.0,0.0,0.0,0.0,0.0,0.0,0.2536466841693747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23608032750968463,0.016458837228911078,0.1422801138142814,0.2761398786033877,0.005002425461445525
2012-11-22,0.0,0.0,0.0,0.0,0.05346067430466612,0.08244858942750333,0.0,0.0,0.0,0.0,0.07981481823174277,0.0,0.0,0.0,0.0,0.0,0.0,0.10583006161049487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24805820731609984,0.016216390941850487,0.140945353362415,0.26888233977489007,0.004343565030337504
2012-11-23,0.0,0.0,0.0,0.010173249585030892,0.02512181328234708,0.23114702924126626,0.0,0.0,0.0,0.0,0.013425475807194968,0.0,0.0,0.0,0.0,0.0,0.0,0.04107122044388447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24818064371651768,0.01507178021996155,0.14341416094280246,0.26793628655589313,0.004458340205101518
2012-11-24,0.0,0.0,0.0,0.0,0.09141507944630063,0.12904006028558887,0.0,0.0,0.0,0.0,0.05339597813115354,0.0,0.0,0.0,0.0,0.0,0.0,0.06201994148070824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26569355441995485,0.04409432359791895,0.15003397798693827,0.26482689945986027,0.005795241926553211
2012-11-25,0.026003140717142128,0.0,0.0,0.01317525037784178,0.07973343686681221,0.034522019968103244,0.0,0.0,0.0,0.0,0.06525333247418044,0.0,0.0,0.0,0.0,0.013087834751888848,0.0,0.08652528521178189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23260702215753623,0.0392514319745007,0.14897179557017162,0.265162024485975,0.0053993847006299465
2012-11-26,0.0,0.0,0.0,0.0,0.039813314126213535,0.04085205364225778,0.0,0.0,0.0,0.0145604757472821,0.09291630293765868,0.0,0.0,0.0,0.0,0.0,0.0,0.12499565463804098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24014929903694984,0.04362770712332701,0.1439203834250202,0.25291556487372446,0.006249244449525379
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.13441162577274804,0.0,0.0,0.0,0.0,0.16092885611342952,0.0,0.0,0.0,0.0,0.0,0.0,0.02380461143168272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23851968596574794,0.03059120210056462,0.14400697009615604,0.2620025517448736,0.005734496774797465
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.22880671580864742,0.0,0.0,0.0,0.0,0.08097081902745505,0.0,0.0,0.0,0.0,0.0,0.0,0.010743279261400037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24584028680060477,0.023612756076754865,0.13601563355443586,0.27021201095720454,0.003798498513497389
2012-11-29,0.01334755479852103,0.0,0.0,0.012002048920428825,0.0,0.1071736881960303,0.0,0.0,0.0,0.0,0.11950026417825534,0.0,0.014108117364216579,0.0,0.0,0.0,0.0,0.05110505688393236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23752388370462937,0.02940621680097052,0.13962747211868828,0.26951016333256533,0.006695533701762027
2012-11-30,0.0,0.0,0.0,0.04834716127249714,0.01302500328027749,0.03429575756663413,0.0,0.0,0.0,0.1695033923878705,0.013251099416542537,0.0,0.026327932498543354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22964432414819977,0.07338353710200829,0.13422103378599506,0.2405617252959195,0.017439033245512273
2012-12-01,0.0,0.0,0.0,0.0,0.02424054862653392,0.07480118616149935,0.0,0.05926612511956284,0.0,0.06399813710003793,0.04811685124792422,0.025239775690641342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747884004082131,0.027605399765019578,0.14107821219532987,0.25137966252402055,0.009485701161217256
2012-12-02,0.05698430704870195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14223228744189972,0.010204662174534456,0.09193938293637878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26289439345535953,0.04109084813247343,0.13993179675999481,0.2527982464366498,0.001924075614007515
2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013830095380964948,0.0,0.17109483629777644,0.08816610610839855,0.03931527559741082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265054782121404,0.007801242759485259,0.14862876700577027,0.2639636011454818,0.002145293583307914
2012-12-04,0.026398535565501174,0.0,0.0,0.0,0.01147815164314904,0.0,0.0,0.035424067420323,0.0,0.03545444839017985,0.13714098653090132,0.0,0.011939322090193156,0.0,0.0,0.024098329472671747,0.0,0.0138848485382646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530105743191576,0.042847747966334386,0.14212047606865127,0.2506356903291477,0.01556682166552513
2012-12-05,0.0,0.0,0.0,0.013291657992889222,0.0,0.11829270348504972,0.0,0.0,0.0,0.0,0.10062259070399555,0.0,0.0,0.0,0.0,0.0,0.0,0.07969949588518083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25469186334637145,0.017359479357481385,0.14107515626465608,0.2687317631720972,0.006235289792278581
2012-12-06,0.0,0.0,0.0,0.0,0.13096930961556258,0.08006827620779834,0.0,0.0,0.0,0.0,0.10529957975460653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27993192243282966,0.0,0.13522415483129954,0.2685067571579033,0.0
2012-12-07,0.0,0.0,0.0,0.0,0.03780496115317934,0.1489758400411347,0.0,0.0,0.0,0.0,0.10742058400671332,0.0,0.0,0.0,0.0,0.011349398452629342,0.0,0.012426119071060516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25015370791928887,0.02178215782937208,0.14515521323787065,0.2604695610822163,0.004462457206534923
2012-12-08,0.0,0.0,0.0,0.0,0.0784603331681263,0.12000523145696862,0.0,0.0,0.0,0.0,0.10448844716957739,0.0,0.0,0.0,0.0,0.0,0.0,0.012388068442811975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720609152933422,0.016357311593608412,0.13799604618022052,0.254489644499679,0.003754002195665592
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.04219765750662791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958613198798628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311260986326215,0.09065436391880533,0.15970069292129985,0.238351355855256,0.04210851128552665
2012-12-10,0.0,0.0,0.0,0.0,0.040471630656108294,0.20171255912621322,0.0,0.0,0.0,0.0,0.08120498787531033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24863991425475782,0.020053897895166022,0.14033224180010542,0.26489611304471006,0.002688655347628844
2012-12-11,0.0,0.0,0.0,0.0,0.028323331810793412,0.23561264340580682,0.0,0.0,0.0,0.0,0.027439202040270127,0.0,0.0,0.0,0.0,0.0,0.0,0.048424870257023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580403319891862,0.007840916034979661,0.14882760960979796,0.2864972683803155,0.0006386266453829589
2012-12-12,0.0,0.0,0.0,0.0,0.05712318774968258,0.053717030212118023,0.0,0.0,0.0,0.0,0.026844809143289322,0.0,0.0,0.0,0.0,0.11732013013865372,0.0,0.10037939251963401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211468035509673,0.05066386456775723,0.1520293049166053,0.26988220358209974,0.011929653400722275
2012-12-13,0.0,0.0,0.0,0.0,0.0,0.15901449374389998,0.0,0.0,0.0,0.0,0.0665975875431216,0.0,0.05605527703998817,0.0,0.0,0.024794878212745425,0.0,0.01328726019730253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24260518731065117,0.03097303549419128,0.13521649298252247,0.2593592959337824,0.012096491541795
2012-12-14,0.02797369669518371,0.0,0.0,0.01481164744516176,0.0,0.0,0.0,0.0,0.0,0.05665477730685786,0.10943200365749328,0.013353373851127386,0.057911330255113073,0.0,0.0,0.030233553200246968,0.0,0.031134165403103514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24552599067583147,0.0,0.14247913244433122,0.26707835752063874,0.003411971544910981
2012-12-15,0.015970287422717007,0.0,0.0,0.04516853017931608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01542029201238286,0.0,0.0,0.015209450786302252,0.0,0.26686276348688126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22590504031248246,0.003801308777145999,0.12286384468047586,0.28014059894726434,0.0086578833950319
2012-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11619504534040948,0.0,0.0,0.08723782638966594,0.0,0.0,0.0,0.0,0.14043380441369074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20295070914691068,0.03503464075353512,0.12138248730465696,0.28231896490549563,0.014446521745635417
