datetime,Denver_broken clouds,Denver_drizzle,Denver_dust,Denver_few clouds,Denver_fog,Denver_haze,Denver_heavy intensity drizzle,Denver_heavy intensity rain,Denver_heavy snow,Denver_light intensity drizzle,Denver_light intensity shower rain,Denver_light rain,Denver_light rain and snow,Denver_light snow,Denver_mist,Denver_moderate rain,Denver_overcast clouds,Denver_proximity shower rain,Denver_proximity thunderstorm,Denver_proximity thunderstorm with rain,Denver_ragged thunderstorm,Denver_scattered clouds,Denver_shower rain,Denver_sky is clear,Denver_smoke,Denver_snow,Denver_squalls,Denver_thunderstorm,Denver_thunderstorm with heavy drizzle,Denver_thunderstorm with heavy rain,Denver_thunderstorm with light drizzle,Denver_thunderstorm with light rain,Denver_thunderstorm with rain,Denver_very heavy rain,Denver_nan,humidity,wind_direction,temperature,pressure,wind_speed
2012-10-18,0.021820024862622106,0.0,0.0,0.09183717719285739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010657582907684537,0.0,0.0,0.0,0.0,0.04659458264679412,0.0,0.10560824007601406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731143216118201,0.2200851525189801,0.15871705516729198,0.20002687523209292,0.11200580625462851
2012-10-19,0.0,0.0,0.0,0.054754909971505526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783213988886735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05987542375652581,0.13428364320661187,0.16708353232415318,0.2502937546956195,0.05788214648009917
2012-10-20,0.12566038899129992,0.0,0.0,0.016996122408464976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015341489166680813,0.0,0.18012502514294695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055960384694455946,0.13135588008015456,0.18579832813107613,0.2543724187013419,0.03438996268357873
2012-10-21,0.1313554737378355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20324346536254725,0.0,0.0,0.0,0.0,0.0,0.0,0.015256924484317697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03193378260517393,0.13406405836739088,0.2234413674141916,0.2539684383769372,0.014719935302899367
2012-10-22,0.06714506703046262,0.0,0.0,0.05426000640897625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07879831819353937,0.0,0.13976342586200954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046989693091908556,0.15061877075026459,0.20966161950020368,0.22063450763042655,0.03212859153220887
2012-10-23,0.0,0.0,0.0,0.04721206029809505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10078742420136894,0.0,0.1784627017523108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15823107918094942,0.1378610174259433,0.17880061651762683,0.23976827303738912,0.024806443911712144
2012-10-24,0.030113729611994752,0.0,0.0,0.07906727756255158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344532363139108,0.0,0.10526381628371477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09263637326640425,0.1474214733666567,0.19358851088991688,0.22811871105460715,0.03964402876326369
2012-10-25,0.057867925577380776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00979623745463511,0.0,0.0,0.0,0.0,0.1919268420917535,0.0,0.0,0.0,0.0,0.025391755351722212,0.0,0.04602623185978519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571132685572662,0.09996443087641425,0.17520240630969053,0.24241596840105825,0.0439700683167766
2012-10-26,0.045471888969003026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11628237207004848,0.0,0.08768034752011584,0.0,0.0,0.0,0.0,0.0,0.0,0.08895865554714834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22840565418360778,0.09404476768878313,0.14845811561050715,0.2109943605803349,0.027288349118702954
2012-10-27,0.014464141047660799,0.0,0.0,0.012539276823398835,0.0,0.0,0.0,0.0,0.009782055041916808,0.0,0.0,0.0,0.0,0.0,0.18275329111016206,0.0,0.029100197197121928,0.0,0.0,0.0,0.0,0.0538877100524886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353099270246713,0.11153790592318781,0.11316210642051679,0.2365586264102605,0.03031850382669853
2012-10-28,0.05065041204569989,0.0,0.0,0.032758841098137814,0.04880176729935818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061946341349124245,0.0,0.0,0.0,0.0,0.0,0.0,0.08276735368075992,0.0,0.010458318320841634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19392203244380046,0.16238186798810603,0.11513472048355083,0.21894011783915315,0.030318312136626197
2012-10-29,0.12086571337664657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11102250415056418,0.0,0.10640617044859259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13119275164679797,0.1266491910385304,0.1542896371037243,0.2563850184562106,0.031453566342582805
2012-10-30,0.14913254245648777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611444368263537,0.0,0.08406298736207858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11926978076396141,0.142193981558451,0.16876960627198154,0.23511568400169447,0.03528012229970667
2012-10-31,0.09560245931987806,0.0,0.0,0.05868871198152792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857242192752782,0.0,0.09743747467340362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10224931297745528,0.10960082849420266,0.18412541260111995,0.2527561920819163,0.025227573983695687
2012-11-01,0.11477572498784124,0.0,0.0,0.039838083405738724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08696728329498626,0.0,0.08044700546155266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08281475342138936,0.1338914085990002,0.18768545140345738,0.24651574658601472,0.03396577229180193
2012-11-02,0.08676711902074707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12415381664689591,0.0,0.0,0.0,0.0,0.024774851458836383,0.0,0.10783947225572844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037003458832625,0.09008031255453837,0.19482169051940346,0.2600842459304466,0.0164198412204131
2012-11-03,0.14299329863207602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08313509100896883,0.0,0.0,0.0,0.0,0.0,0.0,0.10317249146818981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09734863465135866,0.14019851699876928,0.18170292147614955,0.24671091319760355,0.025019098119250637
2012-11-04,0.1795893977832449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025184584126934483,0.0,0.12007909845415694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15930764147057222,0.09963066363791867,0.16144900481693839,0.24866450411514276,0.019370742384305983
2012-11-05,0.011515671735845561,0.0,0.0,0.01469730623407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06139961696715427,0.0,0.2522121079527465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404898514029833,0.14587578234644138,0.1759533265995545,0.2357530123627591,0.014787018674558035
2012-11-06,0.041986684022544164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011780465963141041,0.0,0.0,0.0,0.0,0.02765556226726564,0.0,0.25554579484481765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11902494769225903,0.24141481767098272,0.18436647622142135,0.09575882853975852,0.03734454123934225
2012-11-07,0.02326614490991427,0.0,0.0,0.11693282410418554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11384624257009295,0.0,0.06799415577229222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10336671956683609,0.11426656364085325,0.18584423598778135,0.2488402818189562,0.03425672492632448
2012-11-08,0.0,0.0,0.0,0.09390502499851149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437917796592978,0.0,0.19116891698856564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11533422562683417,0.07646916133312968,0.20149201091484004,0.2653745902466131,0.015904855597833254
2012-11-09,0.08602413381343126,0.0,0.0,0.025564644737362124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015410835780104735,0.0,0.21513227308806623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128896278882324,0.12497758376040224,0.18756911894357356,0.2539778704397036,0.02287681734573881
2012-11-10,0.010785609941006637,0.0,0.0,0.038551999663594336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1442587891610418,0.0,0.12247672454537266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605576933048161,0.16139442171772764,0.16168451868230738,0.22457398020574598,0.018523031392130292
2012-11-11,0.010835363539751945,0.0,0.0,0.08748485092810927,0.05574101812626727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644069361806385,0.0,0.031295683300779024,0.0,0.0,0.0,0.0,0.0,0.0,0.1188827110129687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12214983356415697,0.13944683019980586,0.17056528877340696,0.23251484343848192,0.06540591875689011
2012-11-12,0.06580196412803897,0.0,0.0,0.0,0.011958776169531731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950834521457488,0.0,0.0,0.0,0.0,0.0,0.0,0.012620419387197825,0.0,0.25183855003552064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24887060835541028,0.14533851511383003,0.12591562408883444,0.12683044206032654,0.04316479885411186
2012-11-13,0.0,0.0,0.0,0.11644412926879427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22790640769032053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09212745599064076,0.15099407160881986,0.12712690186364883,0.26406359390386863,0.048207947671177385
2012-11-14,0.06661889351664473,0.0,0.0,0.10967104946676563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05329610192927755,0.0,0.12109091051804205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846326937958614,0.14646841422987686,0.154434890308721,0.2699908670357763,0.024133207862585576
2012-11-15,0.13105632041867904,0.0,0.0,0.02633779963675813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029713316406823342,0.0,0.16516381079407752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382235412974334,0.11739511377487695,0.1556333564335569,0.2709902207677877,0.01981368852509007
2012-11-16,0.04512386244348563,0.0,0.0,0.10059087015447006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040349187408056666,0.0,0.0,0.0,0.0,0.0,0.0,0.18311050014127983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428423462975071,0.22333313770994997,0.16509215432124177,0.06403398395016142,0.035523957573847555
2012-11-17,0.0938895389769537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09966882146339368,0.0,0.16901892198560556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152131841806537,0.14418760208185538,0.17225250813018167,0.15415420029398144,0.04005187222924774
2012-11-18,0.027792193839103654,0.0,0.0,0.04186166887684536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979437749862667,0.0,0.05259517247435589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10871230428118685,0.13320131937942878,0.16703481755849148,0.2426212087036963,0.032767219245674516
2012-11-19,0.0,0.0,0.0,0.07881670321572483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13421552863301703,0.0,0.09081440712335238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1090133848710469,0.15663424840018345,0.1552445201738693,0.22794189365048625,0.047319313932319855
2012-11-20,0.12566590787915843,0.0,0.0,0.07640451262655608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060887338531184665,0.0,0.050427615698217736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10733497508141697,0.14236398980574042,0.15839403528764975,0.24002884655436127,0.042965069164107056
2012-11-21,0.0,0.0,0.0,0.13017304506462027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12017323566076232,0.0,0.0813184363859521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10046746168063465,0.1176672252341156,0.16864317259038644,0.25607053031529226,0.029673037304929466
2012-11-22,0.014225228647796628,0.0,0.0,0.0848965720652503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15283280339922467,0.0,0.09397863658506006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742331229206058,0.11232432939697672,0.19170293833154828,0.260277459388312,0.02233871989377079
2012-11-23,0.14182998859463938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637135116955651,0.0,0.10745788709850501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054372544386221085,0.16952401245967996,0.17199587627493565,0.24255172351060347,0.05053398368431917
2012-11-24,0.09115933781704604,0.0,0.0,0.02494435388297733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08950624663003404,0.0,0.1524728658206209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10107298441978957,0.11717428823189192,0.14844648248297146,0.28467082087343026,0.024243614647835008
2012-11-25,0.16827867110688874,0.0,0.0,0.027709360995629446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014523206008028157,0.0,0.0,0.0,0.0,0.04918412084053281,0.0,0.0842845419383094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07516543442821233,0.11930918841583975,0.1710735231271303,0.26283226086775685,0.030771585372847802
2012-11-26,0.20728137187861803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049861296319093425,0.0,0.0,0.0,0.0,0.03917269251179616,0.0,0.04798702387119566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060095375074713686,0.12486443706961627,0.1789153915033279,0.25421226341842373,0.045122070237554344
2012-11-27,0.010713983967771977,0.0,0.0,0.03256780012922663,0.026604589758027635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04914220062445904,0.0,0.0638062992981524,0.0,0.0,0.0,0.0,0.06864875193434507,0.0,0.08950142022846756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15765363508142682,0.13996205194250627,0.1355692522998582,0.25973272203184133,0.031786307321178243
2012-11-28,0.20361990691135168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015343850683313632,0.0,0.0,0.0,0.0,0.042250079801005945,0.0,0.06546012657049739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14369880725426068,0.13122684418937577,0.14060533547954387,0.2502872399523508,0.04343251097186543
2012-11-29,0.1860300067265783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017558724998969884,0.0,0.0,0.0,0.0,0.04852095762927933,0.0,0.11714983387121529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06289412165610124,0.10432036125391303,0.17262468291059088,0.2834055627482721,0.020598690216767707
2012-11-30,0.19265458617478967,0.0,0.0,0.09478799498687536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097905854312492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205947052209556,0.1845817563369455,0.1901918755032337,0.12315643822195577,0.048427108921154226
