datetime,Las Vegas_broken clouds,Las Vegas_drizzle,Las Vegas_dust,Las Vegas_few clouds,Las Vegas_fog,Las Vegas_haze,Las Vegas_heavy intensity drizzle,Las Vegas_heavy intensity rain,Las Vegas_light intensity drizzle,Las Vegas_light intensity shower rain,Las Vegas_light rain,Las Vegas_light snow,Las Vegas_mist,Las Vegas_moderate rain,Las Vegas_overcast clouds,Las Vegas_proximity thunderstorm,Las Vegas_scattered clouds,Las Vegas_sky is clear,Las Vegas_squalls,Las Vegas_thunderstorm,Las Vegas_thunderstorm with heavy rain,Las Vegas_thunderstorm with light rain,Las Vegas_thunderstorm with rain,Las Vegas_nan,humidity,wind_direction,temperature,pressure,wind_speed
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36389126762148544,0.0,0.0,0.0,0.0,0.0,0.0,0.13179563315478787,0.11471708048785824,0.16095908404398482,0.20149213224184573,0.02714480245003789
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026082790275524237,0.0,0.0,0.0,0.0,0.0,0.0,0.2736166313542488,0.0,0.0,0.0,0.0,0.0,0.0,0.14738032465593603,0.1800840214341309,0.11341680853181825,0.218709979016226,0.04070944473211576
2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467202306499538,0.0,0.0,0.0,0.0,0.0,0.0,0.11047570974790837,0.13425973781830464,0.12261944389152872,0.2590996715629939,0.02682520632931057
2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32847243643786433,0.0,0.0,0.0,0.0,0.0,0.0,0.1468681395772363,0.11466516418234522,0.12390881953840015,0.2643348524239575,0.0217505878401965
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33383921505984565,0.0,0.0,0.0,0.0,0.0,0.0,0.16557052011917714,0.07569218757370806,0.1185137663342856,0.2903700414242924,0.016014269488691144
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240264788778133,0.0,0.0,0.0,0.0,0.0,0.0,0.16125270823287463,0.09907100421388963,0.12097185331677751,0.2788450726487457,0.0158328827098992
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32417465977134063,0.0,0.0,0.0,0.0,0.0,0.0,0.15051985359605594,0.10156230822665933,0.1250639670410758,0.28080981799014015,0.017869393374728152
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.05422575490642767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761851511949383,0.0,0.0,0.0,0.0,0.0,0.0,0.10541807806743221,0.14494338504669338,0.11585479704044836,0.28985473000323614,0.013518103740823883
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.04189541146755965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30514181843366645,0.0,0.0,0.0,0.0,0.0,0.0,0.1064138809217916,0.10706856985889895,0.1297807697725417,0.2950741745976586,0.014625374947883097
2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34328893233289076,0.0,0.0,0.0,0.0,0.0,0.0,0.11969524508150309,0.11909413472810271,0.12685656515720292,0.2749969639014392,0.016068158798861313
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32987537159643854,0.0,0.0,0.0,0.0,0.0,0.0,0.10645958143753624,0.1415054742870399,0.12291734007983317,0.2684491291529098,0.030793103446242354
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528219207235103,0.0,0.0,0.0,0.0,0.0,0.0,0.09743457161798226,0.11566370691405221,0.12048005335695937,0.2957122858948829,0.017887461492612926
2013-12-31,0.0,0.0,0.0,0.01492069187550618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33480343761958453,0.0,0.0,0.0,0.0,0.0,0.0,0.11691892470957978,0.10853905389803864,0.11441043069436065,0.29422314503583663,0.016184316167093576
2014-01-01,0.0,0.0,0.0,0.014677624745812643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343789046652447,0.0,0.0,0.0,0.0,0.0,0.0,0.11846551441543224,0.10098825142924824,0.12329397188187664,0.29139548254090764,0.01680025032147787
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34568190482616173,0.0,0.0,0.0,0.0,0.0,0.0,0.13103752703253155,0.11031443322164446,0.14358638299181117,0.25118596746331623,0.01819378446453483
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34619866612188854,0.0,0.0,0.0,0.0,0.0,0.0,0.1293569043928663,0.0984831334636938,0.12597345168667315,0.2810475098539565,0.018940334480921705
2014-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34773772947456644,0.0,0.0,0.0,0.0,0.0,0.0,0.14457774891503108,0.09433542392971672,0.12990163653591383,0.266060204888019,0.017387256256752973
2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598860922707077,0.0,0.0,0.0,0.0,0.0,0.0,0.09772722293027845,0.1002687332484637,0.12323229106819489,0.3003923567607354,0.01849330372161976
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672770017778644,0.0,0.0,0.0,0.0,0.0,0.0,0.08920074419386737,0.08969453009277233,0.11698332785920519,0.32071691568335114,0.016127480392939583
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566801035617171,0.0,0.0,0.0,0.0,0.0,0.0,0.08757914501694557,0.11578157759358937,0.12623854659311134,0.2977523435309077,0.01596828370372889
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473198680451504,0.0,0.0,0.0,0.0,0.0,0.0,0.11281330632959541,0.13036775490166225,0.11556656961339341,0.2807335274588041,0.013198973651394379
2014-01-09,0.0,0.0,0.0,0.013341534660885923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401336150565042,0.0,0.0,0.0,0.0,0.0,0.0,0.12779834380950225,0.09535046426948417,0.12447646170979244,0.2812096437040608,0.017689936789770162
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468536411545315,0.0,0.0,0.0,0.0,0.0,0.0,0.12726747679942807,0.09686150747571635,0.13199278842918505,0.27784435078387787,0.019180235357261183
2014-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332359585781301,0.0,0.0,0.0,0.0,0.0,0.0,0.1563421155542048,0.08867639114941685,0.12372802329162996,0.2751909976386942,0.022826513787924052
2014-01-12,0.0,0.0,0.0,0.013579497206520491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31137747802017024,0.0,0.0,0.0,0.0,0.0,0.0,0.11677911387233952,0.14086057387928794,0.13218216373818417,0.2581241258763291,0.027097047407168548
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200077630382,0.0,0.0,0.0,0.0,0.0,0.0,0.07341577737097955,0.17576717041716827,0.1239618488764977,0.2776847514734844,0.02916268882367005
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30580706845165595,0.0,0.0,0.0,0.0,0.0,0.0,0.06187388948106431,0.1731757356408463,0.13598222525362483,0.27013917610484084,0.05302190506796776
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33742521596987624,0.0,0.0,0.0,0.0,0.0,0.0,0.08413422010586964,0.11466587551176065,0.14289825878552379,0.29488136339993093,0.025995066227038774
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336218355271874,0.0,0.0,0.0,0.0,0.0,0.0,0.07465659711036114,0.14788454280558846,0.1412651700583447,0.2832223504332209,0.019349504065297334
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348894218547696,0.0,0.0,0.0,0.0,0.0,0.0,0.06327751991748122,0.13641143720596247,0.24381120285434552,0.09728013797106212,0.024330280196379103
2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696550021084453,0.0,0.0,0.0,0.0,0.0,0.0,0.06756420494538386,0.11808966023805824,0.2819272648734881,0.03896080082135405,0.023803067013270413
2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028259751579617,0.0,0.0,0.0,0.0,0.0,0.0,0.07604833693072756,0.12524327889822792,0.19615744282136974,0.18144568025758398,0.018279285934129124
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333538638939962,0.0,0.0,0.0,0.0,0.0,0.0,0.0755652478150627,0.16358918426558602,0.12884848243797883,0.2767732330556869,0.021869988531689352
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33861570883951564,0.0,0.0,0.0,0.0,0.0,0.0,0.09414897737409095,0.1263118548430011,0.13457481210262792,0.2862014219903947,0.02014722485036966
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012239615829739014,0.3409717871161986,0.0,0.0,0.0,0.0,0.0,0.0,0.08290521433702927,0.11166361885117182,0.1480614403862397,0.28296415914223355,0.021194164337388105
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015534264534392593,0.33148255251892367,0.0,0.0,0.0,0.0,0.0,0.0,0.08817829113329351,0.13168839426233267,0.13404943581516146,0.2753286393590782,0.023738422376817905
2014-01-24,0.0,0.0,0.0,0.028304695845477183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02981936689448193,0.2864342269122097,0.0,0.0,0.0,0.0,0.0,0.0,0.08887478960074015,0.11450052927232159,0.14034084437020827,0.29594816722749934,0.015777379877061782
2014-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564495542451442,0.3163574519067131,0.0,0.0,0.0,0.0,0.0,0.0,0.07623187491873688,0.1295947655121222,0.14240212989496717,0.29177872696630613,0.017990095376640026
2014-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37820532112183836,0.0,0.0,0.0,0.0,0.0,0.0,0.07153673450332981,0.08766482147215461,0.14331065007190788,0.30675160608885205,0.012530866741917293
2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645665535077333,0.0,0.0,0.0,0.0,0.0,0.0,0.06242185933699073,0.11769790037741408,0.14572302855191874,0.28903444240339504,0.020556215822548095
2014-01-28,0.014073672940310545,0.0,0.0,0.012480753472842235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01419088021890618,0.0,0.014396928104027177,0.29508627268408255,0.0,0.0,0.0,0.0,0.0,0.0,0.055598596567372954,0.1405263766816379,0.1499963086032462,0.2826707534931397,0.020979457234434517
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298207980423353,0.0,0.0,0.0,0.0,0.0,0.0,0.08409655070386542,0.15219143551223135,0.14149104046285402,0.2670152570437339,0.02538491823498001
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32197521598319595,0.0,0.0,0.0,0.0,0.0,0.0,0.09224156110028747,0.16498951572359977,0.14707438556647348,0.23470163261631463,0.0390176890101287
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757460253449338,0.0,0.0,0.0,0.0,0.0,0.0,0.2786156755469955,0.0,0.0,0.0,0.0,0.0,0.0,0.17012677955635783,0.08240237023408274,0.1470909167857827,0.24197597413422042,0.012213681208067408
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244225657449648,0.0,0.0,0.0,0.0,0.0,0.0,0.10170308135621436,0.18014157520922178,0.11468091203536829,0.24491579151077045,0.03413607414346027
2014-02-02,0.03524531841685532,0.0,0.0,0.014630875985251353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395106480033198,0.0,0.0,0.0,0.0,0.0,0.0,0.13672242437204687,0.04488231750321242,0.11397320381296934,0.30695996665168584,0.008075245254659014
2014-02-03,0.06429534206383834,0.0,0.0,0.01761384666866406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08037299750200826,0.0,0.017929797688571864,0.17870490264539488,0.0,0.0,0.0,0.0,0.0,0.0,0.09622187156076167,0.12645778108231043,0.12246322036477615,0.27488224865324923,0.021057991770425152
2014-02-04,0.0,0.0,0.0,0.012874811988025875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30215536401614407,0.0,0.0,0.0,0.0,0.0,0.0,0.08491470225997454,0.19745306943395335,0.1084297910255516,0.24129875010510757,0.052873511171243004
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35524010042287574,0.0,0.0,0.0,0.0,0.0,0.0,0.09270643715510296,0.12998049647986076,0.11864857102251032,0.28255019493560457,0.02087419998404572
2014-02-06,0.017173551501280325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097630460901788,0.0,0.0,0.20487388944399842,0.0,0.0,0.0,0.0,0.0,0.0,0.12020113008578835,0.14957822632408824,0.11487624314774603,0.2585711374607936,0.02997115636636744
2014-02-07,0.034552467515669205,0.0,0.0,0.015423957008046177,0.0,0.0,0.0,0.0,0.0,0.0,0.05296560522158484,0.0,0.0,0.0,0.15721444081429767,0.0,0.04029108464348686,0.02809437933904846,0.0,0.0,0.0,0.0,0.0,0.0,0.2146451837954017,0.06948731218529551,0.11673635435747819,0.2561320816028768,0.023400682841622972
2014-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32948061746621127,0.0,0.0,0.0,0.0,0.0,0.0,0.19296787584640648,0.06678455103518069,0.12858177924124378,0.2652194943133105,0.016965682097647306
2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277155541027399,0.0,0.0,0.0,0.0,0.0,0.0,0.16318265526180395,0.09096490670293104,0.1369342384490827,0.26419181792465196,0.017010827558790482
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846221225894738,0.0,0.0,0.0,0.0,0.0,0.0,0.116771697223722,0.20786590339955954,0.12722239677291866,0.2236473577428653,0.03987052227146073
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808721421513883,0.0,0.0,0.29710538627298494,0.0,0.0,0.0,0.0,0.0,0.0,0.07572054026173387,0.1745806423017573,0.14289614768173317,0.2518202904692768,0.04306827159100012
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585359821526741,0.0,0.0,0.0,0.0,0.0,0.0,0.10160176428913405,0.07278329716906463,0.15490473576262498,0.2951472747661083,0.01702694586039392
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423174982774486,0.0,0.0,0.0,0.0,0.0,0.0,0.08611037837170289,0.1219771704329729,0.1576763722987374,0.2763388979115305,0.015579682707607732
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345455939813231,0.0,0.0,0.0,0.0,0.0,0.0,0.08322102492963747,0.11735575297057603,0.1626874026160469,0.27553237571146877,0.01574750395903984
2014-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374803549511228,0.0,0.0,0.0,0.0,0.0,0.0,0.09032362421760425,0.1298411514422503,0.15778105849742088,0.2673469618230064,0.017226849068595396
2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354185790666282,0.0,0.0,0.0,0.0,0.0,0.0,0.07644227374110725,0.12641858469562642,0.17294440636457756,0.25890356504633677,0.029872591085723803
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407510531636193,0.0,0.0,0.0,0.0,0.0,0.0,0.025058853381207974,0.15812653404700286,0.1688002252666316,0.27203786102278044,0.03522547311875784
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158308920953116,0.0,0.0,0.0,0.0,0.0,0.0,0.03699514616666628,0.19719712228550856,0.16310185234254723,0.24646185955193825,0.04041312755802801
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175804184835964,0.0,0.0,0.0,0.0,0.0,0.0,0.036067606950267804,0.19773038642949126,0.15991817183559234,0.24087795216767452,0.047825464133377626
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387489969634356,0.0,0.0,0.0,0.0,0.0,0.0,0.030168265147027012,0.1302452679538358,0.15502024427398312,0.2753141052567146,0.07050312040500388
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3698678486629939,0.0,0.0,0.0,0.0,0.0,0.0,0.05051524390738949,0.1118072633362101,0.15133483498546307,0.298569340940024,0.017905468167919412
2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599565707546933,0.0,0.0,0.0,0.0,0.0,0.0,0.056506565876175585,0.12834976429690623,0.16122543230984648,0.27816435739381307,0.015797309368565347
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457678778715941,0.0,0.0,0.0,0.0,0.0,0.0,0.06207902409560583,0.14108557788624623,0.16282027998994084,0.26852575221439806,0.01972148794221495
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492391755571735,0.0,0.0,0.0,0.0,0.0,0.0,0.06574890073616914,0.11816016549757515,0.1688499189819326,0.2747598702528651,0.023241968974284533
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36144389936912497,0.0,0.0,0.0,0.0,0.0,0.0,0.06484001734819278,0.10268371223751462,0.17541374086777475,0.28260989537921627,0.013008734798176593
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32442327995145703,0.0,0.0,0.0,0.0,0.0,0.0,0.0663808355045568,0.16594119705764176,0.16264644972264336,0.2506671511932867,0.032706954716437565
2014-02-27,0.02295223442585122,0.0,0.0,0.0474009920693275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023420279653811632,0.18891042071374167,0.0,0.0,0.0,0.0,0.0,0.0,0.08483360102890727,0.17133765652231192,0.14885273065107604,0.2101607751021761,0.11273550996141003
2014-02-28,0.013258747043518879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14686666435691415,0.0,0.0,0.16609871045464164,0.0,0.0,0.0,0.0,0.0,0.0,0.11853962182918627,0.12967339608411357,0.15127477245840795,0.23872475748365984,0.03556333028955768
2014-03-01,0.0,0.0,0.0,0.012322048559732702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062437710653997,0.0,0.013502263284058518,0.1934834362086443,0.0,0.0,0.0,0.0,0.0,0.0,0.17020147586993187,0.14447036620473924,0.1255451909495139,0.20824900458056086,0.07578529355877293
2014-03-02,0.02492853221735683,0.0,0.0,0.012300353667957604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27809880553715055,0.0,0.0,0.0,0.0,0.0,0.0,0.1757167595014758,0.10445939926540587,0.13032883563129763,0.24374114309472683,0.030426171084628886
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001403238510563,0.0,0.0,0.0,0.0,0.0,0.0,0.13532672367833878,0.15773130625277393,0.13474921490734323,0.24212142055329444,0.029931010757193257
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32311717373978827,0.0,0.0,0.0,0.0,0.0,0.0,0.13572397732511615,0.10762880687130882,0.15544740485025152,0.25462651243105167,0.023456124782483535
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500067518898558,0.0,0.0,0.0,0.0,0.0,0.0,0.10503517098496873,0.08311461667102539,0.1740406779516492,0.281664331131254,0.023644313202074985
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35421525648777247,0.0,0.0,0.0,0.0,0.0,0.0,0.10380320315966818,0.07613083921770243,0.17631076121670397,0.27948030543692415,0.01438476794621499
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022625131395693523,0.26038844605755695,0.0,0.0,0.0,0.0,0.0,0.0,0.054859704091802,0.20886736253852425,0.15242392946022656,0.21688965196288001,0.08394577449331668
2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279100974903422,0.0,0.0,0.0,0.0,0.0,0.0,0.055639816610224414,0.1288230026586699,0.16132948899078622,0.2703737520940936,0.05592384215588358
2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359223562255296,0.0,0.0,0.0,0.0,0.0,0.0,0.0616519080561303,0.12757511961220833,0.1640309819437812,0.2840877479916976,0.02673188617065299
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395887360322065,0.0,0.0,0.0,0.0,0.0,0.0,0.050253614461543646,0.12114000250167982,0.17438364273930806,0.27241672973209713,0.042217274533164824
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798424947924857,0.0,0.0,0.0,0.0,0.0,0.0,0.02611792884669363,0.22484619074591924,0.14597865658450304,0.22175741580357064,0.10145731322682779
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30961571008305805,0.0,0.0,0.0,0.0,0.0,0.0,0.04509500261921592,0.17553864895675705,0.14255326999905002,0.2539480840041114,0.07324928433780757
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32741497995709434,0.0,0.0,0.0,0.0,0.0,0.0,0.03792291340965841,0.1813458348458463,0.15459594044080296,0.25738798248117034,0.04133234886542762
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162957896498458,0.0,0.0,0.0,0.0,0.0,0.0,0.03928273291842194,0.19561782983976894,0.1575688772616235,0.24784103403388535,0.04339373629645446
2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893622684759398,0.0,0.0,0.0,0.0,0.0,0.0,0.025708020594731453,0.21699876669755172,0.15875392434896146,0.23754675149343618,0.07163026838937933
