datetime,Montreal_broken clouds,Montreal_drizzle,Montreal_dust,Montreal_few clouds,Montreal_fog,Montreal_freezing rain,Montreal_haze,Montreal_heavy intensity rain,Montreal_heavy intensity shower rain,Montreal_heavy shower snow,Montreal_heavy snow,Montreal_light intensity drizzle,Montreal_light intensity drizzle rain,Montreal_light intensity shower rain,Montreal_light rain,Montreal_light rain and snow,Montreal_light shower sleet,Montreal_light shower snow,Montreal_light snow,Montreal_mist,Montreal_moderate rain,Montreal_overcast clouds,Montreal_proximity shower rain,Montreal_proximity thunderstorm,Montreal_sand,Montreal_scattered clouds,Montreal_shower drizzle,Montreal_shower rain,Montreal_shower snow,Montreal_sky is clear,Montreal_smoke,Montreal_snow,Montreal_thunderstorm,Montreal_thunderstorm with heavy rain,Montreal_thunderstorm with light rain,Montreal_thunderstorm with rain,Montreal_very heavy rain,Montreal_nan,humidity,wind_direction,temperature,pressure,wind_speed
2014-05-10,0.0,0.0,0.0,0.059251287022057265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010839914301378142,0.03357305114578796,0.0,0.0,0.0,0.0,0.06522887948796942,0.010258447454464347,0.021781365296789118,0.0,0.009945669244701588,0.0,0.030919200902427748,0.0,0.0,0.0,0.011020073698497447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19542769879706925,0.1328854439460215,0.1877689237240887,0.20040070181919956,0.038842163942759175
2014-05-11,0.031002253718856676,0.0,0.0,0.06371562330041021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010612014032248889,0.0,0.0,0.0,0.0,0.0,0.0,0.01029844820017471,0.0,0.0,0.0,0.020427176846523485,0.0,0.0,0.0,0.1210302770232673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279461246992395,0.17342294134284317,0.1830706533409222,0.20728383368977898,0.03634216603505043
2014-05-12,0.0,0.0,0.0,0.011312102583769822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021267782116753925,0.0,0.0,0.0,0.06374870701391279,0.0,0.0,0.0,0.17051416768610814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15431855088050234,0.1366910395986721,0.1847565097255681,0.2263222868110133,0.031068853583699523
2014-05-13,0.15489761008339611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107462282293951,0.021292641300881165,0.0,0.0,0.0,0.0,0.0,0.0,0.07335159451883412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224901800067923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17464803488173916,0.07645179420017212,0.18618746767789018,0.24393201520084337,0.03567403930651194
2014-05-14,0.06510177803566035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06696971836357322,0.06702079221823051,0.0,0.0,0.0,0.0,0.0,0.03061444865729565,0.03199313250105088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18619796117828077,0.11325188705674394,0.19287683801662345,0.22132435744221549,0.024649086530325715
2014-05-15,0.0,0.0,0.0,0.05150085442319294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08459557484295438,0.0,0.0,0.0,0.0,0.0,0.020739695726805108,0.0,0.0,0.0,0.0,0.020904950186663523,0.0,0.0,0.0,0.07282286099765285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19378831129073484,0.11214113350158834,0.19777042806330636,0.21064595279590306,0.03509023817119856
2014-05-16,0.08384457472385189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06307293944486424,0.030196572620217643,0.0,0.0,0.0,0.0,0.029674041681034647,0.0,0.02165122632364541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144167633762568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19772733948559348,0.11534630177446509,0.1960613202123818,0.2043231405092829,0.036660866887037215
2014-05-17,0.020415868980462024,0.0,0.0,0.04198759679364333,0.0,0.0,0.0,0.009474510113529977,0.0,0.0,0.0,0.009673789006721917,0.0,0.0,0.009360160264260146,0.0,0.0,0.0,0.0,0.1250396150795653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031090319011678923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342335331846267,0.16540084488727483,0.16100341808913804,0.20104166599714968,0.03904080456798507
2014-05-18,0.0,0.0,0.0,0.020638512311547345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23092529223371616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658829502718883,0.17851569630155947,0.16191082993739642,0.2145753131457725,0.027551405798119794
2014-05-19,0.02266455384916925,0.0,0.0,0.04830053105263038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010748670234133714,0.01057099273945522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010414789892103656,0.0,0.0,0.0,0.0,0.0,0.0,0.1613747758421946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12561652018842662,0.18641902650313844,0.18046643800440976,0.22387999410821305,0.019543707586125312
2014-05-20,0.0,0.0,0.0,0.012252050317823433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009676274139650986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25675085415788756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424735206430687,0.12744866785201583,0.19796528970022453,0.23449455472207545,0.018938788467253515
2014-05-21,0.039178243619676,0.0,0.0,0.10937075608988034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086288655446904,0.0,0.0,0.0,0.06176832558766141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231047549157157,0.05436117437307817,0.21340874964313525,0.2458312658615004,0.027482353886592897
2014-05-22,0.13490219509055565,0.0,0.0,0.011291063519692427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02254411352986681,0.010348474956650746,0.0,0.0,0.0,0.0,0.010629528484567831,0.0,0.05773539139674,0.010353690102681107,0.0,0.0,0.023394729272079275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1832889132498963,0.052171760084157075,0.2013226998358836,0.2288120328709522,0.05320540760627691
2014-05-23,0.10607950458386467,0.0,0.0,0.011452012059929339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01077864948652064,0.0,0.0,0.0,0.0,0.0,0.0,0.1398103169702644,0.010990433866738564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21934781964317995,0.028758367129719287,0.190850873283369,0.22895261638842254,0.05297940658799166
2014-05-24,0.12005986264216438,0.0,0.0,0.0450481061680005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00973440191157355,0.019849114403097477,0.0,0.0,0.0,0.0,0.0,0.0,0.01203703414721776,0.03275708057985881,0.0,0.0,0.035169998862845324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20571995180443947,0.06280969551768102,0.1930750830115353,0.229747208965014,0.03399246198657238
2014-05-25,0.03204302727360889,0.0,0.0,0.07739478190900516,0.04886855159436151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009874627827515452,0.02200404624204792,0.0,0.0,0.0,0.0,0.0,0.03836650280615019,0.01044994854644578,0.0,0.0,0.0,0.020891553670510238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18214385657433607,0.1312911510313605,0.18850663768269324,0.217271224009603,0.02848341818962607
2014-05-26,0.040451184225091245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12124936632551297,0.0,0.0,0.0,0.0,0.0,0.010393612596450557,0.0712287497058799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591706650399803,0.15776975384172157,0.18415217973480724,0.19741619059307472,0.05816829793748144
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011360183146865384,0.0,0.0,0.0,0.0,0.0,0.0,0.1571372850062084,0.0,0.0,0.0,0.0,0.0,0.055261600626248936,0.04541331121307738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23611986727724468,0.04421861428642787,0.17638507474040901,0.218091538168385,0.056012525535133285
2014-05-28,0.011870219765833379,0.0,0.0,0.0,0.0,0.0,0.0,0.01128669448286769,0.0,0.0,0.0,0.0,0.0,0.0,0.07769641682520245,0.0,0.0,0.0,0.0,0.0,0.011423371518188325,0.16179926715672885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22230118281871822,0.029049207458274107,0.1762149172671328,0.2293881643171444,0.06897055838990979
2014-05-29,0.0932000754453557,0.0,0.0,0.06923185987446373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011257030896311679,0.0,0.0,0.0,0.022859938052898172,0.0,0.0,0.0,0.08310712663727762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861663327497746,0.08633623127920664,0.1876239695820916,0.24111697670946688,0.019100458773153344
2014-05-30,0.09985857383920144,0.0,0.0,0.04058944514245482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801146921844538,0.0,0.0,0.0,0.0,0.0,0.020655075954819822,0.010483972019371901,0.0,0.0,0.0,0.022778725213605716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622240668558292,0.1399301348329117,0.18799864525499507,0.22191627437938602,0.025553617288978925
2014-05-31,0.04884843665348432,0.0,0.0,0.16500942843554492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07332488720624525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14724485304092677,0.06848365659062684,0.2010203632211537,0.24969015425684452,0.046378220595173686
2014-06-01,0.011756705776768897,0.0,0.0,0.11425223015032253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07827398613544158,0.0,0.0,0.0,0.06696828578131726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18417455632970303,0.09903100920962309,0.1927556447092764,0.2365881695265615,0.016199412380985746
2014-06-02,0.051922386061453496,0.0,0.0,0.07594105524698506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07506397338646965,0.0,0.0,0.0,0.02108549338892765,0.0,0.0,0.0,0.03197794202357678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16082201261541096,0.14907754362654588,0.20415425838465703,0.21375381967575158,0.01620151559022195
2014-06-03,0.021594492714945245,0.0,0.0,0.020884039931192783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010723247261279276,0.050578651062648305,0.0,0.0,0.0,0.0,0.058456892703472894,0.020339103236440118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043457590427791376,0.0,0.0,0.0,0.0,0.02099646542292238,0.0,0.0,0.0,0.1950552555727648,0.1356605863097425,0.1997691366938397,0.19955532596758915,0.022929212695371477
2014-06-04,0.009531608965363416,0.0,0.0,0.041363452228499395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06985704087399242,0.0,0.0,0.0,0.0,0.0,0.023126473477176574,0.033699741640230846,0.0,0.0,0.0,0.041013524661143747,0.0,0.0,0.0,0.020286963762206317,0.0,0.0,0.010219679893070486,0.0,0.0,0.0,0.0,0.0,0.19519508907259703,0.1592231017437065,0.1869469774169352,0.1989598519079222,0.02684275177987235
2014-06-05,0.06354125863686251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012573562319067,0.022441326747929324,0.0,0.0,0.0,0.0,0.0,0.0,0.07425708890788792,0.0,0.0,0.0,0.02037295423083917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19552022230176277,0.16171813872681315,0.1761992473875449,0.19984201763507203,0.01598200980209757
2014-06-06,0.05857346351304001,0.0,0.0,0.010152448397096414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029283226215954306,0.03977422379304583,0.0,0.0,0.0,0.0,0.0,0.01984592829669259,0.029768300961462376,0.0,0.0,0.0,0.02098841539208406,0.0,0.0,0.0,0.028957647616407633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19115838681483244,0.18166888252667093,0.17074977029570157,0.19348404375076364,0.025595262426248187
2014-06-07,0.0,0.0,0.0,0.06154221608058109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02016914036262357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939213755242535,0.0,0.0,0.0,0.11084878630338373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17640731815517594,0.17916325075266473,0.18820689682575653,0.19836612024376157,0.015904133723627516
2014-06-08,0.0,0.0,0.0,0.051634831516233416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07532383412613512,0.0,0.0,0.0,0.12558589637887582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14577597913115192,0.17051157637960115,0.20347218027265082,0.20732884539394195,0.02036685680140973
2014-06-09,0.043197315878993774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031197649215419978,0.0,0.0,0.0,0.08871955412611514,0.0,0.0,0.0,0.10376827462003879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16109732193203616,0.11246214861495096,0.21613095571471377,0.21891356750926946,0.024513212388461977
2014-06-10,0.1873632761072929,0.0,0.0,0.012244677600802773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047351573521281824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023615612393273738,0.0,0.0,0.0,0.025500761913079675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13363190191236923,0.03948636288853984,0.22988287821282768,0.24763499990054505,0.0532879555499873
2014-06-11,0.04618695556415747,0.0,0.0,0.059038254848863846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034304720854980215,0.011212674378450518,0.0,0.0,0.0,0.0,0.0,0.0,0.03443042531643398,0.0,0.0,0.0,0.08314966733461654,0.0,0.0,0.0,0.011438233920615618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155839996694309,0.08144335789954432,0.20833614326205377,0.23753815223288885,0.03708141769308588
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10998718870237112,0.0,0.0,0.0,0.0,0.1518509919127975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23132738049585985,0.09941743626768028,0.18055066170979053,0.21877740090852293,0.03700486256496025
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02007662047937288,0.071132996770583,0.0,0.0,0.0,0.0,0.1445261816107276,0.009959843992363864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22673185883395372,0.10536949427310348,0.17990959949260288,0.19827059986702655,0.053469965465014
2014-06-14,0.010265783164802762,0.0,0.0,0.0,0.0,0.0,0.0,0.011881820877405544,0.0,0.0,0.0,0.0,0.0,0.03139042510663126,0.10277863966487503,0.0,0.0,0.0,0.0,0.06375102395509984,0.0,0.0,0.0,0.0,0.0,0.019755453882632796,0.0,0.0,0.0,0.010103017796354712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078861635659167,0.15087179601819484,0.18191613529680417,0.2008297529875345,0.043217681611400584
2014-06-15,0.009459899322210946,0.0,0.0,0.02787340496700146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058859674302502274,0.0,0.0,0.0,0.0,0.015742417880900413,0.018493115910590056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11113409796207929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710530503690069,0.19048844814800892,0.1766637584745824,0.20410081547354988,0.023258527621609366
2014-06-16,0.04567480825078687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594278292185743,0.0,0.0,0.0,0.0,0.0,0.0,0.022350703455613814,0.0,0.0,0.0,0.035819085873956914,0.0,0.0,0.0,0.14263027049731705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18242414697201512,0.0652827756790501,0.21097934679722882,0.2396874860321769,0.01920859351999701
2014-06-17,0.03033907404812204,0.0,0.0,0.06176247330982801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010860839420691548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04606055133968621,0.0,0.0,0.0,0.055105761443586976,0.0,0.0,0.0,0.050282855747282716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17107429033342472,0.14184253948947675,0.2009160052069433,0.21008672479466764,0.02166888486629001
2014-06-18,0.0,0.0,0.0,0.010105253007084633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467486466768945,0.07387546598215333,0.0,0.0,0.0,0.0,0.0354069636589567,0.0,0.009534862748173487,0.01946481265377552,0.0,0.0,0.019164122165678633,0.0,0.0,0.0,0.028689146916017306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18779376193625438,0.14283392813268941,0.19650387334674765,0.20018191136154997,0.03742051358458404
2014-06-19,0.0,0.0,0.0,0.009441498589228357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07257456213626036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17116468308902824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434490916656205,0.17293303582311695,0.1938808300636429,0.21068081532421915,0.025875483308883496
2014-06-20,0.0,0.0,0.0,0.01236399890898826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034092026920540065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22319082002853743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463949243341667,0.14349565963597197,0.19624371944088279,0.2263326922908074,0.019641590340855407
2014-06-21,0.05546427840235446,0.0,0.0,0.04696186530583305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046751610165791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993576740662983,0.0,0.0,0.0,0.05004634778317311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15679216081648728,0.15748022743545909,0.18765195282399982,0.21639786118060889,0.019380116084128103
2014-06-22,0.0797192104277457,0.0,0.0,0.01131900532143383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03122977435849988,0.0,0.0,0.0,0.14655578126866572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602946613516726,0.13579838909088332,0.1998100713845912,0.22401762593724636,0.011255480859261402
2014-06-23,0.011342278285422431,0.0,0.0,0.11031651734351555,0.0,0.0,0.011459273169707821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011917812639086244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079149528834814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16054926267190903,0.13210499003958823,0.20733777266578599,0.22175054778387823,0.012430050112758396
2014-06-24,0.06400124040240152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05387056421322375,0.009622908904828061,0.0,0.0,0.0,0.0,0.09627296313734353,0.0,0.0,0.0,0.0,0.0,0.03582522057060292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19705056633342968,0.119372122372824,0.20286663685320613,0.21381338268138328,0.02372527505854295
2014-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905565105599778,0.0,0.0,0.0,0.0,0.1419847616284629,0.0,0.041190348596032204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22631339850416482,0.09165185785806158,0.20357476155829937,0.21444691331763377,0.03007148229436814
2014-06-26,0.056784458200053255,0.0,0.0,0.023792344398776838,0.0,0.0,0.01130465103336348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023307562795521708,0.0,0.0,0.0,0.0,0.0,0.0,0.033999298937919344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826321561584642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19553457629435064,0.04503033654861937,0.22188936691457295,0.22725780739573562,0.03283638186524042
2014-06-27,0.0,0.0,0.0,0.14131582472674098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02344949197176968,0.0,0.0,0.0,0.10293447862796078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16612507371969912,0.10312522090711107,0.211850710920277,0.22617227490141037,0.025026924225030955
2014-06-28,0.03338297735742394,0.0,0.0,0.05417851637096661,0.0,0.0,0.012388153009288208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10906313853340804,0.0,0.0,0.0,0.010307640389153603,0.0,0.0,0.0,0.04403187583790136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14103732680786765,0.13581842863636343,0.2119914200395595,0.22773756641065065,0.020062956607416995
2014-06-29,0.099248064970572,0.0,0.0,0.10301563498043842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021836166026473074,0.0,0.0,0.0,0.02203198319816661,0.0,0.0,0.0,0.022389489512774415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13444069767942865,0.11655337395222759,0.2221354765632566,0.22957577571722218,0.02877333739944048
2014-06-30,0.09256432244417911,0.0,0.0,0.032516211858866294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010373704530100404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081623698289076,0.0,0.0,0.0,0.02102833883062792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009798004139207844,0.0,0.0,0.0,0.16339404231835022,0.1306805271034259,0.21110531219498194,0.20456654479082317,0.04234929350036115
2014-07-01,0.13527120379704174,0.0,0.0,0.03083678410786043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153025083422048,0.0,0.0,0.0,0.020696967026531274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523360971843207,0.12931974179558245,0.21607852058745514,0.1976738387247868,0.04335908340808964
2014-07-02,0.10084502000929836,0.0,0.0,0.03982857278827424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019962971789574475,0.010032883248220676,0.0,0.0,0.05035109790395884,0.0,0.0,0.0,0.019992923073855116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15115991949288782,0.14442739410981895,0.209434806005641,0.19131967612593967,0.06264473545253092
2014-07-03,0.07113556304686737,0.0,0.0,0.010259645805383837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307881782832349,0.0,0.0,0.0,0.0,0.0,0.039588281232398666,0.0,0.02931633053239177,0.0,0.0,0.0,0.050161239489304704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18225626419235894,0.14788204552582906,0.1971732639363061,0.20001499956741453,0.02913354884342148
2014-07-04,0.1088017611027763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392995359929963,0.0,0.0,0.0,0.0,0.0,0.009865958254626474,0.0,0.08074605638995276,0.0,0.0,0.0,0.011799461600337754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795969097704706,0.14418600392585312,0.18961171081547323,0.20889821614697857,0.027194386000534847
2014-07-05,0.14495078025578748,0.0,0.0,0.050819930336557566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407133746470331,0.0,0.0,0.0,0.009880307154404187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504128245084414,0.20165805099772013,0.18847939497166535,0.20612786081608878,0.05232901836989926
2014-07-06,0.1421168994237876,0.0,0.0,0.05134850982310871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04088022655822671,0.0,0.0,0.0,0.010080434981869033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11497776446038871,0.16354526752732554,0.19986354414690854,0.19922042491592426,0.07796692816246092
